-2,-1,0,0,3,5,-6,-2,0.606934,-0.652344,0.464844,3.25,2.25,0,62,52,150
-1,0,3,7,5,-3,-3,-3,0.600586,-0.652832,0.477051,-0.0625,3.125,-0.3125,62,53,150
-2,-2,-3,-2,6,16,12,10,0.595703,-0.660645,0.474121,8.1875,2.125,-1.1875,62,53,150
10,0,-4,-4,-11,15,11,17,0.609863,-0.626465,0.504395,6.5625,2,0.375,63,53,150
14,0,-2,-5,0,-22,-6,-1,0.606934,-0.628906,0.479004,3.125,-0.875,1.3125,63,53,150
-8,-4,-5,-3,-1,-18,2,2,0.601562,-0.660156,0.496094,-4.6875,-1.8125,2,63,53,150
-3,1,-1,2,-6,8,-5,-4,0.569336,-0.76709,0.506348,-4.875,-2.5625,-6.5,63,53,150
-1,0,-7,0,3,-20,-13,4,0.575684,-0.617676,0.520996,13.3125,-13.125,-8.125,63,52,150
2,1,3,-1,-6,-2,4,-6,0.659668,-0.630859,0.450195,3,-13.625,-4.3125,63,52,151
0,0,0,-5,-9,5,1,2,0.623047,-0.646973,0.435059,10.6875,-6.75,-3.25,63,51,151
-5,-1,-7,-4,0,-10,-27,-44,0.63916,-0.625,0.479004,1.375,-3.6875,-1.5625,63,51,151
-4,3,2,7,11,37,6,4,0.637695,-0.643555,0.456055,0.25,-2.875,-3.375,63,51,151
-18,-4,19,-7,-15,-23,21,10,0.633301,-0.602539,0.466797,1.5,-0.5,-2.3125,63,50,151
17,-8,-11,-9,-18,-33,15,9,0.641113,-0.645508,0.457031,3.875,2.25,-2.4375,63,50,151
21,-5,-13,-6,9,9,-7,-3,0.624512,-0.591309,0.476074,4.0625,3.4375,-0.3125,63,50,151
1,-7,-1,-11,0,11,-1,8,0.630371,-0.632812,0.470703,1.5625,-0.1875,-0.8125,63,50,151
45,14,6,2,15,24,-3,6,0.63916,-0.625977,0.475586,-2.375,0.75,0.75,63,50,151
-5,-7,-13,-1,7,10,10,21,0.660645,-0.624512,0.439941,5.125,4.5625,2.875,63,51,151
-8,-1,-16,1,13,18,9,5,0.629395,-0.63916,0.491699,-3.25,5.9375,3.25,63,51,151
41,3,-5,-2,-2,1,2,-1,0.619629,-0.623047,0.49707,3.625,2.125,3.1875,63,51,151
-4,10,18,-9,3,6,25,9,0.618652,-0.656738,0.491699,0.5,-2.5625,-0.625,63,51,151
-1,-4,-2,6,3,3,3,-16,0.624512,-0.628906,0.478516,-2.375,-0.4375,0.6875,63,51,151
