-2,-1,0,5,3,1,3,-2,0.880371,-0.311035,0.319824,0.25,-1.125,0.8125,67,25,62
-2,-1,-2,-1,-7,-2,1,0,0.893555,-0.328125,0.316406,1.125,-2,0.3125,67,25,62
-1,-2,0,1,5,4,-2,-2,0.878906,-0.313965,0.326172,-0.3125,-1.6875,-0.0625,67,26,62
0,0,-1,-3,2,-2,9,5,0.88916,-0.316406,0.321777,1,-2.4375,-1.3125,67,25,62
-2,1,-2,-5,-15,-31,-18,0,0.884277,-0.314453,0.313965,3.8125,-2.6875,-0.5,67,25,62
2,2,-2,-8,-45,-65,-13,1,0.89209,-0.307617,0.308105,6.75,-0.5625,-0.6875,67,25,62
4,1,4,6,27,52,16,-2,0.875488,-0.276855,0.369141,4.25,1.25,-3.5,67,25,62
-4,-2,-5,-6,-12,-39,40,-2,0.871582,-0.320312,0.321777,3.4375,-1.9375,-5.125,68,25,62
2,-2,1,0,2,18,42,6,0.904785,-0.341309,0.306152,2.625,-3.125,-5.5625,68,25,62
-4,-2,-5,-8,0,-19,-56,-8,0.880859,-0.336426,0.342773,3.3125,-2.3125,-10.1875,68,25,61
4,5,10,6,1,-30,25,10,0.872559,-0.250977,0.30957,-4.25,-2.8125,-11.4375,68,25,61
2,1,2,4,4,16,13,2,0.911133,-0.311035,0.328125,2.5,-4.5,-15,69,24,60
12,-1,-6,2,10,12,25,1,0.895996,-0.236816,0.316895,-2.1875,-6.6875,-15.125,69,23,60
-6,2,3,2,-9,5,-15,-12,0.899414,-0.229004,0.30127,11.75,-1.5625,-4.4375,70,23,59
-16,-6,-5,-4,0,8,6,5,0.911133,-0.25,0.342773,-11.375,-6.625,-12.125,70,22,59
5,4,-3,-8,4,1,34,-5,0.94043,-0.189453,0.242188,6,-4.4375,-4.1875,70,22,59
32,12,5,18,26,32,29,3,0.905762,-0.257324,0.378906,-14.8125,-4.625,-7.5625,70,22,59
-3,2,-18,-8,1,17,-2,-3,0.908691,-0.191406,0.278809,0.25,-5.125,2.0625,70,21,59
2,2,-10,-6,-12,7,8,3,0.918457,-0.234863,0.30127,10,-5.875,0.8125,70,21,59
-12,-2,-4,-12,-25,-26,13,-2,0.927734,-0.253418,0.313965,-4.9375,-3.125,-2.625,70,21,59
9,5,23,10,-4,-8,-8,4,0.922363,-0.225586,0.293457,-3.3125,-1.375,-0.0625,70,21,59
3,-2,-6,-4,-9,9,-71,-11,0.90625,-0.213867,0.293945,1.6875,-0.9375,0.25,70,21,59
-1,3,8,8,27,-13,35,-8,0.923828,-0.239746,0.313477,2.5,-1.6875,-1.5625,70,21,59
-8,-1,3,3,1,61,-9,-14,0.925781,-0.228516,0.285645,0.3125,-1.25,0.3125,70,21,59
-2,-1,24,7,4,-1,-47,-9,0.90332,-0.230469,0.27002,-0.1875,-1.1875,0,70,21,59
15,4,-1,-10,1,4,-2,1,0.923828,-0.22168,0.314941,3.0625,-0.125,-0.5625,70,21,59
23,6,13,14,8,21,-34,-1,0.924316,-0.25,0.316895,-3.375,-0.1875,-0.9375,70,21,59
4,-1,-2,-3,4,12,4,-2,0.920898,-0.212891,0.300293,2,-1.1875,-1,70,21,59
4,2,19,11,12,2,6,4,0.922852,-0.230469,0.304688,-8.625,-1.1875,0.4375,70,21,59
-2,-1,2,3,0,3,54,2,0.911621,-0.233398,0.312012,5.5,-1.375,0.4375,71,21,59
0,-1,9,-2,-14,2,1,-11,0.915039,-0.234375,0.308594,-7.6875,-0.8125,-0.6875,70,21,59
