7.462686567164178,42614.0
38.80597014925373,54213.0
62.68656716417911,68623.0
61.940298507462686,67463.0
66.4179104477612,89571.0
74.6268656716418,77448.0
75.3731343283582,84282.0
75.3731343283582,90969.0
78.35820895522389,110734.0
81.34328358208955,120524.0
84.32835820895522,126474.0
84.32835820895522,131883.0
86.56716417910447,145221.0
86.56716417910447,160799.0
88.80597014925374,163027.0
89.55223880597015,170546.0
90.29850746268657,181307.0
90.29850746268657,165020.0
90.29850746268657,179695.0
90.29850746268657,177175.0
91.7910447761194,186384.0
92.53731343283582,203230.0
92.53731343283582,199524.0
92.53731343283582,206997.0
93.28358208955224,227986.0
93.28358208955224,232156.0
93.28358208955224,228805.0
94.02985074626866,249140.0
94.02985074626866,243138.0
94.77611940298507,263755.0
95.52238805970148,257818.0
95.52238805970148,265975.0
94.77611940298507,287451.0
94.02985074626866,281370.0
93.28358208955224,299688.0
94.02985074626866,296811.0
94.02985074626866,304193.0
94.02985074626866,312162.0
94.77611940298507,320182.0
93.28358208955224,328376.0
93.28358208955224,349039.0
92.53731343283582,344724.0
92.53731343283582,352551.0
92.53731343283582,362381.0
92.53731343283582,382663.0
92.53731343283582,379533.0
92.53731343283582,469954.0
92.53731343283582,476892.0
92.53731343283582,487140.0
92.53731343283582,506187.0
92.53731343283582,509376.0
92.53731343283582,509133.0
