"","alphabet_name","Features","Range_Lower","Range_Upper","Threshold_lower","Threshold_upper","Weight","normalized_weight"
"399","alphabet_a","EMG7_stdev_4","118","132","18.7178200977564","49.0414790424052","1.11058971029925",0.368768727202965
"419","alphabet_a","ACCLZ_total_energy_4","104","118","3.567198514779","4.36443381083","1.11058971029925",0.368768727202965
"102","alphabet_a","ORN3_mean_1","7","22","96.2","109.25","1.06919702514102",0.354939884690917
"170","alphabet_a","ORN3_total_energy_1","7","22","92548","119359.5","1.06919702514102",0.354939884690917
"187","alphabet_a","ORN3_mean_2","7","22","96.1","109.85","1.06919702514102",0.354939884690917
"204","alphabet_a","ORN3_max_2","7","22","96.5","110","1.06919702514102",0.354939884690917
"255","alphabet_a","ORN3_total_energy_2","7","22","92353","120678.5","1.06919702514102",0.354939884690917
"266","alphabet_a","ACCLZ_mean_3","103","118","0.59650885","0.66594245","1.06919702514102",0.354939884690917
"331","alphabet_a","EMG7_total_energy_3","117","132","6157","22556","1.06919702514102",0.354939884690917
"334","alphabet_a","ACCLZ_total_energy_3","103","118","3.5583304226005","4.4369843531885","1.06919702514102",0.354939884690917
"416","alphabet_a","EMG7_total_energy_4","117","132","3299.5","23662","1.06919702514102",0.354939884690917
"17","alphabet_a","ORN3_mean_0","6","22","95.05","109.82","1.03140846425162",0.342315140601499
"34","alphabet_a","ORN3_max_0","6","22","96","110","1.03140846425162",0.342315140601499
"51","alphabet_a","ORN3_min_0","6","22","93.5","108.5","1.03140846425162",0.342315140601499
"85","alphabet_a","ORN3_total_energy_0","6","22","451812.5","603068","1.03140846425162",0.342315140601499
"119","alphabet_a","ORN3_max_1","6","22","96","109.5","1.03140846425162",0.342315140601499
"136","alphabet_a","ORN3_min_1","6","22","93.5","108.5","1.03140846425162",0.342315140601499
"221","alphabet_a","ORN3_min_2","6","22","95","109.5","1.03140846425162",0.342315140601499
"272","alphabet_a","ORN3_mean_3","6","22","95","110","1.03140846425162",0.342315140601499
"289","alphabet_a","ORN3_max_3","6","22","95","110","1.03140846425162",0.342315140601499
"306","alphabet_a","ORN3_min_3","6","22","95","110","1.03140846425162",0.342315140601499
"340","alphabet_a","ORN3_total_energy_3","6","22","90260","121010","1.03140846425162",0.342315140601499
"357","alphabet_a","ORN3_mean_4","6","22","95","110","1.03140846425162",0.342315140601499
"367","alphabet_a","ACCLY_max_4","60","76","-0.3845215","-0.357422","1.03140846425162",0.342315140601499
"374","alphabet_a","ORN3_max_4","6","22","95","110","1.03140846425162",0.342315140601499
"391","alphabet_a","ORN3_min_4","6","22","95","110","1.03140846425162",0.342315140601499
"425","alphabet_a","ORN3_total_energy_4","6","22","90260","121010","1.03140846425162",0.342315140601499
"435","alphabet_a","ACCLY_mean_5","64","80","-0.38813495","-0.36015615","1.03140846425162",0.342315140601499
"442","alphabet_a","ORN3_mean_5","6","22","95.05","110","1.03140846425162",0.342315140601499
"457","alphabet_a","ORN1_max_5","66","82","72.5","74","1.03140846425162",0.342315140601499
"459","alphabet_a","ORN3_max_5","6","22","95.5","110","1.03140846425162",0.342315140601499
"476","alphabet_a","ORN3_min_5","6","22","95","110","1.03140846425162",0.342315140601499
"503","alphabet_a","ACCLY_total_energy_5","53","69","1.2971663420265","1.5065460203565","1.03140846425162",0.342315140601499
"510","alphabet_a","ORN3_total_energy_5","6","22","90354.5","121010","1.03140846425162",0.342315140601499
"11","alphabet_a","ACCLZ_mean_0","101","118","0.59480959","0.65616211","0.996646357992412",0.330701501838803
"49","alphabet_a","ORN1_min_0","63","80","71.5","73","0.996646357992412",0.330701501838803
"53","alphabet_a","EMG1_stdev_0","113","130","17.4853157705111","28.5900509926399","0.996646357992412",0.330701501838803
"185","alphabet_a","ORN1_mean_2","72","89","72.9","74","0.996646357992412",0.330701501838803
"219","alphabet_a","ORN1_min_2","72","89","72.5","74","0.996646357992412",0.330701501838803
"253","alphabet_a","ORN1_total_energy_2","72","89","53145","54760","0.996646357992412",0.330701501838803
"276","alphabet_a","EMG3_max_3","115","132","18.5","50","0.996646357992412",0.330701501838803
"277","alphabet_a","EMG4_max_3","113","130","25.5","50","0.996646357992412",0.330701501838803
"372","alphabet_a","ORN1_max_4","66","83","72.5","74","0.996646357992412",0.330701501838803
"440","alphabet_a","ORN1_mean_5","68","85","72.9","74","0.996646357992412",0.330701501838803
"474","alphabet_a","ORN1_min_5","68","85","72.5","74","0.996646357992412",0.330701501838803
"508","alphabet_a","ORN1_total_energy_5","68","85","53145","54760","0.996646357992412",0.330701501838803
"15","alphabet_a","ORN1_mean_0","72","90","72.83","73.98","0.964461674621011",0.319948951818385
"79","alphabet_a","ACCLZ_total_energy_0","100","118","17.7107120175215","21.5935709752085","0.964461674621011",0.319948951818385
"134","alphabet_a","ORN1_min_1","62","80","71.5","73","0.964461674621011",0.319948951818385
"202","alphabet_a","ORN1_max_2","62","80","72.5","74","0.964461674621011",0.319948951818385
"206","alphabet_a","EMG1_min_2","6","24","-51","-33","0.964461674621011",0.319948951818385
"270","alphabet_a","ORN1_mean_3","67","85","72.95","74","0.964461674621011",0.319948951818385
"287","alphabet_a","ORN1_max_3","65","83","72.5","74","0.964461674621011",0.319948951818385
"299","alphabet_a","ACCLY_min_3","63","81","-0.3964845","-0.365234","0.964461674621011",0.319948951818385
"304","alphabet_a","ORN1_min_3","67","85","72.5","74","0.964461674621011",0.319948951818385
"310","alphabet_a","EMG3_stdev_3","114","132","10.3670268535545","24.5513068219732","0.964461674621011",0.319948951818385
"338","alphabet_a","ORN1_total_energy_3","67","85","53217.5","54760","0.964461674621011",0.319948951818385
"355","alphabet_a","ORN1_mean_4","67","85","72.9","74","0.964461674621011",0.319948951818385
"365","alphabet_a","EMG7_max_4","114","132","28.5","99","0.964461674621011",0.319948951818385
"389","alphabet_a","ORN1_min_4","67","85","72.5","74","0.964461674621011",0.319948951818385
"423","alphabet_a","ORN1_total_energy_4","67","85","53145","54760","0.964461674621011",0.319948951818385
"36","alphabet_a","EMG1_min_0","8","27","-67","-41","0.934498451243568",0.30993856723821
"70","alphabet_a","EMG1_total_energy_0","112","131","15099","41107","0.934498451243568",0.30993856723821
"83","alphabet_a","ORN1_total_energy_0","72","91","265217.5","273728.5","0.934498451243568",0.30993856723821
"181","alphabet_a","ACCLZ_mean_2","100","119","0.59270025","0.6541748","0.934498451243568",0.30993856723821
"230","alphabet_a","ACCLX_stdev_2","5","24","0.00442488065077802","0.00694929513402209","0.934498451243568",0.30993856723821
"249","alphabet_a","ACCLZ_total_energy_2","100","119","3.5135217392055","4.306505997445","0.934498451243568",0.30993856723821
"274","alphabet_a","EMG1_max_3","107","126","25.5","42.5","0.934498451243568",0.30993856723821
"325","alphabet_a","EMG1_total_energy_3","110","129","2878","7774","0.934498451243568",0.30993856723821
"413","alphabet_a","EMG4_total_energy_4","112","131","1518.5","17451.5","0.934498451243568",0.30993856723821
"469","alphabet_a","ACCLY_min_5","64","83","-0.394287","-0.362793","0.934498451243568",0.30993856723821
"21","alphabet_a","EMG3_max_0","110","130","31.5","52.5","0.906469727643324",0.300574477834494
"100","alphabet_a","ORN1_mean_1","72","92","72.3","73.95","0.906469727643324",0.300574477834494
"168","alphabet_a","ORN1_total_energy_1","72","92","52275","54688.5","0.906469727643324",0.300574477834494
"195","alphabet_a","EMG7_max_2","112","132","40","127","0.906469727643324",0.300574477834494
"297","alphabet_a","EMG7_min_3","1","21","-83","-32","0.906469727643324",0.300574477834494
"446","alphabet_a","EMG3_max_5","112","132","13.5","29","0.906469727643324",0.300574477834494
"55","alphabet_a","EMG3_stdev_0","111","132","11.8727251033482","20.8757646810939","0.880140788920975",0.29177826793149
"217","alphabet_a","GYR2_min_2","107","128","-2.1875","-0.40625","0.880140788920975",0.29177826793149
"240","alphabet_a","EMG1_total_energy_2","109","130","2899","13956.5","0.880140788920975",0.29177826793149
"251","alphabet_a","GYR2_total_energy_2","5","26","6.841796875","49.396484375","0.880140788920975",0.29177826793149
"350","alphabet_a","ACCLY_mean_4","59","80","-0.39096685","-0.361035","0.880140788920975",0.29177826793149
"418","alphabet_a","ACCLY_total_energy_4","53","74","1.303713151887","1.5287196071635","0.880140788920975",0.29177826793149
"265","alphabet_a","ACCLY_mean_3","57","79","-0.3920898","-0.3609374","0.855317205195943",0.283484980636745
"282","alphabet_a","ACCLY_max_3","55","77","-0.3879395","-0.354492","0.855317205195943",0.283484980636745
"333","alphabet_a","ACCLY_total_energy_3","54","76","1.302822585984","1.53741492537","0.855317205195943",0.283484980636745
"384","alphabet_a","ACCLY_min_4","59","81","-0.39917","-0.3637695","0.855317205195943",0.283484980636745
"72","alphabet_a","EMG3_total_energy_0","108","131","6890.5","26745","0.83183610934642",0.275640203829633
"117","alphabet_a","ORN1_max_1","71","94","72.5","75","0.83183610934642",0.275640203829633
"133","alphabet_a","GYR3_min_1","7","30","-40.96875","-26.28125","0.83183610934642",0.275640203829633
"283","alphabet_a","ACCLZ_max_3","95","118","0.60083","0.678711","0.83183610934642",0.275640203829633
"392","alphabet_a","EMGO_stdev_4","109","132","11.6552865469948","23.1746988473781","0.83183610934642",0.275640203829633
"396","alphabet_a","EMG4_stdev_4","109","132","12.3764937051724","27.5118156434649","0.83183610934642",0.275640203829633
"19","alphabet_a","EMG1_max_0","106","130","41.5","87.5","0.809559714635268",0.268197904471204
"223","alphabet_a","EMG1_stdev_2","106","130","16.1590117140334","38.7288290518513","0.809559714635268",0.268197904471204
"308","alphabet_a","EMG1_stdev_3","106","130","15.4171449370807","29.406801149337","0.809559714635268",0.268197904471204
"409","alphabet_a","EMGO_total_energy_4","108","132","1232","5874","0.809559714635268",0.268197904471204
"161","alphabet_a","EMG7_total_energy_1","107","132","3232.5","38416","0.78837041556533",0.26111879185363
"20","alphabet_a","EMG2_max_0","104","130","34.5","102","0.768167029477043",0.254369061959156
"48","alphabet_a","GYR3_min_0","13","39","-40.96875","-26.28125","0.768167029477043",0.254369061959156
"144","alphabet_a","EMG7_stdev_1","106","132","17.7844325155753","64.8403166761751","0.768167029477043",0.254369061959156
"208","alphabet_a","EMG3_min_2","13","39","-36.5","-19","0.768167029477043",0.254369061959156
"241","alphabet_a","EMG2_total_energy_2","98","124","2252.5","7050","0.768167029477043",0.254369061959156
"328","alphabet_a","EMG4_total_energy_3","104","130","1720","6433.5","0.768167029477043",0.254369061959156
"25","alphabet_a","EMG7_max_0","105","132","48","127","0.748861874281656",0.24791942116279
"190","alphabet_a","EMG2_max_2","99","126","22.5","46","0.748861874281656",0.24791942116279
"224","alphabet_a","EMG2_stdev_2","98","125","14.0890027153169","28.0919994460841","0.748861874281656",0.24791942116279
"226","alphabet_a","EMG4_stdev_2","105","132","17.8186991823992","40.5659956120887","0.748861874281656",0.24791942116279
"376","alphabet_a","EMG1_min_4","3","30","-50.5","-22","0.748861874281656",0.24791942116279
"167","alphabet_a","GYR3_total_energy_1","94","122","1375.59375","3529.517578125","0.730378468587643",0.241744317869739
"311","alphabet_a","EMG4_stdev_3","103","131","12.8192625737216","26.4850992874763","0.730378468587643",0.241744317869739
"450","alphabet_a","EMG7_max_5","104","132","21.5","98","0.730378468587643",0.241744317869739
"155","alphabet_a","EMG1_total_energy_1","103","132","2152","16250","0.712649701627211",0.235821331107913
"303","alphabet_a","GYR3_min_3","99","128","-0.71875","0.34375","0.712649701627211",0.235821331107913
"138","alphabet_a","EMG1_stdev_1","102","132","14.5096173701466","42.3577357489488","0.695616362328431",0.230130679107041
"358","alphabet_a","EMGO_max_4","98","128","18.5","33","0.695616362328431",0.230130679107041
"32","alphabet_a","ORN1_max_0","61","92","72.5","75","0.679225946140262",0.22465482067199
"231","alphabet_a","ACCLY_stdev_2","2","33","0.00133453200390416","0.00868112914925485","0.679225946140262",0.22465482067199
"243","alphabet_a","EMG4_total_energy_2","100","131","2900","21724","0.679225946140262",0.22465482067199
"281","alphabet_a","ACCLX_max_3","25","56","0.6833495","0.7338865","0.679225946140262",0.22465482067199
"361","alphabet_a","EMG3_max_4","101","132","11.5","43","0.679225946140262",0.22465482067199
"473","alphabet_a","GYR3_min_5","56","87","-1.09375","-0.75","0.679225946140262",0.22465482067199
"180","alphabet_a","ACCLY_mean_2","47","79","-0.39948735","-0.3576661","0.66343167895703",0.219378129086624
"182","alphabet_a","GYR1_mean_2","19","51","-1.090625","-0.11875","0.66343167895703",0.219378129086624
"196","alphabet_a","ACCLX_max_2","17","49","0.684082","0.74707","0.66343167895703",0.219378129086624
"197","alphabet_a","ACCLY_max_2","38","70","-0.3894045","-0.3530275","0.66343167895703",0.219378129086624
"242","alphabet_a","EMG3_total_energy_2","99","131","1428.5","6700","0.66343167895703",0.219378129086624
"378","alphabet_a","EMG3_min_4","1","33","-36","-14","0.66343167895703",0.219378129086624
"483","alphabet_a","EMG6_stdev_5","95","127","14.1675986351033","27.5474668572764","0.66343167895703",0.219378129086624
"110","alphabet_a","EMG7_max_1","98","131","23.5","110","0.648191712400293",0.214286623266299
"225","alphabet_a","EMG3_stdev_2","99","132","12.015493055419","26.4154836748786","0.648191712400293",0.214286623266299
"248","alphabet_a","ACCLY_total_energy_2","53","86","1.279457939805","1.5965952890555","0.648191712400293",0.214286623266299
"326","alphabet_a","EMG2_total_energy_3","96","129","1508.5","6569","0.648191712400293",0.214286623266299
"335","alphabet_a","GYR1_total_energy_3","11","44","2.013671875","4.419921875","0.648191712400293",0.214286623266299
"394","alphabet_a","EMG2_stdev_4","99","132","10.4436658375239","31.4826230729835","0.648191712400293",0.214286623266299
"422","alphabet_a","GYR3_total_energy_4","18","51","2.4609375","5.7578125","0.648191712400293",0.214286623266299
"500","alphabet_a","EMG6_total_energy_5","92","125","1808.5","6718","0.648191712400293",0.214286623266299
"10","alphabet_a","ACCLY_mean_0","49","83","-0.40375979","-0.36217774","0.633468455579587",0.209367744506448
"56","alphabet_a","EMG4_stdev_0","98","132","13.9190289166634","25.1247012369281","0.633468455579587",0.209367744506448
"121","alphabet_a","EMG1_min_1","6","40","-67","-22","0.633468455579587",0.209367744506448
"233","alphabet_a","GYR1_stdev_2","3","37","0.529448075732017","1.41590143967447","0.633468455579587",0.209367744506448
"360","alphabet_a","EMG2_max_4","98","132","16.5","74","0.633468455579587",0.209367744506448
"375","alphabet_a","EMGO_min_4","1","35","-46","-15","0.633468455579587",0.209367744506448
"54","alphabet_a","EMG2_stdev_0","94","129","12.3446494094972","23.1606181985594","0.619228016464976",0.204610169851275
"73","alphabet_a","EMG4_total_energy_0","96","131","9598.5","77252","0.619228016464976",0.204610169851275
"78","alphabet_a","ACCLY_total_energy_0","50","85","6.585315525776","8.2525719181175","0.619228016464976",0.204610169851275
"200","alphabet_a","GYR2_max_2","4","39","-0.5625","3.75","0.619228016464976",0.204610169851275
"393","alphabet_a","EMG1_stdev_4","97","132","12.5525418231038","33.6425656307931","0.619228016464976",0.204610169851275
"466","alphabet_a","EMG6_min_5","3","38","-53.5","-21","0.619228016464976",0.204610169851275
"71","alphabet_a","EMG2_total_energy_0","92","128","7475.5","27125","0.605439731979343",0.200003655102732
"126","alphabet_a","EMG6_min_1","2","38","-96","-34","0.605439731979343",0.200003655102732
"205","alphabet_a","EMGO_min_2","2","38","-58.5","-17","0.605439731979343",0.200003655102732
"222","alphabet_a","EMGO_stdev_2","96","132","11.4611818972536","26.4921371982959","0.605439731979343",0.200003655102732
"362","alphabet_a","EMG4_max_4","95","131","18.5","51","0.605439731979343",0.200003655102732
"411","alphabet_a","EMG2_total_energy_4","96","132","1082.5","8924","0.605439731979343",0.200003655102732
"494","alphabet_a","EMGO_total_energy_5","96","132","863.5","6009","0.605439731979343",0.200003655102732
"28","alphabet_a","ACCLZ_max_0","76","113","0.6699215","0.783203","0.592075770421362",0.195538901994401
"82","alphabet_a","GYR3_total_energy_0","71","108","1393.80078125","3567.642578125","0.592075770421362",0.195538901994401
"239","alphabet_a","EMGO_total_energy_2","93","130","1183.5","6551","0.592075770421362",0.195538901994401
"284","alphabet_a","GYR1_max_3","7","44","0.21875","0.9375","0.592075770421362",0.195538901994401
"439","alphabet_a","GYR3_mean_5","30","67","-0.396875","0.01875","0.592075770421362",0.195538901994401
"477","alphabet_a","EMGO_stdev_5","95","132","9.41413550338947","25.3177583701419","0.592075770421362",0.195538901994401
"113","alphabet_a","ACCLZ_max_1","78","116","0.668945","0.783203","0.579110793256994",0.191207445199728
"179","alphabet_a","ACCLX_mean_2","26","64","0.67802725","0.7334228","0.579110793256994",0.191207445199728
"198","alphabet_a","ACCLZ_max_2","72","110","0.6032715","0.6677245","0.579110793256994",0.191207445199728
"199","alphabet_a","GYR1_max_2","4","42","0.5","2.125","0.579110793256994",0.191207445199728
"209","alphabet_a","EMG4_min_2","3","41","-63.5","-24","0.579110793256994",0.191207445199728
"298","alphabet_a","ACCLX_min_3","31","69","0.6689455","0.7250975","0.579110793256994",0.191207445199728
"301","alphabet_a","GYR1_min_3","67","105","-1.09375","-0.5625","0.579110793256994",0.191207445199728
"381","alphabet_a","EMG6_min_4","6","44","-42","-19","0.579110793256994",0.191207445199728
"443","alphabet_a","EMGO_max_5","94","132","17.5","48","0.579110793256994",0.191207445199728
"444","alphabet_a","EMG1_max_5","94","132","19.5","72","0.579110793256994",0.191207445199728
"50","alphabet_a","ORN2_min_0","78","117","41.5","47","0.566521665948973",0.187001555723333
"52","alphabet_a","EMGO_stdev_0","93","132","10.0479994049165","23.3048037441001","0.566521665948973",0.187001555723333
"247","alphabet_a","ACCLX_total_energy_2","25","64","4.5740593833015","5.379614913644","0.566521665948973",0.187001555723333
"264","alphabet_a","ACCLX_mean_3","27","66","0.6752197","0.73071285","0.566521665948973",0.187001555723333
"318","alphabet_a","GYR1_stdev_3","12","51","0.404477240997533","0.669233261827509","0.566521665948973",0.187001555723333
"332","alphabet_a","ACCLX_total_energy_3","27","66","4.5594568303","5.342876055001","0.566521665948973",0.187001555723333
"410","alphabet_a","EMG1_total_energy_4","92","131","1416.5","10482.5","0.566521665948973",0.187001555723333
"468","alphabet_a","ACCLX_min_5","30","69","0.671875","0.728027","0.566521665948973",0.187001555723333
"480","alphabet_a","EMG3_stdev_5","93","132","6.85762965999709","22.8385638777923","0.566521665948973",0.187001555723333
"65","alphabet_a","GYR3_stdev_0","69","109","5.10582575803351","8.50378235438406","0.554287209531962",0.182914157904983
"66","alphabet_a","ORN1_stdev_0","37","77","0.26032858996345","0.451753951452626","0.554287209531962",0.182914157904983
"69","alphabet_a","EMGO_total_energy_0","92","132","5029","26771","0.554287209531962",0.182914157904983
"145","alphabet_a","ACCLX_stdev_1","77","117","0.0465831720037899","0.0857245410249003","0.554287209531962",0.182914157904983
"213","alphabet_a","ACCLX_min_2","39","79","0.6672365","0.7246095","0.554287209531962",0.182914157904983
"434","alphabet_a","ACCLX_mean_5","29","69","0.6757812","0.73254375","0.554287209531962",0.182914157904983
"128","alphabet_a","ACCLX_min_1","13","54","0.515381","0.6135255","0.542387986232254",0.178938757797493
"192","alphabet_a","EMG4_max_2","90","131","22.5","63.5","0.542387986232254",0.178938757797493
"320","alphabet_a","GYR3_stdev_3","7","48","0.411255394123142","0.827072829456432","0.542387986232254",0.178938757797493
"447","alphabet_a","EMG4_max_5","91","132","15.5","56","0.542387986232254",0.178938757797493
"497","alphabet_a","EMG3_total_energy_5","90","131","447.5","5729","0.542387986232254",0.178938757797493
"502","alphabet_a","ACCLX_total_energy_5","28","69","4.566872160447","5.3663073739555","0.542387986232254",0.178938757797493
"214","alphabet_a","ACCLY_min_2","52","94","-0.417236","-0.3632815","0.530806113682439",0.175069381097871
"220","alphabet_a","ORN2_min_2","69","111","41.5","47","0.530806113682439",0.175069381097871
"135","alphabet_a","ORN2_min_1","65","108","41.5","47","0.51952510327275",0.171300519142286
"165","alphabet_a","GYR1_total_energy_1","81","124","686.6796875","2693.8671875","0.51952510327275",0.171300519142286
"405","alphabet_a","GYR3_stdev_4","2","45","0.110042605385369","0.582306082074255","0.51952510327275",0.171300519142286
"273","alphabet_a","EMGO_max_3","78","122","13.5","27.5","0.508529718971287",0.167627081739442
"349","alphabet_a","ACCLX_mean_4","24","68","0.6715089","0.73122545","0.508529718971287",0.167627081739442
"383","alphabet_a","ACCLX_min_4","25","69","0.6657715","0.728027","0.508529718971287",0.167627081739442
"417","alphabet_a","ACCLX_total_energy_4","24","68","4.509399836068","5.3470185165795","0.508529718971287",0.167627081739442
"43","alphabet_a","ACCLX_min_0","13","58","0.515381","0.6135255","0.497805853579513",0.164044355828901
"63","alphabet_a","GYR1_stdev_0","64","109","3.78467641891895","6.86184147485992","0.497805853579513",0.164044355828901
"109","alphabet_a","EMG6_max_1","82","127","30.5","88","0.497805853579513",0.164044355828901
"143","alphabet_a","EMG6_stdev_1","86","131","19.4316239815169","53.9941011922119","0.497805853579513",0.164044355828901
"191","alphabet_a","EMG3_max_2","86","131","15.5","43.5","0.497805853579513",0.164044355828901
"366","alphabet_a","ACCLX_max_4","22","67","0.6777345","0.734619","0.497805853579513",0.164044355828901
"451","alphabet_a","ACCLX_max_5","24","69","0.680664","0.738037","0.497805853579513",0.164044355828901
"507","alphabet_a","GYR3_total_energy_5","7","52","1.84765625","4.306640625","0.497805853579513",0.164044355828901
"9","alphabet_a","ACCLX_mean_0","26","72","0.67535648","0.73164056","0.487340419901348",0.160547969121868
"77","alphabet_a","ACCLX_total_energy_0","26","72","22.827216330471","26.801576167332","0.487340419901348",0.160547969121868
"154","alphabet_a","EMGO_total_energy_1","86","132","966","13729","0.487340419901348",0.160547969121868
"193","alphabet_a","EMG5_max_2","67","113","23.5","49","0.487340419901348",0.160547969121868
"454","alphabet_a","GYR1_max_5","10","56","0.40625","0.8125","0.487340419901348",0.160547969121868
"465","alphabet_a","EMG5_min_5","1","47","-94","-24","0.487340419901348",0.160547969121868
"481","alphabet_a","EMG4_stdev_5","86","132","8.86221568140656","27.1957921581834","0.487340419901348",0.160547969121868
"505","alphabet_a","GYR1_total_energy_5","17","63","1.44140625","2.982421875","0.487340419901348",0.160547969121868
"80","alphabet_a","GYR1_total_energy_0","62","109","709.171875","2341.55859375","0.477121254719662",0.15713385802079
"120","alphabet_a","EMGO_min_1","3","50","-58.5","-16","0.477121254719662",0.15713385802079
"160","alphabet_a","EMG6_total_energy_1","84","131","3430","32510.5","0.477121254719662",0.15713385802079
"250","alphabet_a","GYR1_total_energy_2","2","49","2.83984375","28.1875","0.477121254719662",0.15713385802079
"415","alphabet_a","EMG6_total_energy_4","84","131","1588.5","44794.5","0.477121254719662",0.15713385802079
"95","alphabet_a","ACCLY_mean_1","39","87","-0.44545895","-0.3699951","0.467137033813062",0.153798239227395
"207","alphabet_a","EMG2_min_2","8","56","-49.5","-19","0.467137033813062",0.153798239227395
"252","alphabet_a","GYR3_total_energy_2","2","50","3.259765625","85.44921875","0.467137033813062",0.153798239227395
"312","alphabet_a","EMG5_stdev_3","69","117","14.8183090006278","25.8974520985067","0.467137033813062",0.153798239227395
"397","alphabet_a","EMG5_stdev_4","80","128","14.7497626695582","35.012003163596","0.467137033813062",0.153798239227395
"420","alphabet_a","GYR1_total_energy_4","26","74","2.208984375","5.029296875","0.467137033813062",0.153798239227395
"41","alphabet_a","EMG6_min_0","3","52","-96","-34","0.457377196523905",0.150537584541693
"96","alphabet_a","ACCLZ_mean_1","70","119","0.58188475","0.6608155","0.457377196523905",0.150537584541693
"148","alphabet_a","GYR1_stdev_1","75","124","7.05579376771004","14.9178366585265","0.457377196523905",0.150537584541693
"164","alphabet_a","ACCLZ_total_energy_1","70","119","3.4019915845345","4.438375108651","0.457377196523905",0.150537584541693
"216","alphabet_a","GYR1_min_2","77","126","-2.78125","-0.90625","0.457377196523905",0.150537584541693
"319","alphabet_a","GYR2_stdev_3","16","65","0.435895448494107","0.758416312107089","0.457377196523905",0.150537584541693
"324","alphabet_a","EMGO_total_energy_3","78","127","742.5","2796.5","0.457377196523905",0.150537584541693
"364","alphabet_a","EMG6_max_4","81","130","18.5","54.5","0.457377196523905",0.150537584541693
"414","alphabet_a","EMG5_total_energy_4","78","127","1989.5","11425.5","0.457377196523905",0.150537584541693
