Features,Range_Lower,Range_Upper,Threshold_Lower,Threshold_Upper,Weight
EMG0_mean,13.0,128.0,-2.7107843137254903,2.6323529411764706,0.005131362889983576
EMG1_mean,4.0,129.0,-5.004901960784314,3.3774509803921573,0.0015747039556563381
EMG2_mean,43.0,129.0,-1.656862745098039,4.7401960784313735,0.020069330414158
EMG3_mean,30.0,126.0,-1.284313725490196,0.3382352941176471,0.013909343806251022
EMG4_mean,16.0,116.0,-2.0882352941176476,0.3823529411764706,0.01178689297501179
EMG5_mean,22.0,110.0,-3.1470588235294117,1.4362745098039214,0.018726591760299626
EMG6_mean,21.0,109.0,-2.754901960784314,1.1029411764705883,0.018726591760299626
EMG7_mean,9.0,117.0,-5.53921568627451,0.7647058823529411,0.008009319935925439
Accl0_mean,97.0,114.0,0.7938663333333331,0.8096636862745099,0.24911816578483242
Accl1_mean,86.0,109.0,-0.3346977009803922,-0.30446006862745095,0.17691798941798942
Accl2_mean,31.0,55.0,0.49832689705882355,0.5118384607843137,0.16825396825396824
Gyr0_mean,42.0,120.0,-0.19025735294117652,0.7337622549019608,0.026120152702431183
Gyr1_mean,43.0,90.0,-0.6063112745098038,-0.10416666666666667,0.06861772486772487
Gyr2_mean,90.0,128.0,-0.19607843137254904,0.7668504901960784,0.09361009361009362
Orien0_mean,75.0,88.0,72.6029411764706,73.12745098039218,0.33163265306122447
Orien1_mean,17.0,33.0,35.98529411764706,37.22549019607844,0.2661064425770308
Orien2_mean,17.0,31.0,106.82843137254902,109.04411764705881,0.30687830687830686
EMG0_min,30.0,104.0,-36.25,-13.0,0.029629629629629624
EMG1_min,17.0,93.0,-52.0,-21.0,0.02782931354359925
EMG2_min,32.0,74.0,-71.25,-46.75,0.0812107788851975
EMG3_min,29.0,101.0,-24.25,-10.0,0.031528593172428794
EMG4_min,19.0,66.0,-38.0,-18.75,0.06861772486772487
EMG5_min,22.0,61.0,-90.0,-50.75,0.09027777777777778
EMG6_min,40.0,95.0,-58.0,-30.75,0.05314625850340136
EMG7_min,60.0,98.0,-43.0,-28.75,0.09361009361009362
Accl0_min,105.0,114.0,0.767578,0.7785642500000001,0.4801587301587302
Accl1_min,84.0,111.0,-0.410889,-0.3499755,0.1459750566893424
Accl2_min,15.0,75.0,0.404663,0.491699,0.04553734061930783
Gyr0_min,5.0,76.0,-19.28125,-5.546875,0.032517636684303346
Gyr1_min,9.0,29.0,-27.09375,-17.453125,0.20786092214663643
Gyr2_min,21.0,98.0,-18.03125,-7.125,0.026963776963776966
Orien0_min,82.0,94.0,72.0,73.0,0.3601953601953602
Orien1_min,20.0,34.0,35.0,36.0,0.30687830687830686
Orien2_min,18.0,41.0,106.75,109.25,0.17691798941798942
EMG0_max,54.0,95.0,23.0,33.25,0.08408919123204837
EMG1_max,43.0,121.0,24.0,84.0,0.026120152702431183
EMG2_max,69.0,107.0,60.25,89.5,0.09361009361009362
EMG3_max,60.0,117.0,12.0,30.0,0.049945265462506834
EMG4_max,89.0,126.0,28.0,60.0,0.09711779448621553
EMG5_max,63.0,121.0,50.75,115.5,0.048426150121065374
EMG6_max,46.0,122.0,41.0,100.0,0.02782931354359925
EMG7_max,65.0,124.0,42.0,90.25,0.046957671957671955
Accl0_max,99.0,120.0,0.83227575,0.91247575,0.19660894660894662
Accl1_max,87.0,115.0,-0.293945,-0.16235375,0.13957307060755336
Accl2_max,26.0,91.0,0.540039,0.5982669999999999,0.03908128908128908
Gyr0_max,39.0,106.0,5.984375,16.125,0.03676470588235294
Gyr1_max,60.0,124.0,5.3125,20.375,0.04029304029304029
Gyr2_max,43.0,109.0,5.984375,15.859375,0.03790570954750059
Orien0_max,76.0,101.0,73.0,74.0,0.16025641025641027
Orien1_max,17.0,33.0,37.75,39.0,0.2661064425770308
Orien2_max,18.0,34.0,108.0,110.0,0.2661064425770308
EMG0_stdev,48.0,77.0,7.540164227269018,10.15057719124981,0.13359788359788358
EMG1_stdev,60.0,103.0,9.706410012781332,17.52150528743571,0.07846320346320347
EMG2_stdev,86.0,103.0,25.324802237112355,29.723837643374498,0.24911816578483242
EMG3_stdev,47.0,94.0,4.59524426019819,7.5490105762340445,0.06861772486772487
EMG4_stdev,88.0,115.0,10.446159825090191,14.03272557562487,0.1459750566893424
EMG5_stdev,78.0,106.0,21.173401346367314,31.10369313166478,0.13957307060755336
EMG6_stdev,49.0,90.0,14.638977818235949,23.78932308460013,0.08408919123204837
EMG7_stdev,47.0,87.0,14.360056012248592,19.35554464868892,0.08710801393728224
Accl0_stdev,44.0,116.0,0.00933783002817138,0.018519248192461073,0.031528593172428794
Accl1_stdev,36.0,117.0,0.011720346394187347,0.028049075371838966,0.023712737127371278
Accl2_stdev,54.0,117.0,0.012294721970542242,0.02612283401438677,0.04154265873015873
Gyr0_stdev,47.0,115.0,2.0502519889092383,4.294561918682177,0.03565677478720957
Gyr1_stdev,89.0,119.0,3.4436064279891037,5.747329358637382,0.12800819252432155
Gyr2_stdev,64.0,93.0,2.7873965457765157,3.794875976683799,0.13359788359788358
Orien0_stdev,21.0,107.0,0.0,0.4940796553545719,0.020069330414158
Orien1_stdev,62.0,104.0,0.5054575784618787,0.8627358264813528,0.0812107788851975
Orien2_stdev,13.0,38.0,0.1960392117639213,0.32539568672798475,0.16025641025641027
EMG0_energy,47.0,76.0,2914.5,5209.5,0.13359788359788358
EMG1_energy,60.0,103.0,4739.0,15861.0,0.07846320346320347
EMG2_energy,86.0,102.0,32287.5,44068.75,0.2661064425770308
EMG3_energy,42.0,94.0,1078.75,2914.25,0.05840071877807727
EMG4_energy,88.0,115.0,5472.75,10010.5,0.1459750566893424
EMG5_energy,77.0,105.0,22727.5,48604.5,0.13957307060755336
EMG6_energy,48.0,88.0,10759.75,28165.75,0.08710801393728224
EMG7_energy,45.0,86.0,10349.0,18644.5,0.08408919123204837
Accl0_energy,97.0,114.0,32.151139524284496,33.44898115008599,0.24911816578483242
Accl1_energy,21.0,43.0,4.762209981141,5.72202207946425,0.1863354037267081
Accl2_energy,31.0,54.0,12.692179709862252,13.368839292538,0.17691798941798942
Gyr0_energy,45.0,115.0,209.78125,924.587890625,0.03353454057679409
Gyr1_energy,86.0,119.0,595.669921875,1652.8125,0.11321195144724557
Gyr2_energy,58.0,94.0,390.2333984375,738.595703125,0.10081510081510081
Orien0_energy,75.0,88.0,268842.75,272735.0,0.33163265306122447
Orien1_energy,17.0,33.0,66072.75,70697.5,0.2661064425770308
Orien2_energy,17.0,31.0,582041.25,606423.75,0.30687830687830686
