-3,-1,-1,-1,-3,-2,-1,-4,0.685547,-0.269531,0.655273,2.1875,-1.25,-9,79,45,106
0,0,-2,-3,-6,-10,-25,-3,0.663086,-0.228027,0.69043,7.875,4,-14.75,80,45,106
1,2,1,1,0,0,-1,0,0.659668,-0.171875,0.716797,14.5625,-8.9375,1.375,81,45,106
-1,-1,-6,-3,-5,0,11,5,0.678711,-0.195801,0.703125,15.5,-14.0625,14.625,81,44,106
-2,-1,0,1,-1,12,32,4,0.67627,-0.179199,0.711914,18.25,-21.9375,24.75,81,44,107
-7,-7,0,-1,1,-5,-21,-23,0.719727,-0.20752,0.665527,15.875,-26,32.375,80,43,108
2,2,0,1,1,2,-3,4,0.723633,-0.244141,0.644531,11.3125,-27.5625,28.75,79,42,110
-1,10,-1,-3,-5,-19,3,13,0.711426,-0.265625,0.623535,12.875,-27.125,34,79,42,111
4,-9,-3,1,7,49,81,10,0.71875,-0.323242,0.584473,-0.4375,-28.5,39.3125,77,41,113
8,-1,10,15,12,40,120,17,0.734863,-0.355957,0.580078,-0.375,-29.625,44.625,76,41,115
16,26,25,22,13,1,24,64,0.720703,-0.371582,0.57373,2.9375,-29.75,30.8125,74,41,117
-54,22,-15,-19,-23,-53,-74,-18,0.730957,-0.370117,0.558594,1.5625,-18.8125,18.9375,73,40,118
0,9,10,4,6,43,44,-22,0.772461,-0.347168,0.528809,5.5,-2.9375,7.8125,73,40,119
-43,10,-7,-5,-5,-17,-29,-19,0.757324,-0.333496,0.578613,-0.125,7.5,-0.25,73,40,119
5,15,4,-2,-12,-39,-63,-5,0.724609,-0.361816,0.568359,1.125,4.75,-11,74,41,118
-10,-1,5,3,6,52,102,13,0.720703,-0.344238,0.560059,-0.8125,0.375,-13.3125,74,41,118
4,9,23,5,5,20,12,-6,0.734375,-0.333984,0.578125,-0.9375,-3.1875,-4,74,40,118
-8,-14,-21,-6,-7,-18,-47,-21,0.736816,-0.352539,0.569336,-2.4375,1.625,-0.125,74,40,118
6,5,-1,-2,-1,-11,8,1,0.736328,-0.335938,0.598145,-0.5,1.125,0.6875,74,40,118
24,21,4,1,3,0,-48,-10,0.735352,-0.336426,0.578125,-0.25,1.625,-1.125,74,41,117
4,0,-5,4,6,12,30,14,0.734863,-0.333496,0.578613,2.75,-2,-3.75,74,41,117
1,-17,-20,-14,-13,-29,-37,-15,0.746094,-0.315918,0.579102,2.9375,-0.3125,-5.5625,74,40,117
6,24,15,5,-5,-13,10,43,0.733398,-0.309082,0.585938,5.3125,0.0625,-6,75,40,117
-7,-2,-6,1,0,-11,-33,-12,0.734863,-0.341309,0.569824,2.3125,-3.1875,-7.75,75,40,117
-3,3,-5,-7,-6,-10,-36,-41,0.73291,-0.356934,0.565918,-0.0625,-5.375,-2.75,75,40,117
2,-10,-5,-6,-4,-4,-29,15,0.73877,-0.34082,0.558594,-2.125,-3.75,3.1875,75,40,117
1,-3,-1,-3,-1,9,9,-12,0.746582,-0.337891,0.559082,-3.5625,-1.375,5.5625,74,40,117
22,19,11,9,4,8,32,22,0.741699,-0.320801,0.577148,-2.125,0.3125,2.9375,74,40,117
-10,-3,9,1,5,26,95,8,0.73877,-0.323242,0.58252,-1.6875,2.9375,-3,74,40,117
-7,-5,2,1,1,6,-3,-8,0.731445,-0.321289,0.583496,1.0625,3.125,-7,75,40,117
-7,-21,-20,0,-4,-19,-84,-18,0.741211,-0.317871,0.585938,-0.375,0.875,-7.125,75,40,116
-1,-6,7,3,7,25,32,14,0.731445,-0.312012,0.582031,0.25,0.5,-5.3125,75,40,116
-13,4,1,-1,1,8,5,7,0.739258,-0.30127,0.591797,-0.5625,-0.375,-1.75,75,40,116
18,-20,-5,0,-1,-7,11,2,0.728516,-0.316406,0.600586,0.125,-0.6875,0.875,75,40,116
-3,17,-5,-5,-7,-20,-10,13,0.73584,-0.319336,0.588867,-0.25,-2.75,1.625,75,40,116
-13,7,2,1,3,5,-6,-6,0.732422,-0.314453,0.594727,0.1875,-2.875,2.0625,75,40,116
-1,0,-1,-1,-7,-24,-54,-16,0.740723,-0.321777,0.585449,0.0625,-1.8125,1.625,75,40,116
-7,-3,1,-1,-1,7,39,-16,0.736816,-0.325684,0.580078,0.25,-2.25,0.375,75,40,116
-15,10,-3,-7,-8,3,11,-7,0.739258,-0.323242,0.589355,0,-1.625,1.1875,75,40,117
-2,7,-2,-3,-4,-9,-19,-5,0.73291,-0.325684,0.582031,-0.25,-2.1875,0,75,40,117
-12,4,-7,-6,-3,8,52,6,0.736816,-0.323242,0.585938,-0.5,-1.4375,-0.25,75,40,117
-4,-2,-23,-9,-11,-34,-8,-8,0.73584,-0.322754,0.584473,0.1875,-1,-0.6875,75,40,117
-12,-1,5,-1,-5,-22,-26,-13,0.729492,-0.322754,0.591797,-0.125,-1.0625,-0.9375,75,41,117
9,-12,-1,1,-1,-12,-52,-16,0.73584,-0.321777,0.586914,0.1875,-0.9375,-1.75,75,41,117
22,-10,-3,2,4,12,1,3,0.735352,-0.318359,0.583008,0.5625,-0.5625,-1.75,75,41,116
5,2,2,3,2,8,24,5,0.738281,-0.316895,0.589844,0.125,-1.125,-0.9375,75,41,116
8,4,-5,-2,-2,-28,-83,1,0.732422,-0.322266,0.586426,0.3125,-1.3125,0.3125,75,41,116
1,0,4,-1,2,10,3,-2,0.72998,-0.316406,0.588379,-0.0625,-2.3125,0.5625,75,41,117
3,-16,-1,1,2,15,46,-4,0.736328,-0.319336,0.588867,-0.5625,-1.375,0.9375,75,41,117
6,7,4,4,6,18,17,18,0.732422,-0.319824,0.587891,-0.3125,-1.125,-0.3125,75,41,117
-7,0,1,-1,-2,-2,-3,-10,0.730957,-0.326172,0.591797,-0.4375,-0.625,-0.375,75,41,117
