0,0,0,0,0,0,0,0,0.704102,-0.400879,0.585938,0.0625,-0.375,1.625,72,45,108
0,0,0,0,0,0,0,0,0.698242,-0.402344,0.581543,0.375,-1.125,0.875,72,45,108
0,0,0,0,0,0,0,0,0.702637,-0.40332,0.594727,0.0625,-1.6875,0.375,72,45,108
4,8,-11,1,-5,8,4,-2,0.69873,-0.399902,0.595215,1.3125,-8.875,-0.4375,72,44,108
1,-4,0,0,0,4,-6,-21,0.664062,-0.389648,0.607422,10.5,-28.375,4,72,44,109
-50,-26,8,-9,-9,-8,-2,-7,0.731934,-0.357422,0.541992,8.4375,-31.0625,1,72,43,109
-43,2,-21,2,2,5,5,5,0.762695,-0.442383,0.52832,8.9375,-26.4375,4.5,72,42,110
11,-21,4,-6,-9,-12,-24,0,0.778809,-0.376953,0.479492,5.75,-11.25,1.5625,71,41,111
-6,10,1,4,3,2,10,2,0.779785,-0.426758,0.495605,-1,8.1875,-2.0625,71,41,111
9,1,3,-8,-7,-7,-15,-20,0.734375,-0.358398,0.546875,5,8.875,7.0625,71,41,111
-3,16,31,16,10,4,4,7,0.720215,-0.411621,0.494141,-4.0625,15.125,11,71,42,111
-7,-1,-7,-4,2,7,-1,-13,0.758789,-0.419434,0.550293,-1.9375,23.75,8.875,71,43,111
-2,-12,2,-2,8,-1,6,-2,0.726562,-0.381348,0.60498,2.375,21.4375,18.5,71,45,111
0,-16,-11,-4,4,10,-12,-9,0.633789,-0.444824,0.600586,-2.3125,2.1875,-1.3125,72,45,110
9,5,3,-6,-2,-6,1,-3,0.705566,-0.416504,0.600586,1.8125,-4.1875,2.5,72,45,110
-7,-5,-3,5,-16,-20,48,13,0.687012,-0.42627,0.569824,-0.25,-8.0625,-5,72,45,110
-40,-9,-1,2,-8,-7,-21,-15,0.73291,-0.391602,0.562012,-0.8125,-9.8125,-5.625,72,44,111
53,-1,14,0,3,4,4,33,0.726074,-0.453125,0.524414,-8.5625,5.625,-22.375,72,44,110
-32,-6,-8,-7,1,-1,8,7,0.732422,-0.447754,0.516113,-10.4375,19.125,-29.75,72,44,109
16,13,20,4,5,-3,-1,-21,0.717285,-0.390625,0.584961,-6.4375,30.5625,-30.5,73,44,107
-8,-7,-13,-13,-30,-16,7,1,0.715332,-0.36377,0.615234,-1.1875,25.9375,-14.75,74,44,106
-4,-25,-4,9,17,13,-2,5,0.612305,-0.253906,0.683105,13.875,1.75,10.8125,74,45,106
-18,-7,11,2,-14,-20,-16,2,0.696289,-0.254883,0.661133,13.5,-20.25,48.375,74,46,107
-4,-18,-12,-8,-4,-23,-9,-4,0.665527,-0.330078,0.640137,12.4375,-40.125,87.25,72,46,110
-1,-15,-9,-5,6,7,3,4,0.660645,-0.435059,0.571289,10.6875,-44.875,107,71,47,113
-23,-2,-13,-4,0,1,1,10,0.626953,-0.567383,0.553223,8.5,-46,93.8125,68,49,117
0,-17,-15,-3,3,8,6,7,0.618652,-0.649902,0.476562,4.125,-28.125,69.3125,66,51,121
-18,-13,18,5,11,12,-6,-21,0.623047,-0.725098,0.436035,0.125,-17.375,31.0625,65,52,122
-2,12,31,11,5,-2,-10,0,0.623047,-0.694336,0.459473,-4.625,17.0625,-9.9375,65,52,122
2,7,9,4,-3,-9,-8,3,0.601074,-0.654297,0.480957,-6.5,31.6875,-35.8125,65,52,121
-22,1,3,1,1,2,8,-11,0.655762,-0.615234,0.535156,-16.8125,53.4375,-65.25,66,51,118
-44,-9,-13,-18,-10,-8,-11,-14,0.601074,-0.558594,0.586426,-16.9375,55.1875,-93.375,68,50,115
-5,15,0,4,-2,-2,-4,4,0.570801,-0.534668,0.601562,-5.4375,47.8125,-101,70,49,112
-9,-8,1,1,-1,-1,0,-7,0.604004,-0.44043,0.633789,0.6875,40.875,-92.125,71,48,109
13,8,8,4,1,3,4,7,0.618164,-0.285645,0.6875,0.0625,21.8125,-65.0625,74,48,106
30,-4,6,-7,-7,-6,-6,7,0.668945,-0.262207,0.678711,-1.3125,5.4375,-36.4375,75,47,104
2,13,10,5,2,0,1,-10,0.689941,-0.280762,0.656738,-2.625,-4.3125,-6.6875,75,46,104
5,8,6,0,-6,-5,5,-1,0.691895,-0.32666,0.64502,-2.3125,-6.6875,8.375,75,46,104
-4,-13,-10,-1,-1,6,12,2,0.678223,-0.365234,0.643555,-1.25,-1.4375,12.125,75,46,104
-14,-5,-2,2,2,5,5,3,0.684082,-0.368164,0.637207,-0.625,-2.8125,8.25,75,47,105
32,18,9,13,4,4,5,14,0.669922,-0.389648,0.624512,-1.5625,-1.5625,-0.875,74,47,105
-3,5,1,0,1,0,5,1,0.67334,-0.370605,0.621582,-0.3125,-1.5625,-3.9375,74,46,105
-7,-10,-16,0,-1,3,8,1,0.674316,-0.369629,0.625977,0.0625,0,-2.5625,74,46,105
-6,9,7,-2,-2,-3,-1,-4,0.67627,-0.341797,0.632324,0.8125,0.4375,-0.8125,75,46,105
-8,1,0,3,7,4,8,-1,0.678223,-0.361328,0.634277,-0.4375,-1.25,-1.1875,75,46,105
-2,-8,-11,-9,-5,-6,-5,-11,0.687012,-0.349609,0.633301,0.625,-1.6875,-2.625,75,46,105
-7,-10,-11,-7,-1,-2,-2,-6,0.685059,-0.34375,0.635254,-0.1875,-1.875,-2.625,75,46,105
