-1,-1,0,-7,-9,1,5,2,0.665527,-0.525879,0.522949,-0.0625,-2.125,-1.75,67,47,100
-3,-2,-3,-3,-16,-33,-19,3,0.667969,-0.525879,0.523926,0.1875,-2,-3.125,67,46,100
-3,-1,-2,1,-6,-18,-5,-1,0.67041,-0.527832,0.527832,-0.4375,-1.625,-3.75,67,46,100
-4,-2,1,5,4,4,-11,1,0.662109,-0.512695,0.547852,1.6875,-4.5625,-3.875,67,46,100
-6,2,5,6,11,28,23,4,0.664551,-0.504395,0.52002,6,-5.375,1.6875,67,46,100
-16,-7,-2,0,1,10,-19,-16,0.675293,-0.520508,0.550781,3.5625,-6.6875,13.25,67,46,100
-15,-5,0,3,-2,4,13,-5,0.631836,-0.555664,0.523438,-0.3125,-13.5625,2.875,67,46,100
20,-1,-6,-3,1,13,18,-14,0.679688,-0.54834,0.500977,2.3125,-13.5625,-2.625,66,46,101
6,-3,-21,0,3,4,2,12,0.671875,-0.555664,0.516602,2.6875,-5.5,-19.8125,66,45,101
1,-2,-3,-3,3,15,-10,0,0.690918,-0.543945,0.500488,4.8125,-6.9375,-26.9375,67,45,101
-19,1,4,-1,-1,-9,1,-20,0.722656,-0.468262,0.489746,2.4375,7.5625,-18.9375,67,44,100
-14,-1,6,1,-1,12,9,6,0.700684,-0.463379,0.52002,-3.6875,7.125,-5.375,68,44,99
-2,-1,-7,6,5,3,6,9,0.693359,-0.470703,0.538086,0.9375,4.5,-2.0625,68,44,99
-9,-3,-9,-4,-5,-26,-5,-14,0.688477,-0.476074,0.549316,-0.875,-3.4375,2.1875,68,44,99
-9,10,7,-7,-11,-2,-12,-39,0.693848,-0.478027,0.524902,0.9375,-6.9375,5.9375,68,44,99
-23,-14,-11,-3,5,-3,-2,-28,0.686523,-0.499512,0.524414,-0.75,-10.0625,3.25,68,44,100
-3,-7,-5,-4,1,-3,-7,3,0.702148,-0.496582,0.514648,-0.25,-7.6875,5.1875,67,44,100
2,-2,-24,-6,-1,2,2,-9,0.69043,-0.491211,0.511719,0.1875,-8.5,4.4375,67,44,100
-6,-3,7,-1,-1,-13,6,15,0.705078,-0.499512,0.499023,1.9375,-5.5,6.625,67,44,101
-7,-2,-3,-4,1,11,-3,-19,0.699707,-0.503418,0.493652,4.0625,-5.9375,4.25,67,44,101
-15,-6,0,0,5,2,-3,-18,0.697266,-0.506348,0.500488,1.375,-3.5,1.4375,67,44,101
5,2,-4,-6,-6,-1,-1,45,0.696289,-0.507812,0.500977,0.9375,-1.4375,0.125,67,44,101
-5,12,4,3,-3,9,11,2,0.694824,-0.503906,0.500488,1,-1.875,-1.3125,67,44,101
-11,-10,-12,-4,-7,-12,-4,-10,0.701172,-0.504395,0.499023,1.5625,-1.125,-0.5625,67,44,101
-9,-2,-14,2,3,-3,-8,-22,0.700684,-0.494629,0.510254,1.75,-3,-1.4375,67,44,101
6,-4,-4,-4,2,6,1,-5,0.702148,-0.494629,0.503906,0.3125,-2.1875,-1.1875,67,44,101
26,9,12,7,6,-2,-2,22,0.704102,-0.496582,0.501465,0.4375,-2.25,-1.5,67,44,101
3,0,-2,-2,-3,3,-9,-3,0.703613,-0.493164,0.505859,-1.1875,-1.5,-0.25,67,44,101
38,4,-6,-1,-1,-4,2,29,0.700195,-0.502441,0.503418,0.25,-2.6875,0,67,44,101
