Class,EMG0_mean,EMG1_mean,EMG2_mean,EMG3_mean,EMG4_mean,EMG5_mean,EMG6_mean,EMG7_mean,Accl0_mean,Accl1_mean,Accl2_mean,Gyr0_mean,Gyr1_mean,Gyr2_mean,Orien0_mean,Orien1_mean,Orien2_mean,EMG0_min,EMG1_min,EMG2_min,EMG3_min,EMG4_min,EMG5_min,EMG6_min,EMG7_min,Accl0_min,Accl1_min,Accl2_min,Gyr0_min,Gyr1_min,Gyr2_min,Orien0_min,Orien1_min,Orien2_min,EMG0_max,EMG1_max,EMG2_max,EMG3_max,EMG4_max,EMG5_max,EMG6_max,EMG7_max,Accl0_max,Accl1_max,Accl2_max,Gyr0_max,Gyr1_max,Gyr2_max,Orien0_max,Orien1_max,Orien2_max,EMG0_stdev,EMG1_stdev,EMG2_stdev,EMG3_stdev,EMG4_stdev,EMG5_stdev,EMG6_stdev,EMG7_stdev,Accl0_stdev,Accl1_stdev,Accl2_stdev,Gyr0_stdev,Gyr1_stdev,Gyr2_stdev,Orien0_stdev,Orien1_stdev,Orien2_stdev,EMG0_energy,EMG1_energy,EMG2_energy,EMG3_energy,EMG4_energy,EMG5_energy,EMG6_energy,EMG7_energy,Accl0_energy,Accl1_energy,Accl2_energy,Gyr0_energy,Gyr1_energy,Gyr2_energy,Orien0_energy,Orien1_energy,Orien2_energy
q,-6.8431372549019605,-2.6470588235294117,-2.0392156862745097,-0.8627450980392157,-0.7843137254901961,-1.0196078431372548,-0.23529411764705882,0.9019607843137255,0.4834846274509803,-0.6161726078431373,0.6566808039215687,0.38848039215686275,-1.3075980392156863,0.4522058823529412,68.07843137254902,61.35294117647059,2.4313725490196076,-72.0,-45.0,-48.0,-35.0,-15.0,-62.0,-24.0,-62.0,0.45800799999999997,-0.6450199999999999,0.632812,-4.75,-19.0625,-14.5,68.0,61.0,0.0,72.0,72.0,35.0,28.0,12.0,30.0,32.0,58.0,0.508301,-0.5507810000000001,0.694336,9.9375,3.3125,20.8125,69.0,63.0,3.0,27.002498068896962,22.35247058328163,17.636281676491475,8.421447875141512,6.213899662821072,17.717212191627024,10.169735955852772,20.948751659190375,0.012501046928894857,0.012604074525451566,0.013442407561176841,2.129785557188292,4.309380087691972,4.987838150117212,0.27152438232335296,0.716199117892913,0.9849853188912879,38845.0,25339.0,15764.0,3584.0,1962.0,15748.0,5174.0,21984.0,11.929440442767998,19.371045950199008,22.001748506245,234.49609375,1015.73828125,1254.35546875,236372.0,191999.0,350.0
q,-2.3137254901960786,2.627450980392157,2.2745098039215685,0.1568627450980392,-0.058823529411764705,-0.803921568627451,-1.1764705882352942,-1.9019607843137254,0.4753561568627451,-0.6250478627450982,0.655876568627451,-0.2181372549019608,-0.6605392156862745,-0.4485294117647059,67.74509803921569,62.07843137254902,2.7450980392156863,-41.0,-40.0,-62.0,-33.0,-11.0,-53.0,-24.0,-63.0,0.445801,-0.655762,0.626953,-5.25,-12.3125,-17.3125,67.0,61.0,1.0,56.0,112.0,70.0,49.0,24.0,50.0,20.0,55.0,0.5297850000000001,-0.5839840000000001,0.705566,4.0,4.0625,10.6875,68.0,64.0,3.0,19.17236573412726,23.93487897133697,21.820246040200875,13.920305383172611,6.110357648144281,18.12955554650266,10.003411182897445,18.553980599279267,0.014132956093291389,0.013631850392400287,0.013321602270380099,1.9349730516946002,3.7613630944687295,4.157536565577944,0.44014257939453927,0.5947482578335791,0.560112033611204,18652.0,28996.0,24070.0,9690.0,1867.0,16467.0,5074.0,17397.0,11.534124291630004,19.934217734089007,21.947750991353,189.6328125,729.64453125,874.515625,234069.0,196558.0,400.0
q,-8.666666666666666,-11.450980392156863,-4.0,-0.0196078431372549,0.0196078431372549,-2.5098039215686274,-1.196078431372549,-4.0,0.4772805098039216,-0.6133195294117647,0.6641486862745097,-0.4963235294117647,-0.7659313725490197,0.22303921568627452,68.09803921568627,61.98039215686274,2.843137254901961,-80.0,-80.0,-56.0,-42.0,-12.0,-46.0,-19.0,-67.0,0.437988,-0.6420899999999999,0.642578,-13.625,-8.0625,-8.0,68.0,61.0,2.0,66.0,70.0,97.0,39.0,11.0,47.0,18.0,21.0,0.49316400000000005,-0.559082,0.7075199999999999,2.3125,2.9375,8.3125,69.0,63.0,3.0,25.66528134789616,33.16764310317524,26.698314553544385,17.131830253745136,4.610814227784206,18.622967055783143,9.079690760908408,18.7712546197637,0.013039075581301837,0.01199298677453276,0.011375921904602187,2.240619744230443,2.216198996073249,2.415097529796959,0.30032661958503204,0.37364132953576645,0.367290022712725,36766.0,61692.0,36456.0,14675.0,1063.0,17662.0,4195.0,18434.0,11.626131811574002,19.191394689640003,22.502237931447002,263.58203125,275.49609375,294.171875,236509.0,195927.0,419.0
q,-0.6862745098039216,3.450980392156863,-0.45098039215686275,-2.823529411764706,-1.5686274509803921,-1.0196078431372548,-0.6470588235294118,-1.6274509803921569,0.47143076470588224,-0.6260819411764705,0.6593137254901962,0.07598039215686274,-0.6899509803921569,0.15073529411764705,68.0,62.19607843137255,3.8823529411764706,-54.0,-83.0,-35.0,-40.0,-20.0,-26.0,-13.0,-60.0,0.439453,-0.6523439999999999,0.6450199999999999,-1.75,-10.25,-14.625,68.0,62.0,3.0,100.0,127.0,55.0,27.0,10.0,24.0,16.0,92.0,0.49755900000000003,-0.577637,0.705078,5.1875,2.0,10.4375,68.0,64.0,4.0,27.53433507174519,43.05452994772568,20.490303780559426,14.332767886703449,5.3263680006578,11.928939929563619,5.816609078876678,22.27281821801069,0.012829615766013004,0.00996630969900447,0.012706234835038164,1.1169373391591144,2.1093156763626015,3.0053903778925983,0.0,0.5663782426307449,0.3253956867279846,37931.0,93292.0,21003.0,10678.0,1544.0,7168.0,1713.0,24939.0,11.342825213504998,19.995874816883,22.177496439791998,62.671875,246.73828125,452.77734375,235824.0,197302.0,774.0
q,-1.1568627450980393,-1.2352941176470589,-0.8431372549019608,-0.49019607843137253,0.13725490196078433,-0.45098039215686275,0.058823529411764705,-0.6078431372549019,0.4703393137254902,-0.6189586862745098,0.6642539803921569,-0.41544117647058826,-0.7818627450980392,-0.5122549019607843,68.01960784313725,62.411764705882355,3.7450980392156863,-69.0,-112.0,-64.0,-46.0,-10.0,-18.0,-13.0,-41.0,0.429688,-0.659668,0.635254,-10.9375,-8.3125,-18.6875,67.0,61.0,3.0,52.0,114.0,66.0,29.0,8.0,18.0,12.0,53.0,0.501953,-0.486328,0.7089840000000001,4.1875,6.1875,7.0,69.0,65.0,4.0,24.23169209858825,41.632001265994475,22.15163429548222,12.957426517668711,5.008071915790097,8.3506017160207,5.964601460972502,17.87409122878425,0.018902096903243508,0.02438496069423955,0.015173541143042637,2.496617196622379,2.715072873936225,4.950773607601693,0.3156071024822711,1.0035232052769953,0.4401425793945395,29427.0,86739.0,24571.0,8407.0,1255.0,3497.0,1779.0,15993.0,11.300037035190998,19.56833393645101,22.514412691348998,320.45703125,399.7578125,1238.890625,235965.0,198707.0,725.0
a,-3.5686274509803924,-2.3137254901960786,-2.0392156862745097,-1.0588235294117647,-0.6078431372549019,-0.5490196078431373,-0.4117647058823529,-1.7843137254901962,0.8016620588235295,-0.3340801176470589,0.502001019607843,0.4215686274509804,-1.0098039215686274,-0.42034313725490197,72.98039215686275,36.27450980392157,149.76470588235293,-62.0,-49.0,-48.0,-23.0,-43.0,-101.0,-89.0,-51.0,0.679199,-0.5268550000000001,0.45410200000000006,-8.5,-34.3125,-19.3125,71.0,35.0,148.0,77.0,42.0,41.0,11.0,26.0,83.0,87.0,59.0,0.9042969999999999,-0.30127,0.5610350000000001,22.9375,6.5,34.25,74.0,38.0,152.0,25.7621853901883,14.737014889153683,14.797244046529373,5.319442695267549,9.32111244728342,29.449151923605672,22.51592900200943,16.962681068145088,0.02774831453794031,0.03397424806093407,0.020279596820933297,4.000914800417035,6.718414207295075,6.974205582351439,0.5473644518392246,0.8503747732041224,0.9074852129730294,33834.0,11132.0,11160.0,1472.0,4363.0,43378.0,25357.0,14549.0,32.814263332401005,5.749798251926,12.872819310414,809.4296875,2308.859375,2440.98828125,271648.0,67144.0,1143944.0
a,-3.9019607843137254,-1.1568627450980393,-0.5098039215686274,-0.2549019607843137,-0.5294117647058824,-6.235294117647059,-1.0196078431372548,-3.7450980392156863,0.8118106862745101,-0.320752862745098,0.49476299999999995,0.8541666666666666,-1.0269607843137254,-0.9313725490196079,73.23529411764706,35.333333333333336,148.2941176470588,-35.0,-36.0,-29.0,-15.0,-23.0,-79.0,-43.0,-94.0,0.750488,-0.399414,0.397461,-1.3125,-29.5625,-42.125,72.0,35.0,147.0,23.0,60.0,33.0,18.0,20.0,29.0,66.0,57.0,0.84375,-0.257324,0.5742189999999999,19.125,6.4375,24.375,74.0,38.0,150.0,13.670778912645444,17.81950902692844,15.410869604301512,6.386996593876977,7.872364171394692,19.271313640013354,15.805682770546076,24.78615995853727,0.014891317614623891,0.01802552046407494,0.02147063294362791,3.1592786623953675,5.357927171811071,7.4650357385903625,0.47278897170376766,0.8640987597877156,0.5759901959949953,10121.0,15945.0,11888.0,2043.0,3113.0,20552.0,12544.0,31433.0,33.621953674839,5.263248316318,12.507361138569,536.26171875,1489.15625,2830.578125,273545.0,63708.0,1121565.0
a,-0.11764705882352941,-2.3137254901960786,-0.9215686274509803,-0.9803921568627451,-2.5294117647058822,-1.5294117647058822,0.9215686274509803,6.980392156862745,0.7962718823529412,-0.32230392156862747,0.5223651764705883,0.22058823529411764,-0.11519607843137254,-1.5968137254901962,73.94117647058823,37.0,146.2941176470588,-32.0,-76.0,-44.0,-10.0,-31.0,-35.0,-35.0,-89.0,0.722168,-0.43066400000000005,0.45800799999999997,-3.375,-25.5625,-29.6875,73.0,36.0,146.0,64.0,75.0,39.0,6.0,18.0,42.0,52.0,88.0,0.839844,-0.284668,0.5683590000000001,10.125,1.8125,21.6875,74.0,39.0,148.0,18.926856113811958,24.72609164108103,14.09232860425118,4.3243043189786325,8.610117168021516,17.3681926995027,15.24315339718774,32.62115276692621,0.013839542973157832,0.02064935112766805,0.013178468731542204,2.043639253160602,3.7237072536363955,6.12890581748552,0.2376354103144016,0.4,0.5759901959949953,17912.0,30842.0,9973.0,984.0,4033.0,15202.0,11661.0,55692.0,32.34607108940599,5.3191904958839995,13.924817858951998,211.3046875,693.9765625,2008.21484375,278835.0,69827.0,1091517.0
a,4.431372549019608,1.9803921568627452,0.0784313725490196,-0.29411764705882354,-0.47058823529411764,1.6470588235294117,2.235294117647059,-0.5490196078431373,0.7909869215686272,-0.33651198039215685,0.5228055882352941,0.553921568627451,-1.0894607843137254,-0.47671568627450983,73.15686274509804,37.254901960784316,146.2156862745098,-35.0,-39.0,-24.0,-7.0,-12.0,-34.0,-43.0,-50.0,0.7612300000000001,-0.40625,0.5063479999999999,-6.3125,-21.4375,-11.875,72.0,37.0,145.0,63.0,66.0,36.0,13.0,7.0,53.0,29.0,59.0,0.8110350000000001,-0.289062,0.579102,6.3125,1.6875,18.625,74.0,40.0,148.0,17.37498765692889,18.59622563433605,12.531309807446151,3.905350778852312,4.27716233583188,15.309896837551538,13.700493765254041,18.44159833147897,0.009043310495262533,0.01678684505020547,0.013693295404943937,2.16423411712446,4.179175585977618,4.275565766369292,0.41821281757535084,0.7167464615860192,0.502542555021804,16096.0,17491.0,7852.0,767.0,926.0,11858.0,9640.0,17020.0,31.912764887959,5.789345868656999,13.948985154544996,249.84375,933.80859375,925.61328125,272957.0,70810.0,1090343.0
a,-1.3529411764705883,2.3529411764705883,0.9215686274509803,-0.11764705882352941,-1.5490196078431373,-0.09803921568627451,0.35294117647058826,1.607843137254902,0.7952856666666666,-0.32633466666666666,0.5256491764705881,1.303921568627451,-1.0661764705882353,-0.13112745098039216,74.03921568627452,37.1764705882353,144.9607843137255,-46.0,-44.0,-31.0,-10.0,-24.0,-50.0,-31.0,-50.0,0.7597659999999999,-0.484375,0.334961,-10.0,-29.8125,-29.9375,73.0,36.0,144.0,42.0,68.0,40.0,17.0,13.0,47.0,54.0,53.0,0.901367,-0.101074,0.5981449999999999,42.875,4.1875,25.9375,75.0,40.0,146.0,13.651115015868507,20.87373807386857,13.923854548586615,5.109391583441338,6.957912691289523,17.33003739402865,15.086183784392613,17.852818748166968,0.02014671188225679,0.046236050022322034,0.0316670126653626,7.402185272858649,5.234327973888845,6.313691161153781,0.2800560168056019,0.7404291283557443,0.28005601680560227,9411.0,22068.0,9737.0,1306.0,2543.0,15017.0,11386.0,16068.0,32.27673837186099,5.538098664173999,14.141799877491996,2826.328125,1427.8828125,1994.01171875,279576.0,70514.0,1071699.0
