Class,EMG0_mean,EMG1_mean,EMG2_mean,EMG3_mean,EMG4_mean,EMG5_mean,EMG6_mean,EMG7_mean,Accl0_mean,Accl1_mean,Accl2_mean,Gyr0_mean,Gyr1_mean,Gyr2_mean,Orien0_mean,Orien1_mean,Orien2_mean,EMG0_min,EMG1_min,EMG2_min,EMG3_min,EMG4_min,EMG5_min,EMG6_min,EMG7_min,Accl0_min,Accl1_min,Accl2_min,Gyr0_min,Gyr1_min,Gyr2_min,Orien0_min,Orien1_min,Orien2_min,EMG0_max,EMG1_max,EMG2_max,EMG3_max,EMG4_max,EMG5_max,EMG6_max,EMG7_max,Accl0_max,Accl1_max,Accl2_max,Gyr0_max,Gyr1_max,Gyr2_max,Orien0_max,Orien1_max,Orien2_max,EMG0_stdev,EMG1_stdev,EMG2_stdev,EMG3_stdev,EMG4_stdev,EMG5_stdev,EMG6_stdev,EMG7_stdev,Accl0_stdev,Accl1_stdev,Accl2_stdev,Gyr0_stdev,Gyr1_stdev,Gyr2_stdev,Orien0_stdev,Orien1_stdev,Orien2_stdev,EMG0_energy,EMG1_energy,EMG2_energy,EMG3_energy,EMG4_energy,EMG5_energy,EMG6_energy,EMG7_energy,Accl0_energy,Accl1_energy,Accl2_energy,Gyr0_energy,Gyr1_energy,Gyr2_energy,Orien0_energy,Orien1_energy,Orien2_energy
a,3.450980392156863,0.21568627450980393,-1.7254901960784315,-1.2352941176470589,-2.5098039215686274,-0.6862745098039216,0.0392156862745098,-0.35294117647058826,-0.8794711176470587,0.33589913529411775,0.39341099999999996,-0.14338235294117646,1.8394607843137254,-3.2879901960784315,109.72549019607843,148.90196078431373,63.0,-33.0,-62.0,-35.0,-15.0,-45.0,-10.0,-40.0,-49.0,-0.995117,0.06054690000000001,0.208984,-36.0625,-10.5,-89.5625,107.0,137.0,61.0,64.0,68.0,33.0,13.0,6.0,7.0,61.0,56.0,-0.682617,0.619629,0.5371090000000001,10.9375,52.9375,22.875,114.0,155.0,67.0,17.403808463080946,22.294675351294263,13.45076716231836,4.606900195550659,7.077775212648693,3.258773978528927,15.747965943973496,21.251657374813632,0.05458276088863484,0.09278183145319738,0.05209079264553382,6.380528168253971,13.288030650868905,21.161160170342793,1.4570989173360742,4.286046672451362,1.469693845669907,15752.0,24855.0,9198.0,1139.0,2826.0,555.0,12400.0,22588.0,39.59590567485499,6.184663096048611,8.029055494893003,2036.60546875,9001.15234375,22941.08984375,614130.0,1131680.0,202527.0
a,-1.7450980392156863,-1.2352941176470589,-0.0392156862745098,-1.0392156862745099,-1.3137254901960784,-1.196078431372549,-1.3333333333333333,-1.0196078431372548,-0.7919156274509804,0.415785862745098,0.45442709803921566,-3.821078431372549,6.834558823529412,-8.737745098039216,110.11764705882354,141.58823529411765,62.15686274509804,-67.0,-54.0,-23.0,-9.0,-16.0,-14.0,-22.0,-76.0,-0.898438,0.272461,0.38623,-35.6875,-3.625,-78.1875,108.0,115.0,60.0,45.0,46.0,39.0,11.0,12.0,17.0,11.0,36.0,-0.429688,0.7700199999999999,0.6132810000000001,2.625,62.3125,9.5,116.0,149.0,65.0,17.71648174695518,15.179707817074895,12.813993576264542,4.156733257324676,5.669180526596173,4.984053000693862,7.852812659593168,21.02426236145129,0.15459378077089136,0.15030622414950348,0.059313819660937316,8.243454028119857,16.041556499494387,21.373110368257723,2.650638102974677,11.365168666743541,1.528038599245552,15849.0,11599.0,8210.0,919.0,1695.0,1315.0,3174.0,22154.0,33.17861026370699,9.946370117496997,10.707609819188004,4142.359375,15248.84765625,26734.25,618772.0,1028867.0,197154.0
a,1.7058823529411764,-0.13725490196078433,-0.803921568627451,-1.2549019607843137,-1.196078431372549,-1.0980392156862746,-1.588235294117647,-1.5686274509803921,-0.7140396078431374,0.4818665686274509,0.4865387843137253,-4.431372549019608,9.803921568627452,-10.780637254901961,111.23529411764706,135.62745098039215,62.78431372549019,-22.0,-22.0,-26.0,-10.0,-15.0,-8.0,-27.0,-38.0,-0.851074,0.365723,0.41113299999999997,-38.4375,-1.9375,-80.3125,109.0,106.0,62.0,37.0,18.0,33.0,17.0,13.0,5.0,9.0,42.0,-0.260254,0.8217770000000001,0.637695,2.5,83.4375,3.4375,116.0,145.0,64.0,11.512244121190376,7.939822687801377,11.959965899354625,5.1801279414891,5.4699894253760215,2.974927911468003,7.297058230789269,15.524503086360973,0.21297712228528948,0.16110798431850049,0.0638603261085672,9.37051771933821,20.337745925095177,23.33975073690343,2.5106830568123715,14.478896068849636,0.5766706335577038,6775.0,3153.0,7185.0,1422.0,1569.0,504.0,2791.0,12176.0,28.270443370854,13.139754018558998,12.276626483250002,5391.8203125,25583.15625,33164.52734375,631353.0,948617.0,201052.0
a,-0.2549019607843137,-1.9215686274509804,-2.2745098039215685,-0.5294117647058824,-0.9019607843137255,-2.392156862745098,-0.5294117647058824,-0.2549019607843137,-0.87530631372549,0.3443818509803921,0.4009841960784313,-3.409313725490196,5.428921568627451,-5.294117647058823,110.07843137254902,147.90196078431373,63.13725490196079,-31.0,-22.0,-35.0,-11.0,-33.0,-16.0,-20.0,-36.0,-1.0083,-0.016601599999999998,0.258301,-50.0625,-10.5,-106.5,109.0,133.0,62.0,26.0,17.0,34.0,14.0,31.0,11.0,9.0,38.0,-0.705566,0.576172,0.47216800000000003,40.0,93.1875,19.6875,112.0,152.0,64.0,11.332860428426534,7.570582902933966,12.826657290771514,4.173022603228842,9.224434729479707,5.4371993944403,6.2876162134038385,14.180046737941172,0.03706482679387033,0.06705722007417657,0.03389742115914991,14.036082484782137,21.02517843119828,22.97465075264219,0.4834516420450744,2.9749279114680007,0.4480896268889629,6425.0,3054.0,8490.0,885.0,4296.0,1770.0,1991.0,10057.0,39.142908354496,6.27337536172256,8.257656358800004,10443.375,23606.0390625,27821.140625,617992.0,1116067.0,203312.0
a,-0.8627450980392157,-0.27450980392156865,1.4901960784313726,-0.5294117647058824,-1.7254901960784315,-0.39215686274509803,-1.2941176470588236,-0.8823529411764706,-0.8024185098039213,0.4072074509803922,0.43853401960784305,-3.8933823529411766,7.768382352941177,-9.599264705882353,110.19607843137256,142.62745098039215,62.627450980392155,-35.0,-62.0,-26.0,-14.0,-22.0,-10.0,-17.0,-34.0,-0.910645,0.288574,0.37255900000000003,-35.3125,-1.8125,-64.25,108.0,117.0,61.0,33.0,47.0,58.0,14.0,13.0,27.0,7.0,56.0,-0.476074,0.7514649999999999,0.5839840000000001,2.25,51.75,3.1875,116.0,150.0,65.0,12.084733522660958,14.062828209677527,14.031924385514067,5.025347515053942,6.443844912387476,6.365778605551874,5.682584333371777,17.960675999330906,0.15419703692216305,0.15755128131999607,0.06492919714226883,8.23265500648985,15.004578957967544,19.411888981331245,2.792988419905367,11.82025513144911,1.3994396637758326,7340.0,9892.0,9958.0,1277.0,2228.0,2034.0,1700.0,16169.0,34.02648501845199,9.697833627110004,10.018706436101002,4161.91015625,14334.60546875,23540.51171875,619692.0,1044458.0,200130.0
b,-1.5294117647058822,-2.2549019607843137,-1.0784313725490196,-1.1176470588235294,-1.8431372549019607,-0.7647058823529411,-1.0784313725490196,-1.0,-0.8394894705882354,0.41669537254901967,0.3738702549019608,-3.0563725490196076,9.981617647058824,-9.941176470588236,113.41176470588235,145.94117647058823,63.745098039215684,-47.0,-44.0,-10.0,-14.0,-29.0,-12.0,-5.0,-14.0,-0.9277340000000001,0.284668,0.29834,-29.9375,-2.625,-96.375,111.0,112.0,61.0,24.0,51.0,13.0,7.0,17.0,12.0,3.0,7.0,-0.358398,0.813477,0.6362300000000001,7.8125,83.1875,12.0,115.0,151.0,65.0,11.087565902715474,15.730026239335904,4.484832827452555,3.3265421014833367,6.447860262194299,3.7978321990004646,1.7758731627557403,3.5552777669262356,0.12461165864097193,0.09982565790956967,0.0764747329864821,6.262278625103756,22.792804148587823,27.920787539720923,0.8526774440135094,8.755368101241393,1.2624284099290841,6266.0,12631.0,1065.0,617.0,2252.0,751.0,217.0,683.0,36.71827440611701,9.353644807546,7.4211465817910005,2437.21875,31056.86328125,44018.6953125,656010.0,1090073.0,207315.0
b,1.1764705882352942,0.39215686274509803,-0.5490196078431373,-0.5098039215686274,-1.2549019607843137,-1.0980392156862746,-0.5882352941176471,-0.6274509803921569,-0.8337067058823527,0.43172676470588245,0.36085900000000004,-2.747549019607843,9.508578431372548,-9.181372549019608,114.37254901960785,145.45098039215685,64.7843137254902,-30.0,-45.0,-10.0,-8.0,-33.0,-13.0,-5.0,-11.0,-0.9130860000000001,0.320312,0.295898,-27.0625,-4.125,-83.125,113.0,113.0,63.0,21.0,44.0,21.0,11.0,34.0,10.0,4.0,18.0,-0.394043,0.778809,0.596191,6.0,71.8125,10.875,116.0,152.0,66.0,11.004918686392811,13.104317504353363,5.258569103815964,4.153902016271485,8.31106043114813,3.377898174668883,1.7908262963027464,5.491669270135356,0.13364355843306389,0.10793036346581779,0.07498261317372179,5.780813642779798,20.52005124417884,22.74909082971079,0.9156589826725995,9.988620976872022,1.2052174159079523,6126.0,8594.0,1398.0,876.0,3534.0,632.0,178.0,1528.0,36.341440478626,10.088236135427003,6.922299725849001,2055.890625,25664.69140625,30175.234375,667177.0,1083944.0,214120.0
b,-3.6666666666666665,-1.392156862745098,-1.6862745098039216,-1.0784313725490196,-0.5294117647058824,-0.8627450980392157,-1.3137254901960784,-0.6862745098039216,-0.7748353137254902,0.5036381568627452,0.38943786274509806,-2.6813725490196076,8.810049019607844,-9.865196078431373,115.72549019607843,140.0,65.68627450980392,-65.0,-56.0,-22.0,-11.0,-13.0,-5.0,-9.0,-38.0,-0.8691409999999999,0.419922,0.324707,-22.125,-1.5625,-69.0,114.0,113.0,63.0,32.0,59.0,27.0,13.0,12.0,6.0,8.0,62.0,-0.378906,0.820801,0.588867,2.5625,54.4375,4.6875,117.0,147.0,67.0,20.53257574359989,21.36827408226743,9.159672911361913,5.347310117264201,4.801470363030353,2.172736595569166,2.3107591486646237,11.386817283294628,0.15582451143212228,0.11459017024655692,0.08341853569537637,4.663777554561471,15.408160179675862,20.02111921099278,0.8019583872633044,11.272976536833562,1.4627398412353643,21765.0,22929.0,4340.0,1489.0,1167.0,274.0,355.0,6507.0,31.832921851353,13.592766401309994,8.082686900791002,1454.21875,15829.03515625,25005.6875,683044.0,1005954.0,220156.0
b,0.6274509803921569,1.9803921568627452,-0.8431372549019608,-0.19607843137254902,-0.803921568627451,-0.7254901960784313,-1.1372549019607843,-1.9411764705882353,-0.7993835098039214,0.4589174117647058,0.3925111568627451,-3.5674019607843137,7.783088235294118,-9.997549019607844,113.90196078431373,142.47058823529412,63.09803921568628,-33.0,-31.0,-15.0,-11.0,-13.0,-9.0,-9.0,-37.0,-0.9008790000000001,0.281738,0.343262,-24.875,-2.25,-79.8125,110.0,112.0,58.0,34.0,43.0,14.0,12.0,8.0,11.0,4.0,7.0,-0.383301,0.8276370000000001,0.604004,2.375,55.6875,14.25,117.0,150.0,65.0,13.326606146072937,14.969956841725937,5.612031892352745,4.0200477999304285,3.8263277844070664,3.2067331125152836,2.1262136096181607,6.649546645316154,0.15505005901493527,0.13649575807125677,0.07253420453534251,5.939984258413156,15.187774446806184,27.270425145614237,1.8358093796555688,11.423402192300632,2.1284257277225738,8900.0,11405.0,1611.0,810.0,765.0,541.0,292.0,2403.0,33.79173982309499,11.672419330434,8.120375962727003,2413.21484375,14622.82421875,42281.3046875,661825.0,1041716.0,203276.0
b,1.5294117647058822,2.843137254901961,0.6666666666666666,-0.35294117647058826,-0.3333333333333333,-0.13725490196078433,-0.7647058823529411,-0.7450980392156863,-0.7874827254901962,0.49659162745098034,0.3702225098039216,-2.450980392156863,8.551470588235293,-10.618872549019608,116.07843137254902,141.23529411764707,65.96078431372548,-44.0,-31.0,-9.0,-12.0,-5.0,-6.0,-8.0,-25.0,-0.870605,0.40869099999999997,0.312012,-23.5,-4.8125,-79.5,115.0,111.0,65.0,24.0,55.0,20.0,13.0,6.0,6.0,3.0,24.0,-0.358398,0.8457030000000001,0.585938,3.1875,64.5,6.625,118.0,147.0,67.0,13.907340423210286,17.101312872431297,5.94866931898779,4.122249528651873,2.503331114069145,2.65344762784674,2.015819786529715,7.766191182954237,0.1514892117780112,0.11564478965659643,0.06810844594743665,5.369216564789303,17.207219169410198,22.632772335231746,0.6882771899431777,10.741672561187327,0.7735834619154031,9790.0,15035.0,1792.0,856.0,319.0,353.0,233.0,3044.0,32.774030254474994,13.245451335910996,7.222238065510001,1747.796875,18533.9296875,31362.90234375,687208.0,1023087.0,221922.0
