Class,EMG0_mean,EMG1_mean,EMG2_mean,EMG3_mean,EMG4_mean,EMG5_mean,EMG6_mean,EMG7_mean,Accl0_mean,Accl1_mean,Accl2_mean,Gyr0_mean,Gyr1_mean,Gyr2_mean,Orien0_mean,Orien1_mean,Orien2_mean,EMG0_min,EMG1_min,EMG2_min,EMG3_min,EMG4_min,EMG5_min,EMG6_min,EMG7_min,Accl0_min,Accl1_min,Accl2_min,Gyr0_min,Gyr1_min,Gyr2_min,Orien0_min,Orien1_min,Orien2_min,EMG0_max,EMG1_max,EMG2_max,EMG3_max,EMG4_max,EMG5_max,EMG6_max,EMG7_max,Accl0_max,Accl1_max,Accl2_max,Gyr0_max,Gyr1_max,Gyr2_max,Orien0_max,Orien1_max,Orien2_max,EMG0_stdev,EMG1_stdev,EMG2_stdev,EMG3_stdev,EMG4_stdev,EMG5_stdev,EMG6_stdev,EMG7_stdev,Accl0_stdev,Accl1_stdev,Accl2_stdev,Gyr0_stdev,Gyr1_stdev,Gyr2_stdev,Orien0_stdev,Orien1_stdev,Orien2_stdev,EMG0_energy,EMG1_energy,EMG2_energy,EMG3_energy,EMG4_energy,EMG5_energy,EMG6_energy,EMG7_energy,Accl0_energy,Accl1_energy,Accl2_energy,Gyr0_energy,Gyr1_energy,Gyr2_energy,Orien0_energy,Orien1_energy,Orien2_energy
c,-0.9803921568627451,-0.9411764705882353,-0.6470588235294118,0.6078431372549019,-0.5098039215686274,0.6470588235294118,2.019607843137255,-0.6862745098039216,0.9336128627450981,-0.22688796078431378,0.2263039803921568,-0.09191176470588236,-1.6899509803921569,-1.3541666666666667,65.50980392156863,17.41176470588235,35.19607843137255,-11.0,-5.0,-29.0,-24.0,-16.0,-74.0,-56.0,-23.0,0.889648,-0.342773,0.18457,-14.5625,-7.3125,-15.625,64.0,14.0,32.0,34.0,6.0,18.0,23.0,28.0,46.0,79.0,20.0,0.958008,-0.143555,0.270996,11.5,2.25,11.125,68.0,19.0,37.0,6.998543265790192,2.774251356354592,9.382587125972801,8.395423589962686,7.752090167224854,24.05479039976176,30.12407024031011,7.617060315051812,0.01341099372159962,0.0359294482751744,0.01620662193116159,4.706915672397246,1.684486234004012,5.5050923395222595,1.2061931689345264,1.416707035180321,1.442492396418606,2498.0,430.0,4423.0,3543.0,3018.0,28953.0,45581.0,2925.0,44.462274589268006,2.6899317468599993,2.625020798329001,1108.18359375,287.52734375,1608.82421875,218941.0,15562.0,63281.0
c,0.0196078431372549,-1.2941176470588236,-1.607843137254902,-1.0196078431372548,-0.1568627450980392,3.235294117647059,-3.0392156862745097,-0.5686274509803921,0.9353266274509806,-0.221009568627451,0.22505933333333333,-0.28431372549019607,-1.6887254901960784,-0.8946078431372549,66.03921568627452,17.254901960784313,36.450980392156865,-25.0,-8.0,-25.0,-25.0,-24.0,-53.0,-86.0,-24.0,0.9150389999999999,-0.282227,0.195801,-9.5,-4.5625,-10.4375,63.0,16.0,34.0,30.0,10.0,23.0,18.0,15.0,84.0,76.0,23.0,0.9584959999999999,-0.174316,0.266113,5.4375,4.4375,4.0625,68.0,19.0,39.0,10.253760668317613,3.711032835462704,9.608492975222592,8.698253148945325,7.42528800524157,25.108236286361585,29.626313158618796,8.780102281775045,0.008195769208465509,0.02168540989536966,0.012265790946639626,2.8213005014722987,1.5123186976088256,2.5959249975947407,0.937246697806409,0.7705358461460942,1.1543608706153552,5257.0,774.0,4748.0,3836.0,2758.0,32055.0,44357.0,3871.0,44.61998943260599,2.514619550786,2.590759360919999,402.109375,259.796875,377.7578125,222464.0,15214.0,67829.0
c,-1.803921568627451,-0.7450980392156863,-1.8235294117647058,-1.0392156862745099,0.37254901960784315,4.1568627450980395,3.0980392156862746,-0.8431372549019608,0.9359299019607844,-0.2295304705882354,0.2165574901960784,0.09313725490196079,-1.5612745098039216,-0.7867647058823529,64.76470588235294,17.431372549019606,38.8235294117647,-25.0,-9.0,-36.0,-16.0,-24.0,-48.0,-70.0,-24.0,0.919434,-0.276855,0.188477,-8.5625,-4.625,-8.5,63.0,17.0,38.0,25.0,9.0,32.0,17.0,30.0,57.0,73.0,14.0,0.945801,-0.191406,0.24560500000000002,6.625,0.5,3.3125,65.0,20.0,41.0,10.63018270368508,3.887637520422406,11.445009187157414,7.528507911435641,7.034090657117593,22.386935966335017,33.23688005933215,7.425288005241568,0.006071431416906234,0.019586789827179887,0.011147099664706596,2.7228022257931834,1.1070435145635669,2.3430141001559104,0.5861138215097014,0.9644667326721906,0.9100743343912326,5816.0,784.0,6719.0,2889.0,2481.0,25940.0,55724.0,2793.0,44.676046964573004,2.706078200138,2.3979673661080003,371.125,185.59375,306.0546875,213935.0,15543.0,76912.0
c,-0.27450980392156865,-1.196078431372549,-0.5294117647058824,-0.21568627450980393,-0.8431372549019608,1.5686274509803921,3.4313725490196076,-0.19607843137254902,0.9347713725490195,-0.21987976470588236,0.22373809803921574,-0.03431372549019608,-1.5600490196078431,-0.6274509803921569,65.84313725490196,17.176470588235293,39.90196078431372,-30.0,-22.0,-19.0,-15.0,-20.0,-68.0,-92.0,-23.0,0.913574,-0.26367199999999996,0.19043,-6.8125,-4.0625,-6.0,64.0,17.0,39.0,32.0,13.0,31.0,23.0,10.0,60.0,71.0,13.0,0.956543,-0.17724600000000001,0.25195300000000004,6.1875,2.6875,3.0,67.0,18.0,42.0,13.404593886235496,5.29913052431486,10.743096278404044,8.119886022574939,5.852768743149205,22.876411346153738,30.180294830873194,7.191716367719565,0.008247855849760665,0.018258451082814476,0.012291960895243528,2.467105899552722,1.2022739382308092,1.9168235762711756,0.6441288386528851,0.3850133687518483,0.8063473683415684,8988.0,1477.0,5785.0,3299.0,1749.0,26292.0,46143.0,2588.0,44.567074822101986,2.48237120908,2.5605501773569994,304.390625,196.39453125,203.7890625,221122.0,15054.0,81233.0
c,-0.23529411764705882,-0.7647058823529411,0.9803921568627451,0.43137254901960786,0.9215686274509803,1.9019607843137254,2.588235294117647,0.8235294117647058,0.9350873137254903,-0.2216413921568627,0.22661998039215678,0.5490196078431373,-1.6911764705882353,-0.49142156862745096,66.0,17.19607843137255,41.3921568627451,-56.0,-10.0,-20.0,-16.0,-14.0,-51.0,-76.0,-10.0,0.9116209999999999,-0.271484,0.21093800000000001,-5.75,-3.125,-5.875,64.0,17.0,40.0,57.0,15.0,31.0,21.0,21.0,69.0,86.0,15.0,0.9550780000000001,-0.19775399999999999,0.250488,6.1875,3.0625,2.0625,67.0,18.0,43.0,18.444064883093546,4.567661262808868,9.298365869502947,6.995012228611997,6.921974103548503,26.271090500366206,34.96694237166769,6.345725749992482,0.008000340004000319,0.01507507318732275,0.008854755760584693,3.07383905232656,0.9983119944362555,1.4581677076816266,0.6928203230275509,0.4009791936316523,0.873577274716989,17012.0,1073.0,4372.0,2456.0,2439.0,34693.0,61476.0,2048.0,44.59700277081701,2.5167331341590002,2.6231077261390006,487.796875,195.6953125,118.62890625,222180.0,15089.0,87417.0
d,-1.0980392156862746,-0.6862745098039216,-0.7647058823529411,-1.0392156862745099,-2.0588235294117645,-1.9411764705882353,-0.23529411764705882,-0.7058823529411765,0.9503963137254899,-0.13030406666666666,0.21794580392156865,-0.4117647058823529,-2.5098039215686274,-1.3002450980392157,73.15686274509804,13.431372549019608,39.13725490196079,-8.0,-5.0,-7.0,-16.0,-31.0,-47.0,-16.0,-12.0,0.909668,-0.22607399999999997,0.185547,-7.5,-13.75,-11.6875,68.0,12.0,36.0,11.0,2.0,13.0,7.0,14.0,28.0,32.0,9.0,0.967773,-0.08105470000000001,0.285156,4.75,2.125,7.375,76.0,18.0,45.0,3.0871015659403525,1.529577668226513,3.030433865268256,4.458523452057758,7.103271822775425,10.395021432793456,9.592889523588017,4.036305824127101,0.01334576362369752,0.03789328060008353,0.020521271007439685,3.174733661825731,3.333784742718749,4.188507707253921,1.9937156168281172,1.8574703438901448,2.3665976239583895,538.0,141.0,489.0,1049.0,2739.0,5595.0,4604.0,840.0,46.074816280628006,0.9377316750152601,2.4435751739860003,512.59375,876.9609375,963.40234375,273147.0,9373.0,78398.0
d,-0.47058823529411764,-0.7450980392156863,0.23529411764705882,-0.47058823529411764,0.6666666666666666,1.8431372549019607,-1.3529411764705883,-0.29411764705882354,0.9510378235294118,-0.13957180392156862,0.20876415686274505,0.12622549019607843,-2.0098039215686274,0.41421568627450983,71.3921568627451,13.03921568627451,41.745098039215684,-4.0,-5.0,-14.0,-9.0,-9.0,-37.0,-17.0,-13.0,0.932617,-0.17236300000000002,0.18457,-8.3125,-5.3125,-6.9375,68.0,13.0,39.0,4.0,2.0,13.0,8.0,23.0,46.0,34.0,10.0,0.9775389999999999,-0.101074,0.255859,9.25,1.625,7.625,74.0,14.0,45.0,1.8149704259460602,1.467557661625627,4.384464552458454,3.817606271874933,6.320337543728709,16.558227621360455,8.133445836573241,4.355658929012045,0.008601595623384946,0.01595871427906347,0.016212460783449928,3.5061662244019836,1.2621517186076774,2.56992706560887,1.674257224831944,0.19603921176392136,1.764575158556891,176.0,136.0,964.0,740.0,2020.0,13882.0,3401.0,953.0,46.13181940332501,1.0062287390180003,2.235848326953999,615.47265625,285.65625,338.9765625,260079.0,8673.0,89031.0
d,-0.17647058823529413,-0.5686274509803921,-0.29411764705882354,0.0196078431372549,0.45098039215686275,0.6274509803921569,-3.7254901960784315,-1.3137254901960784,0.9531824313725492,-0.15362664705882353,0.19784007843137252,0.39338235294117646,-1.4620098039215685,-0.2610294117647059,68.98039215686275,13.019607843137255,45.470588235294116,-6.0,-5.0,-16.0,-14.0,-18.0,-40.0,-37.0,-10.0,0.9355469999999999,-0.17871099999999998,0.16650399999999999,-7.3125,-3.75,-4.875,67.0,13.0,45.0,8.0,5.0,18.0,15.0,20.0,41.0,23.0,9.0,0.9707030000000001,-0.12207,0.22705100000000003,5.0,1.375,3.625,70.0,14.0,47.0,2.797898370941598,2.325982819891706,6.8652578033080705,6.110614358895287,6.862401111827246,20.286902951721075,11.0436921930531,4.730709021186704,0.006691218711878741,0.011989011445191851,0.011817926997309026,2.6787151221961536,1.0182766102105856,1.569171053173505,0.4238016554206162,0.14002800840280105,0.5780291057194467,393.0,287.0,2361.0,1867.0,2365.0,20598.0,6806.0,1207.0,46.33863274173402,1.210845300785,2.0031586982460006,366.66796875,160.85546875,126.58984375,242682.0,8646.0,105463.0
d,-0.5294117647058824,-1.0784313725490196,-1.4509803921568627,-1.411764705882353,-1.0196078431372548,-3.5686274509803924,-0.23529411764705882,0.8235294117647058,0.9476772745098035,-0.18110443137254895,0.19558060784313722,-0.8161764705882353,-1.420343137254902,-0.6593137254901961,66.92156862745098,14.07843137254902,49.411764705882355,-5.0,-7.0,-22.0,-25.0,-19.0,-66.0,-42.0,-10.0,0.933105,-0.231934,0.172852,-9.0,-3.9375,-7.9375,66.0,14.0,49.0,6.0,3.0,16.0,12.0,12.0,40.0,40.0,11.0,0.9619139999999999,-0.158691,0.23290999999999998,8.375,2.625,2.6875,68.0,15.0,50.0,2.4277803951467316,1.9166965044565807,8.736850062786235,7.930136116330502,5.540722682388756,21.76442501143624,15.022101364714747,4.1603167300240065,0.005926861270785511,0.015205338902181564,0.013130460442921916,3.328743469874976,1.1261160041940446,1.9539748641187384,0.33723210137245047,0.27152438232335296,0.4970501217477082,309.0,243.0,3924.0,3246.0,1588.0,24334.0,11286.0,900.0,45.80445943196501,1.6842996847580003,1.959460931951,588.0,166.29296875,213.0703125,228409.0,10112.0,124530.0
d,-0.5294117647058824,-1.0784313725490196,-1.4509803921568627,-1.411764705882353,-1.0196078431372548,-3.5686274509803924,-0.23529411764705882,0.8235294117647058,0.9476772745098035,-0.18110443137254895,0.19558060784313722,-0.8161764705882353,-1.420343137254902,-0.6593137254901961,66.92156862745098,14.07843137254902,49.411764705882355,-5.0,-7.0,-22.0,-25.0,-19.0,-66.0,-42.0,-10.0,0.933105,-0.231934,0.172852,-9.0,-3.9375,-7.9375,66.0,14.0,49.0,6.0,3.0,16.0,12.0,12.0,40.0,40.0,11.0,0.9619139999999999,-0.158691,0.23290999999999998,8.375,2.625,2.6875,68.0,15.0,50.0,2.4277803951467316,1.9166965044565807,8.736850062786235,7.930136116330502,5.540722682388756,21.76442501143624,15.022101364714747,4.1603167300240065,0.005926861270785511,0.015205338902181564,0.013130460442921916,3.328743469874976,1.1261160041940446,1.9539748641187384,0.33723210137245047,0.27152438232335296,0.4970501217477082,309.0,243.0,3924.0,3246.0,1588.0,24334.0,11286.0,900.0,45.80445943196501,1.6842996847580003,1.959460931951,588.0,166.29296875,213.0703125,228409.0,10112.0,124530.0
e,-0.9607843137254902,-0.7254901960784313,-0.13725490196078433,-1.4509803921568627,0.6862745098039216,-0.2549019607843137,-2.1372549019607843,-0.7647058823529411,0.893123862745098,-0.24899472549019605,0.359365431372549,0.22916666666666666,-2.2598039215686274,-0.9987745098039216,71.58823529411765,24.823529411764707,52.1764705882353,-18.0,-15.0,-37.0,-27.0,-21.0,-49.0,-106.0,-24.0,0.844727,-0.33300799999999997,0.300293,-20.25,-10.75,-9.125,71.0,24.0,52.0,27.0,10.0,45.0,19.0,22.0,55.0,57.0,14.0,0.917969,-0.18603499999999998,0.445801,14.4375,3.0625,5.125,72.0,27.0,53.0,9.004356244204747,4.084499633358039,14.437478461065334,10.365932134622907,9.898464923569573,22.151156301425804,31.096636221844403,7.905917366869242,0.014470824280627004,0.02771620987442434,0.025110293907682484,5.897863313664251,2.8733792319817986,2.7875137386454725,0.4970501217477086,1.2916018326549592,0.38501336875184883,4101.0,861.0,10423.0,5480.0,4923.0,24537.0,48583.0,3155.0,40.69165218220899,3.200326453909,6.617845519551003,1741.91796875,673.2578125,439.38671875,261381.0,31510.0,138849.0
e,-2.0392156862745097,-0.7058823529411765,-1.9215686274509804,0.19607843137254902,1.607843137254902,-0.6078431372549019,-5.901960784313726,-1.5490196078431373,0.9021906274509806,-0.23875988235294124,0.3326726862745098,0.38112745098039214,-1.8602941176470589,-0.4424019607843137,70.92156862745098,23.19607843137255,55.35294117647059,-12.0,-9.0,-26.0,-22.0,-24.0,-40.0,-109.0,-16.0,0.8808590000000001,-0.29248,0.28613299999999997,-15.125,-4.125,-7.25,70.0,23.0,55.0,14.0,7.0,23.0,21.0,18.0,39.0,62.0,12.0,0.9199219999999999,-0.20361300000000002,0.375,12.3125,1.1875,2.8125,71.0,26.0,56.0,5.926080608002984,3.061333811573373,9.389021540618389,7.919645466416127,9.325402793172099,20.86248156991162,29.863191324411922,5.378898495008791,0.008134595748925156,0.018425841670487737,0.015145681085365825,3.6517601685257715,1.0829349757786502,1.7601865640312333,0.2715243823233529,0.5663782426307449,0.4826397999239063,1968.0,494.0,4596.0,3138.0,4480.0,21781.0,46367.0,1569.0,41.51465292368,2.9242959345440003,5.655696508625,674.17578125,235.1328125,164.89453125,256527.0,27457.0,156273.0
