Class,EMG0_mean,EMG1_mean,EMG2_mean,EMG3_mean,EMG4_mean,EMG5_mean,EMG6_mean,EMG7_mean,Accl0_mean,Accl1_mean,Accl2_mean,Gyr0_mean,Gyr1_mean,Gyr2_mean,Orien0_mean,Orien1_mean,Orien2_mean,EMG0_min,EMG1_min,EMG2_min,EMG3_min,EMG4_min,EMG5_min,EMG6_min,EMG7_min,Accl0_min,Accl1_min,Accl2_min,Gyr0_min,Gyr1_min,Gyr2_min,Orien0_min,Orien1_min,Orien2_min,EMG0_max,EMG1_max,EMG2_max,EMG3_max,EMG4_max,EMG5_max,EMG6_max,EMG7_max,Accl0_max,Accl1_max,Accl2_max,Gyr0_max,Gyr1_max,Gyr2_max,Orien0_max,Orien1_max,Orien2_max,EMG0_stdev,EMG1_stdev,EMG2_stdev,EMG3_stdev,EMG4_stdev,EMG5_stdev,EMG6_stdev,EMG7_stdev,Accl0_stdev,Accl1_stdev,Accl2_stdev,Gyr0_stdev,Gyr1_stdev,Gyr2_stdev,Orien0_stdev,Orien1_stdev,Orien2_stdev,EMG0_energy,EMG1_energy,EMG2_energy,EMG3_energy,EMG4_energy,EMG5_energy,EMG6_energy,EMG7_energy,Accl0_energy,Accl1_energy,Accl2_energy,Gyr0_energy,Gyr1_energy,Gyr2_energy,Orien0_energy,Orien1_energy,Orien2_energy
c,0.0392156862745098,-0.2549019607843137,-1.0980392156862746,-0.1568627450980392,-2.5098039215686274,-3.1372549019607843,-4.901960784313726,-2.6666666666666665,0.7075961568627449,-0.3309493137254902,0.6383367843137255,2.9840686274509802,-4.810049019607843,-0.6973039215686274,75.92156862745098,44.8235294117647,104.0,-35.0,-29.0,-37.0,-11.0,-32.0,-61.0,-50.0,-45.0,0.5141600000000001,-0.685547,0.590332,-11.8125,-52.875,-28.4375,75.0,43.0,102.0,33.0,36.0,31.0,19.0,25.0,59.0,38.0,24.0,0.768066,-0.24853499999999998,0.85498,41.4375,8.9375,7.3125,76.0,55.0,105.0,11.354225265184281,10.160399868617185,13.498525700180423,7.275637563869185,11.812489236430412,23.03477337231095,19.60536141157391,12.725826757687166,0.047397972880439745,0.054562904117537635,0.04214183540773405,7.9670791693189615,12.39938229802392,5.708359721564883,0.2715243823233529,2.688537761333778,0.938083151964686,6446.0,5165.0,9172.0,2648.0,7298.0,27032.0,20444.0,8460.0,25.647636773211993,5.734755386311,20.869963075184,3627.85546875,8867.19921875,1654.06640625,293972.0,102828.0,551660.0
c,-1.3333333333333333,-2.4313725490196076,-3.176470588235294,-1.4901960784313726,-0.6274509803921569,-1.4705882352941178,-3.235294117647059,-2.4313725490196076,0.6391025882352941,-0.38611558823529407,0.6908605098039214,2.125,-3.0294117647058822,-1.1433823529411764,74.82352941176471,50.294117647058826,104.47058823529412,-24.0,-21.0,-37.0,-24.0,-35.0,-61.0,-42.0,-26.0,-0.050293,-0.490234,0.557617,-35.125,-37.75,-22.3125,73.0,49.0,102.0,32.0,22.0,28.0,30.0,56.0,101.0,47.0,31.0,1.07275,-0.214844,0.8769530000000001,16.0625,28.5625,14.9375,76.0,57.0,106.0,11.167213916938577,8.452821782010512,12.039444974504333,11.402407726475335,18.422769373048915,31.421873235805958,20.5548906446073,13.32704753793695,0.13252060331769946,0.045908153372217646,0.044004582376099215,7.643430594307768,10.167052738973021,5.93383168415505,0.8415671655415545,2.4272957598698923,0.9022846818265411,6326.0,3874.0,7762.0,6614.0,16990.0,49477.0,21659.0,9182.0,21.709143547926008,7.708725548695002,24.438520607838,3151.3984375,5636.4921875,1827.19140625,285562.0,129299.0,556660.0
c,-0.7647058823529411,-3.0,-4.803921568627451,-2.450980392156863,-1.5490196078431373,-0.0784313725490196,-1.0,-0.058823529411764705,0.625038294117647,-0.3546932352941176,0.716720294117647,1.9142156862745099,-4.068627450980392,-1.6605392156862746,76.41176470588235,51.1764705882353,102.19607843137256,-24.0,-46.0,-97.0,-29.0,-22.0,-71.0,-55.0,-28.0,0.45996099999999995,-0.48681599999999997,0.627441,-6.5625,-45.5,-17.875,74.0,50.0,101.0,42.0,17.0,41.0,29.0,37.0,69.0,78.0,43.0,0.658691,-0.318848,0.8613280000000001,13.75,8.625,3.3125,77.0,61.0,104.0,11.474472947014373,12.87944098165755,26.835066318414896,11.822544100979615,14.444810452879189,31.867753693823417,25.957657829627077,14.225908427521784,0.04087094380524831,0.03659963825372498,0.03337867179520128,3.9061442142538736,11.051175382213033,4.0949712854220826,1.0986622882075336,2.5977365713477694,0.5663782426307441,6613.0,8753.0,37183.0,7295.0,10555.0,50778.0,33741.0,10119.0,20.007838027164993,6.483148525348999,26.25379376654501,949.7734375,6950.6640625,979.06640625,297837.0,133908.0,532662.0
c,0.803921568627451,-0.21568627450980393,-1.7647058823529411,0.3333333333333333,1.9411764705882353,4.392156862745098,4.313725490196078,3.176470588235294,0.6366325294117646,-0.37081613725490187,0.6950922745098039,1.9693627450980393,-4.596813725490196,-1.3504901960784315,75.62745098039215,50.19607843137255,103.6078431372549,-23.0,-22.0,-40.0,-42.0,-48.0,-50.0,-36.0,-27.0,0.429688,-0.523926,0.621582,-7.1875,-64.5,-35.625,74.0,49.0,102.0,27.0,45.0,89.0,36.0,43.0,93.0,48.0,38.0,0.745117,-0.26123,0.817871,27.625,6.9375,4.5,76.0,62.0,104.0,11.506553972138029,11.264659294430874,20.99675044886148,12.968680220695807,19.51554433235812,33.416809202180005,20.95661250877959,15.333239556405477,0.05281257124978975,0.04076317725203454,0.03444264959266547,5.885182300556569,13.475535203456962,5.6517154258598294,0.5986913833929963,3.098513242464115,0.5684516293423395,6653.0,6347.0,22202.0,8415.0,19235.0,56818.0,22908.0,12270.0,20.809808236867,7.095816821065003,24.700131579792004,1929.56640625,10157.16796875,1690.109375,291713.0,128982.0,547480.0
c,1.0588235294117647,1.7254901960784315,4.490196078431373,-1.1372549019607843,-2.784313725490196,-5.764705882352941,-3.7058823529411766,1.7843137254901962,0.6419175098039215,-0.3007333921568628,0.7260933529411764,0.5073529411764706,-6.069852941176471,-1.2879901960784315,78.25490196078431,48.84313725490196,96.29411764705883,-25.0,-39.0,-74.0,-39.0,-44.0,-80.0,-83.0,-33.0,0.47558599999999995,-0.517578,0.6035159999999999,-20.5,-65.0,-21.6875,77.0,47.0,95.0,33.0,50.0,104.0,37.0,47.0,121.0,102.0,75.0,0.6972659999999999,-0.261719,0.874023,34.3125,9.75,5.625,79.0,60.0,97.0,11.19537719722901,17.182640578645124,39.42048835264202,16.27515850349008,16.79442017515365,36.750830322752776,29.74981957434166,21.9228772979189,0.04755857132394645,0.040594234549787216,0.04286031840190809,7.1047590460860235,14.677297770807174,5.739012306564777,0.688277189943179,2.752253978248427,0.5401524839175997,6324.0,14914.0,78727.0,13310.0,14498.0,69226.0,44953.0,24193.0,21.128053444354997,4.694863825000999,26.979639761129,2537.0078125,12650.15234375,1731.41796875,312339.0,122047.0,472915.0
d,0.29411764705882354,1.4705882352941178,2.843137254901961,-0.37254901960784315,-1.7254901960784315,-2.764705882352941,-2.8823529411764706,-1.1568627450980393,0.7574678627450979,-0.2808861568627451,0.5984893137254901,-0.2659313725490196,-3.471813725490196,0.3909313725490196,76.3529411764706,39.35294117647059,91.6470588235294,-19.0,-21.0,-24.0,-24.0,-30.0,-72.0,-48.0,-42.0,0.6992189999999999,-0.320801,0.5429689999999999,-9.0,-24.4375,-8.9375,76.0,38.0,89.0,39.0,30.0,41.0,11.0,14.0,40.0,44.0,38.0,0.7929689999999999,-0.243652,0.6782229999999999,7.8125,4.4375,10.375,78.0,42.0,92.0,9.46423608675747,8.082952285338497,14.94840800757005,7.070956892284735,9.434147404768593,24.810149725702278,16.608006573726456,13.057369641730464,0.019280232899028586,0.015441978843882086,0.02534820212124734,2.6033885111899986,5.425465327472644,2.6747617632596885,0.6877071880317878,1.1631599960756005,0.8443584407528527,4483.0,3377.0,11585.0,2507.0,4602.0,31167.0,14215.0,8593.0,29.280222086704992,4.035671424504,18.299788958363,342.48828125,2086.51171875,365.51171875,297342.0,79049.0,428394.0
d,-1.7254901960784315,0.23529411764705882,1.9411764705882353,0.1568627450980392,-0.7450980392156863,-2.0980392156862746,-2.2745098039215685,-2.215686274509804,0.7583294509803922,-0.2924709215686274,0.5953105686274511,0.39828431372549017,-2.7291666666666665,0.2340686274509804,76.11764705882354,39.35294117647059,93.84313725490196,-32.0,-17.0,-39.0,-21.0,-22.0,-39.0,-47.0,-21.0,0.657227,-0.407715,0.504883,-10.0,-35.3125,-4.75,75.0,37.0,92.0,36.0,15.0,31.0,16.0,21.0,60.0,29.0,25.0,0.827148,-0.20361300000000002,0.770996,17.125,15.375,8.625,77.0,42.0,95.0,10.509192987803678,7.780972266482171,13.97771335334343,6.9753065854329535,7.817526814165469,21.16436146162769,13.314771393264772,9.165835969490608,0.02594857264383823,0.026333831346648465,0.03791263652517715,4.214816884818251,8.426851305005131,2.5966578019053794,0.5156378117837909,1.2136478799349473,0.6744642027449009,5674.0,3030.0,9961.0,2434.0,3084.0,22621.0,9128.0,4451.0,29.361907788547988,4.397174771792999,18.145996729510994,896.32421875,3930.45703125,339.92578125,295502.0,79055.0,449156.0
d,-0.21568627450980393,0.2549019607843137,1.2745098039215685,0.0,0.13725490196078433,2.6666666666666665,1.1176470588235294,-1.7058823529411764,0.7591146078431374,-0.31352441176470586,0.5803366666666666,0.7181372549019608,-3.327205882352941,-0.20465686274509803,74.92156862745098,39.450980392156865,97.41176470588235,-19.0,-18.0,-42.0,-17.0,-26.0,-44.0,-25.0,-22.0,0.686523,-0.38818400000000003,0.507812,-14.6875,-21.9375,-10.0625,74.0,38.0,96.0,37.0,30.0,50.0,17.0,26.0,49.0,32.0,19.0,0.804688,-0.27002,0.6606449999999999,9.5,13.4375,7.8125,75.0,43.0,98.0,10.843087614679126,7.646811459045929,18.104229816672728,7.258098924649622,9.068670482144858,21.847349190843875,12.31851786348265,8.210466777588369,0.02124771344505421,0.016977400685825227,0.026991377537033307,3.2465696451461374,6.306105526532577,3.4219895170648837,0.27152438232335296,1.2540131656437425,0.6978959976453591,5881.0,2927.0,16471.0,2634.0,4113.0,24228.0,7651.0,3519.0,29.411577646215,5.027587002095002,17.212749703633992,553.3125,2552.93359375,587.63671875,286279.0,79454.0,483966.0
d,-2.019607843137255,-0.7843137254901961,-1.0784313725490196,-1.8627450980392157,-0.058823529411764705,4.078431372549019,1.411764705882353,0.35294117647058826,0.773514019607843,-0.3032035490196079,0.5666360588235293,0.37745098039215685,-3.0355392156862746,-0.36642156862745096,75.0,37.80392156862745,98.80392156862744,-16.0,-15.0,-37.0,-34.0,-21.0,-59.0,-26.0,-14.0,0.7089840000000001,-0.37206999999999996,0.46386700000000003,-5.0,-32.125,-10.3125,75.0,37.0,98.0,21.0,15.0,28.0,18.0,31.0,73.0,36.0,27.0,0.813477,-0.285156,0.62793,12.875,15.0625,4.4375,75.0,41.0,99.0,7.798692700904252,6.281126413280332,12.852771121053859,8.074700261540702,9.896285696575019,24.45145651060886,13.897016184186066,8.39481632773884,0.019585490435003353,0.018162933500196186,0.026949120618240417,2.3556766803933478,7.062978467221274,2.619130927182811,0.0,1.3567550676984752,0.4009791936316522,3249.0,2004.0,8319.0,3437.0,4897.0,30742.0,9758.0,3530.0,30.533700436803002,4.705046606708999,16.411210336217,284.7265625,2964.22265625,349.83984375,286875.0,72978.0,497881.0
d,-0.35294117647058826,-0.9215686274509803,-1.196078431372549,-0.5882352941176471,0.7254901960784313,0.5294117647058824,-0.6274509803921569,-1.2549019607843137,0.7827627450980391,-0.30085782352941176,0.5521407843137254,0.30514705882352944,-2.8051470588235294,-0.11397058823529412,74.90196078431373,36.98039215686274,101.7843137254902,-36.0,-38.0,-57.0,-20.0,-14.0,-32.0,-28.0,-30.0,0.7075199999999999,-0.37304699999999996,0.44677700000000004,-5.375,-28.125,-9.1875,74.0,36.0,100.0,28.0,21.0,58.0,18.0,33.0,62.0,30.0,20.0,0.8662110000000001,-0.256836,0.673828,19.5,4.5625,8.625,75.0,40.0,102.0,9.66814052320665,9.118866458622808,19.140553396224607,7.462376218305362,9.606411257847645,18.44706257502963,11.185635045563977,9.354877096477331,0.02249785178619785,0.017643454559360963,0.029488558688626154,3.4589929680386993,5.316067141500488,2.719912276915865,0.30032661958503204,1.2726381430466598,0.5408780080645199,4680.0,4201.0,18391.0,2802.0,4641.0,17029.0,6276.0,4456.0,31.273900937534005,4.631851503361001,15.591310485507998,602.98046875,1814.33984375,370.55859375,286130.0,69826.0,528377.0
e,-1.0980392156862746,-1.8627450980392157,-2.0980392156862746,-1.0588235294117647,-2.8823529411764706,-3.9215686274509802,-2.235294117647059,-0.19607843137254902,0.7828680196078431,-0.2687940588235294,0.5690199803921568,0.04779411764705882,-1.571078431372549,-0.1715686274509804,76.41176470588235,37.07843137254902,106.74509803921569,-37.0,-16.0,-41.0,-21.0,-29.0,-65.0,-48.0,-31.0,0.766602,-0.31054699999999996,0.5253909999999999,-6.125,-8.8125,-4.5,76.0,36.0,106.0,51.0,31.0,25.0,12.0,18.0,81.0,43.0,55.0,0.8027340000000001,-0.223633,0.593262,6.125,4.5,7.6875,77.0,38.0,107.0,14.45441787407682,8.565091027754782,14.277611707790324,7.65613940496353,11.00481178180441,31.009574738944682,17.30039101904245,16.569875808639168,0.0075747284109470205,0.013260903279055703,0.01286497822227492,2.1747696801649377,2.3827183664305545,1.9833227776123785,0.4970501217477085,0.48345164204507435,0.44014257939453943,10508.0,3845.0,10417.0,2988.0,6479.0,48864.0,15220.0,13730.0,31.25986796788501,3.693555126788999,16.521246025592998,236.59765625,409.75,198.1796875,297789.0,70127.0,581130.0
e,1.5686274509803921,0.9215686274509803,-0.27450980392156865,-0.8235294117647058,0.5098039215686274,-0.4117647058823529,0.6274509803921569,2.0784313725490198,0.765979274509804,-0.27158964705882355,0.5924479607843136,0.3014705882352941,-1.900735294117647,-0.4068627450980392,76.80392156862744,38.450980392156865,107.0,-17.0,-25.0,-58.0,-28.0,-29.0,-52.0,-35.0,-37.0,0.7299800000000001,-0.33105500000000004,0.5483399999999999,-6.5,-8.1875,-5.375,76.0,38.0,107.0,37.0,28.0,43.0,19.0,34.0,66.0,59.0,51.0,0.794434,-0.255371,0.627441,6.9375,2.0625,7.8125,77.0,39.0,107.0,10.901843700880663,9.709465767497003,19.274935466945195,9.136095188542951,13.297176465730775,28.07003845425811,19.7149291495696,15.037078356189944,0.010048262401188427,0.012335819505527037,0.013552946141648748,2.249017350781814,1.7878573275095004,2.1655099193456286,0.40097919363165213,0.5025425550218046,0.0,6068.0,4757.0,18580.0,4208.0,8854.0,39405.0,19454.0,11526.0,29.927985076771005,3.7694163780099994,17.909908015567996,257.5390625,344.07421875,242.9140625,300849.0,75415.0,583899.0
