Class,EMG0_mean,EMG1_mean,EMG2_mean,EMG3_mean,EMG4_mean,EMG5_mean,EMG6_mean,EMG7_mean,Accl0_mean,Accl1_mean,Accl2_mean,Gyr0_mean,Gyr1_mean,Gyr2_mean,Orien0_mean,Orien1_mean,Orien2_mean,EMG0_min,EMG1_min,EMG2_min,EMG3_min,EMG4_min,EMG5_min,EMG6_min,EMG7_min,Accl0_min,Accl1_min,Accl2_min,Gyr0_min,Gyr1_min,Gyr2_min,Orien0_min,Orien1_min,Orien2_min,EMG0_max,EMG1_max,EMG2_max,EMG3_max,EMG4_max,EMG5_max,EMG6_max,EMG7_max,Accl0_max,Accl1_max,Accl2_max,Gyr0_max,Gyr1_max,Gyr2_max,Orien0_max,Orien1_max,Orien2_max,EMG0_stdev,EMG1_stdev,EMG2_stdev,EMG3_stdev,EMG4_stdev,EMG5_stdev,EMG6_stdev,EMG7_stdev,Accl0_stdev,Accl1_stdev,Accl2_stdev,Gyr0_stdev,Gyr1_stdev,Gyr2_stdev,Orien0_stdev,Orien1_stdev,Orien2_stdev,EMG0_energy,EMG1_energy,EMG2_energy,EMG3_energy,EMG4_energy,EMG5_energy,EMG6_energy,EMG7_energy,Accl0_energy,Accl1_energy,Accl2_energy,Gyr0_energy,Gyr1_energy,Gyr2_energy,Orien0_energy,Orien1_energy,Orien2_energy
a,-0.9803921568627451,-1.0588235294117647,-1.4705882352941178,-0.4117647058823529,-0.29411764705882354,-0.11764705882352941,-0.5490196078431373,0.7450980392156863,0.7143649607843137,-0.5364391568627451,0.4629863333333332,0.6409313725490197,-0.17769607843137256,-0.7892156862745098,64.7843137254902,44.6078431372549,152.1764705882353,-32.0,-11.0,-10.0,-12.0,-13.0,-8.0,-12.0,-10.0,0.664062,-0.6191409999999999,0.42627,-7.0625,-8.625,-8.0625,64.0,44.0,152.0,26.0,8.0,6.0,13.0,13.0,18.0,7.0,53.0,0.7387699999999999,-0.510742,0.491699,11.4375,7.1875,7.125,65.0,46.0,153.0,7.716191278288612,3.574418916164597,3.055178824072139,4.368873862167391,5.590327781613737,4.676096914408553,3.0020907747114913,8.79509667315807,0.015753142223646405,0.0208991431138911,0.011257170325915243,2.831542290024304,2.2764889546809393,2.770349729284918,0.41539020162714835,0.8735772747169889,0.385013368751849,3026.0,696.0,577.0,963.0,1567.0,1094.0,466.0,3896.0,26.038590231510994,14.697954128941,10.938509781713002,421.83203125,260.73046875,415.5078125,214056.0,101521.0,1181049.0
a,-0.0392156862745098,-1.9411764705882353,-1.5098039215686274,-1.9019607843137254,-1.8823529411764706,-1.5490196078431373,-2.215686274509804,-0.7843137254901961,0.7330442352941177,-0.5079369411764706,0.4663948431372548,0.42034313725490197,-0.6703431372549019,-2.1813725490196076,65.76470588235294,43.11764705882353,150.3921568627451,-29.0,-22.0,-39.0,-24.0,-27.0,-12.0,-15.0,-10.0,0.647461,-0.649414,0.4375,-3.625,-10.3125,-13.125,64.0,41.0,150.0,30.0,9.0,16.0,10.0,11.0,8.0,12.0,14.0,0.7617189999999999,-0.460938,0.5200199999999999,11.5,7.375,8.1875,66.0,48.0,152.0,11.66012141328507,6.037919392326739,9.36669108921525,6.57648812653314,6.476564085450029,4.201493665306166,5.984358697438503,5.349069920986998,0.02833903904834336,0.035619444310326785,0.01615462614036307,2.67654973891799,3.048695377518385,4.872503445707492,0.4727889717037671,2.18766596009107,0.6656855525711521,6798.0,2015.0,4503.0,2347.0,2278.0,1005.0,2041.0,1462.0,27.445201452503998,13.221433987445996,11.106780232243,367.20703125,487.64453125,1429.7421875,220586.0,95055.0,1153530.0
a,1.2745098039215685,-0.5882352941176471,-2.411764705882353,-0.47058823529411764,-0.47058823529411764,-0.0392156862745098,-0.5294117647058824,0.0784313725490196,0.7202722941176469,-0.5193206666666665,0.4693531960784313,0.7512254901960784,-1.829656862745098,-3.5232843137254903,65.58823529411765,43.627450980392155,149.64705882352942,-41.0,-25.0,-53.0,-34.0,-16.0,-14.0,-12.0,-30.0,0.6049800000000001,-0.6816409999999999,0.43847700000000006,-6.0625,-11.8125,-22.1875,64.0,41.0,149.0,62.0,18.0,27.0,15.0,11.0,19.0,11.0,28.0,0.7617189999999999,-0.474121,0.530273,8.25,4.75,4.3125,66.0,52.0,151.0,16.89269478960956,7.699809012146302,12.977174531596983,7.736544296199616,4.888160967793391,6.6391589356295,4.696181176984,8.874329579759593,0.04942710195643442,0.05208153837768875,0.02275918625260545,2.4883318394332483,3.949150985326081,6.940865858994035,0.6686245759238967,4.142273695997047,0.8203299192828385,14351.0,2982.0,8717.0,3004.0,1206.0,2204.0,1117.0,3938.0,26.580552981738997,13.890016028171997,11.260812584065002,338.37109375,950.51953125,3041.87109375,219415.0,97929.0,1142140.0
a,0.7058823529411765,-1.5490196078431373,-1.7058823529411764,-0.6470588235294118,-0.5882352941176471,-1.2941176470588236,-0.8235294117647058,-0.8431372549019608,0.7026654705882354,-0.5396560980392158,0.4751838431372549,0.06004901960784314,-1.0098039215686274,-1.9877450980392157,64.88235294117646,45.31372549019608,150.35294117647058,-25.0,-18.0,-40.0,-24.0,-14.0,-16.0,-19.0,-19.0,0.62207,-0.645508,0.447754,-5.4375,-10.8125,-15.5625,64.0,43.0,150.0,47.0,16.0,32.0,19.0,15.0,13.0,15.0,21.0,0.7358399999999999,-0.492676,0.517578,10.5625,3.25,5.375,65.0,50.0,151.0,15.664346928802438,6.628163321736109,13.612191767157938,7.98704833943495,6.076763844640453,5.790661853871486,5.904933132061502,8.736984717898064,0.03351150787019465,0.03428821901601477,0.015985400403333724,2.2528440630787165,2.97335491672022,5.1626818915875,0.32539568672798486,2.4939141611405247,0.4826397999239061,12294.0,2319.0,9413.0,3211.0,1864.0,1762.0,1778.0,3853.0,25.236827999393,14.911448009861003,11.528560575015998,253.94921875,494.046875,1534.171875,214701.0,105031.0,1152918.0
a,-3.0784313725490198,0.2549019607843137,0.9607843137254902,-0.7843137254901961,0.0,0.45098039215686275,-1.6274509803921569,-2.235294117647059,0.6942784705882353,-0.5414943529411764,0.48655792156862754,0.3112745098039216,-1.2916666666666667,-1.5245098039215685,65.6078431372549,45.92156862745098,149.49019607843138,-41.0,-13.0,-32.0,-24.0,-25.0,-13.0,-19.0,-25.0,0.6054689999999999,-0.645508,0.45068400000000003,-4.875,-10.5,-11.9375,64.0,44.0,149.0,41.0,17.0,41.0,19.0,19.0,36.0,17.0,37.0,0.725586,-0.5112300000000001,0.544434,13.375,6.125,4.3125,66.0,50.0,150.0,17.265970157804514,7.243875032756716,12.183531153674167,7.91280917371371,7.255342858886822,7.9631996722176845,7.999901960183574,11.729600564885606,0.030189764439858047,0.030954084285485507,0.016828481503502492,3.1312310427589427,3.562536549520114,3.825838928248543,0.602608707953976,2.3819583309109498,0.5048781642974014,15389.0,2627.0,7469.0,3162.0,2632.0,3181.0,3335.0,7134.0,24.62872342468599,15.001930614324001,12.087829052586008,495.171875,719.671875,850.3828125,219542.0,107832.0,1139726.0
b,0.5294117647058824,1.6274509803921569,4.03921568627451,4.313725490196078,0.5686274509803921,-3.450980392156863,-0.9411764705882353,-0.058823529411764705,0.7072992156862745,-0.5374731568627451,0.47273280392156863,-0.07230392156862746,-1.383578431372549,-2.968137254901961,64.76470588235294,44.88235294117647,148.27450980392157,-13.0,-27.0,-81.0,-71.0,-12.0,-50.0,-80.0,-15.0,0.585449,-0.719727,0.41308599999999995,-28.375,-11.6875,-21.6875,64.0,43.0,148.0,22.0,31.0,127.0,90.0,17.0,26.0,58.0,20.0,0.736816,-0.49706999999999996,0.5371090000000001,9.625,6.9375,3.625,65.0,51.0,150.0,6.917667066797796,8.924036719587667,34.93763631633584,26.708418295420213,5.608047439031821,14.984410199257356,23.919374377024063,8.090517325130408,0.03907635904089003,0.041083458760611945,0.02151657173066344,5.358832845012458,2.8401699885263008,5.521002124685727,0.42840332837724987,2.957343800260831,0.5321064319306443,2407.0,4117.0,61864.0,36616.0,1589.0,11834.0,28652.0,3273.0,25.590229297825992,14.817139640935,11.420439642032997,1436.12109375,500.95703125,1973.375,213927.0,103173.0,1121266.0
b,-0.9019607843137255,-1.196078431372549,-2.0,-1.9215686274509804,-0.13725490196078433,1.5490196078431373,-1.411764705882353,1.7254901960784315,0.7051164117647057,-0.534869019607843,0.47009033333333344,-0.18995098039215685,-2.1666666666666665,-4.8088235294117645,64.70588235294117,44.745098039215684,147.84313725490196,-35.0,-21.0,-125.0,-112.0,-30.0,-29.0,-47.0,-24.0,0.5483399999999999,-0.743164,0.41308599999999995,-23.1875,-17.5625,-32.875,63.0,42.0,147.0,20.0,12.0,75.0,58.0,28.0,52.0,81.0,36.0,0.763184,-0.468262,0.55957,19.5625,3.0625,3.6875,65.0,55.0,150.0,7.275314156682953,5.91614606933648,36.61475112574166,27.74299416952316,8.863452166832372,16.517038143069353,24.94087125229448,12.388831149664686,0.06246481284601001,0.06232323036957896,0.029755491444549635,5.541039511910109,4.554970956731412,8.837291473536181,0.6416889479197483,4.706774425250912,1.1022259118639495,2688.0,1823.0,67236.0,38672.0,3929.0,13763.0,31204.0,7826.0,25.551739503331003,14.784537527134,11.314500459721001,1536.99609375,1276.8046875,5084.25,213550.0,103216.0,1114798.0
b,0.1568627450980392,0.43137254901960786,0.6274509803921569,3.2549019607843137,1.2254901960784315,1.088235294117647,-1.7745098039215685,0.4803921568627451,0.7201238725490194,-0.52264287254902,0.461593294117647,0.24693627450980393,-2.049019607843137,-4.426470588235294,65.13725490196079,43.48039215686274,147.47058823529412,-44.0,-16.0,-123.0,-92.0,-25.0,-27.0,-49.0,-41.0,0.583008,-0.665039,0.41259799999999996,-9.0625,-14.4375,-33.1875,63.0,40.0,146.0,28.0,16.0,104.0,64.0,23.0,65.0,59.0,33.0,0.773438,-0.45654300000000003,0.524414,10.125,4.6875,2.25,66.0,54.0,150.0,8.382850360062047,6.073004384641315,34.00172435016645,23.544643196651332,8.41486998628271,18.276806132350757,17.822505998157453,10.316506423939522,0.057084330183062866,0.06081131697660512,0.026519510903225605,2.720666253826576,4.447147575026848,8.615629379107268,0.7839884784750814,4.608924601607648,1.3103236872638668,7100.0,3744.0,116808.0,57070.0,7305.0,33859.0,32403.0,10773.0,53.224116661127,28.235368010596986,21.804005386099995,753.82421875,2425.734375,9495.6875,432834.0,194981.0,2218426.0
b,-0.11764705882352941,-2.0784313725490198,-8.862745098039216,-5.784313725490196,-1.5686274509803921,-2.627450980392157,-3.1372549019607843,1.0,0.720377568627451,-0.5143516274509804,0.4587354509803921,0.14705882352941177,-3.5526960784313726,-6.242647058823529,65.43137254901961,43.07843137254902,146.84313725490196,-9.0,-29.0,-126.0,-104.0,-21.0,-45.0,-51.0,-23.0,0.543457,-0.687012,0.41113299999999997,-7.625,-21.8125,-38.3125,63.0,38.0,146.0,22.0,13.0,57.0,43.0,15.0,40.0,82.0,33.0,0.791504,-0.429688,0.552246,9.625,2.375,2.6875,66.0,57.0,149.0,6.804842566359722,7.554715447334604,32.45058989161407,25.561153123824596,7.792958108345724,18.205450595152787,25.508445352740054,11.174972035759195,0.09023562586434584,0.08655528317762255,0.04521183460746257,3.0354371475078494,7.167465257033641,11.051927483608512,0.9849853188912877,7.124164897740371,1.0839289463725539,2316.0,3074.0,56658.0,34375.0,3162.0,16924.0,33036.0,6295.0,26.873259319218008,13.867028282033003,10.834554412724,461.796875,3212.33203125,8094.7578125,218393.0,97181.0,1099767.0
b,0.5294117647058824,1.6274509803921569,4.03921568627451,4.313725490196078,0.5686274509803921,-3.450980392156863,-0.9411764705882353,-0.058823529411764705,0.7072992156862745,-0.5374731568627451,0.47273280392156863,-0.07230392156862746,-1.383578431372549,-2.968137254901961,64.76470588235294,44.88235294117647,148.27450980392157,-13.0,-27.0,-81.0,-71.0,-12.0,-50.0,-80.0,-15.0,0.585449,-0.719727,0.41308599999999995,-28.375,-11.6875,-21.6875,64.0,43.0,148.0,22.0,31.0,127.0,90.0,17.0,26.0,58.0,20.0,0.736816,-0.49706999999999996,0.5371090000000001,9.625,6.9375,3.625,65.0,51.0,150.0,6.917667066797796,8.924036719587667,34.93763631633584,26.708418295420213,5.608047439031821,14.984410199257356,23.919374377024063,8.090517325130408,0.03907635904089003,0.041083458760611945,0.02151657173066344,5.358832845012458,2.8401699885263008,5.521002124685727,0.42840332837724987,2.957343800260831,0.5321064319306443,2407.0,4117.0,61864.0,36616.0,1589.0,11834.0,28652.0,3273.0,25.590229297825992,14.817139640935,11.420439642032997,1436.12109375,500.95703125,1973.375,213927.0,103173.0,1121266.0
