13.076923076923078,47824.0
70.76923076923077,53640.0
80.0,60085.0
85.38461538461539,67033.0
88.46153846153845,73740.0
90.0,81301.0
89.23076923076924,88678.0
92.3076923076923,95073.0
93.07692307692308,101715.0
93.07692307692308,108326.0
93.07692307692308,115031.0
93.84615384615384,122112.0
95.38461538461539,128957.0
94.61538461538461,136194.0
94.61538461538461,143297.0
94.61538461538461,150003.0
95.38461538461539,157406.0
96.15384615384616,165245.0
96.92307692307692,171654.0
96.92307692307692,179442.0
96.15384615384616,185860.0
96.92307692307692,193276.0
96.92307692307692,200995.0
96.15384615384616,208208.0
96.15384615384616,215807.0
96.92307692307692,222325.0
96.92307692307692,230947.0
96.92307692307692,238649.0
96.92307692307692,245424.0
96.92307692307692,253037.0
96.92307692307692,263237.0
96.92307692307692,270259.0
96.92307692307692,276289.0
96.92307692307692,283878.0
97.6923076923077,291874.0
97.6923076923077,299126.0
97.6923076923077,307264.0
97.6923076923077,316599.0
97.6923076923077,324074.0
96.92307692307692,331659.0
97.6923076923077,339961.0
97.6923076923077,347927.0
96.92307692307692,354746.0
96.92307692307692,366510.0
96.92307692307692,374458.0
96.92307692307692,384389.0
96.92307692307692,390055.0
96.92307692307692,400100.0
96.92307692307692,409251.0
96.92307692307692,416776.0
96.92307692307692,422982.0
96.92307692307692,346005.0
