-3,-24,-14,0,5,6,2,1,0.694336,-0.586914,0.460449,-0.6875,-1.125,-0.25,64,46,125
0,-10,-23,-7,-4,-3,1,-19,0.678711,-0.571289,0.466797,1.1875,2.5,-0.625,64,46,125
2,-14,5,-6,2,4,-2,-12,0.703125,-0.580566,0.459961,0.25,0.875,2.625,64,46,125
7,67,24,5,5,0,0,-10,0.691406,-0.577637,0.460449,1.75,-2.6875,4.6875,64,46,125
-4,-43,-8,-2,-1,-9,-10,-28,0.688965,-0.57373,0.468262,0.625,2.125,7.25,64,47,125
-8,-25,-47,-7,-1,-12,0,-21,0.699707,-0.538086,0.487305,6.375,-2,6.875,64,47,126
-2,7,11,-3,-5,-18,5,12,0.659668,-0.618164,0.437012,-1.75,-6.125,-2.5625,64,47,126
0,-17,-8,-1,3,5,-15,-1,0.670898,-0.568359,0.463379,-1.75,-9.1875,-11.5,64,46,126
-4,-18,43,8,7,17,25,-3,0.72168,-0.565918,0.449707,2.4375,-7,-3.875,63,46,126
24,-31,7,-4,0,-16,-13,8,0.69043,-0.563965,0.436035,-4.0625,-2.5,-6.9375,63,45,126
-2,51,3,5,-1,-16,6,-31,0.708008,-0.5625,0.415039,3.625,0.1875,0.4375,63,45,126
9,-2,6,3,-5,-24,-2,7,0.710938,-0.55957,0.457031,-2.1875,2,1.6875,63,45,126
-13,-16,-15,-1,2,10,0,-10,0.706055,-0.561035,0.428223,2.4375,3.375,5.3125,63,46,126
5,1,2,2,13,14,-7,17,0.666016,-0.60498,0.447754,-2.875,0.1875,-2.3125,63,46,126
-8,-19,-10,-11,-19,-43,-6,-13,0.713867,-0.55957,0.445312,4.3125,0.6875,2.5,63,46,126
3,4,9,4,7,20,6,-21,0.696777,-0.594727,0.440918,-2.5,0.5,-0.6875,63,46,126
17,63,16,10,13,14,-5,-10,0.702148,-0.558594,0.453125,-0.125,0.125,0.4375,63,46,126
3,-12,-12,-14,-12,-32,-16,-14,0.688477,-0.581543,0.451172,-0.5625,0.5625,0.875,63,46,126
3,45,2,-4,3,6,-1,-25,0.685547,-0.567383,0.447754,-0.8125,-0.875,-0.875,63,46,126
7,79,16,1,-3,-2,-4,-18,0.695312,-0.581543,0.447754,-0.0625,-0.0625,0.0625,63,46,126
-4,-9,3,4,-8,-17,5,-1,0.694824,-0.57373,0.445801,0.0625,0.25,-0.625,63,46,126
-4,-13,-19,-4,-6,-10,-8,9,0.692871,-0.578613,0.447266,-1,0.25,-1.25,63,46,126
3,1,6,2,4,-4,-16,-9,0.696289,-0.574219,0.456543,0.25,-0.5,-0.3125,63,46,126
-1,-15,11,1,9,22,2,12,0.695801,-0.571777,0.44043,0.5625,-0.3125,-0.25,63,46,126
-4,-26,-28,1,0,2,-5,-8,0.700684,-0.578613,0.452148,0.25,-0.25,1.125,63,46,126
-1,-3,-8,-4,4,2,-6,2,0.698242,-0.578125,0.449707,-0.25,-0.25,0.875,63,46,126
-12,-11,-18,-10,-10,-18,-15,-28,0.698242,-0.567383,0.443848,1.625,-0.5,1.125,63,46,126
0,6,17,-1,0,-18,-10,-6,0.685547,-0.572266,0.449707,-0.8125,-0.3125,-1.6875,63,46,126
-2,-19,-10,-1,2,-7,-4,-5,0.696777,-0.57959,0.453613,1.375,0.25,0.3125,63,46,126
1,-12,-11,-9,0,-17,1,1,0.696777,-0.575195,0.445801,-0.5625,0.875,-0.6875,63,46,126
5,12,11,2,8,16,-10,25,0.699219,-0.569824,0.456055,-0.5,-0.125,0.125,63,46,126
-7,-6,-4,1,-5,-15,-13,-12,0.693848,-0.575684,0.443359,0.6875,0,0.0625,63,46,126
2,0,-2,4,0,5,-4,-1,0.692871,-0.569824,0.45166,-0.5625,0,-0.75,63,46,126
-1,-7,10,-4,-2,3,1,-29,0.699219,-0.570801,0.450684,0.125,-0.125,-0.0625,63,46,126
1,6,-5,-9,-10,-21,-9,-15,0.695801,-0.57373,0.45166,-0.3125,0.0625,-1,63,46,126
-4,-8,3,-1,-7,-16,-7,-1,0.697754,-0.568848,0.445801,0.8125,0.5,0.25,63,46,126
