-2,-2,-2,-4,-10,15,1,1,0.786621,-0.322754,0.540039,-1.3125,-0.25,-0.9375,74,38,148
-2,-3,-2,-3,-3,11,-2,18,0.781738,-0.327148,0.54248,0.25,-1.0625,1.625,74,38,148
0,0,-2,-3,-2,4,4,-7,0.788574,-0.317871,0.540039,2.8125,-2.3125,2.4375,74,38,148
-1,-1,-2,0,-1,-3,-3,-4,0.785156,-0.32959,0.533691,1.9375,-0.5625,-0.75,74,38,148
-1,-2,-3,-2,21,79,21,3,0.775879,-0.352051,0.533203,-2.5625,-1.625,3.625,74,38,148
-14,-3,-1,0,7,-3,4,-9,0.79248,-0.302246,0.551758,5,-5.4375,6.6875,74,38,148
-19,-49,-18,-1,-1,-101,-43,-25,0.737305,-0.331543,0.561035,2.8125,-27.4375,18.5625,73,38,149
-3,36,37,-5,-43,-51,-28,5,0.780762,-0.30127,0.525391,22.9375,-34.3125,34.25,73,38,150
-39,-32,-19,-2,-14,-91,-89,-49,0.904297,-0.438965,0.491699,-3.1875,-12.9375,5.1875,71,37,152
-62,-11,-18,9,26,83,87,30,0.679199,-0.526855,0.500977,-6.375,6.5,-19.3125,72,37,152
-46,-3,0,-1,1,-27,3,-51,0.849609,-0.315918,0.490723,-0.375,-1.75,0.875,72,37,151
77,32,31,7,-2,22,1,59,0.800781,-0.351074,0.505859,-1.6875,0.5,-2.8125,72,36,151
-11,3,-2,-2,-7,4,4,34,0.815918,-0.351074,0.461426,0.9375,1.75,-9.5625,72,36,151
-53,-21,-48,-23,1,20,34,-10,0.755371,-0.354004,0.510254,5.1875,-5.8125,-8.75,72,36,151
38,0,1,-3,-2,-7,-3,2,0.807129,-0.335938,0.454102,-8.5,-0.375,-12.125,73,35,150
-11,2,-2,0,8,41,7,-18,0.809082,-0.357422,0.480469,2.25,0,-4.6875,73,35,150
-3,1,1,0,5,21,17,7,0.819336,-0.311035,0.492676,-4.5,1.9375,-3.0625,73,35,150
-5,5,15,11,12,14,-15,-14,0.804199,-0.323242,0.484375,2.75,3.5,-0.875,73,35,150
12,-1,-4,2,-2,-5,-8,-7,0.80957,-0.343262,0.480957,-3.5625,4.9375,1,73,35,150
-13,1,5,4,5,1,-10,-5,0.810059,-0.32666,0.496582,1.375,1.6875,3.125,73,36,150
-6,1,-2,-2,9,-9,8,-13,0.811035,-0.337891,0.484863,-1.1875,3.5,-0.125,73,36,150
40,42,41,8,5,19,-4,5,0.808105,-0.341309,0.503418,-0.9375,1.75,-1.1875,73,36,150
-7,4,2,3,3,9,32,4,0.805664,-0.324707,0.496582,0.25,1.375,-1.8125,73,36,150
-13,-1,5,-1,3,6,-22,8,0.812988,-0.350098,0.486816,0.875,1.25,-1.75,73,36,150
9,-6,0,2,-4,-8,-9,-13,0.799805,-0.322754,0.491211,0.375,2,-0.6875,73,36,150
-47,-22,-22,-6,-4,-14,5,-2,0.788574,-0.301758,0.490723,0.0625,1.5625,0.8125,73,36,150
3,7,-5,4,-2,-4,3,9,0.796387,-0.324219,0.481934,2.1875,3.5,-6,73,36,150
-10,-9,-5,-4,-3,2,7,-4,0.804199,-0.341309,0.496094,2.8125,0.125,-4,73,36,150
10,-9,-9,-3,0,-1,2,-10,0.804199,-0.319824,0.5,-1,0.9375,-1.75,73,36,150
-9,-5,-6,-8,-1,10,-14,-4,0.80957,-0.325684,0.503906,0.375,-0.375,-1.625,73,36,150
