9.848484848484848,34093.0
49.24242424242424,45052.0
70.45454545454545,51206.0
77.27272727272727,39480.0
81.06060606060606,37698.0
84.0909090909091,41982.0
84.84848484848484,48030.0
84.84848484848484,50871.0
83.33333333333334,54020.0
87.12121212121212,57106.0
89.39393939393939,60378.0
87.87878787878788,63682.0
87.12121212121212,67041.0
86.36363636363636,71828.0
87.87878787878788,76078.0
87.87878787878788,79577.0
89.39393939393939,83655.0
90.9090909090909,87006.0
91.66666666666666,90588.0
92.42424242424242,93822.0
92.42424242424242,96553.0
92.42424242424242,99662.0
91.66666666666666,103349.0
92.42424242424242,106261.0
93.18181818181817,109386.0
92.42424242424242,112396.0
91.66666666666666,115053.0
91.66666666666666,118689.0
91.66666666666666,121747.0
91.66666666666666,125893.0
91.66666666666666,128867.0
91.66666666666666,132286.0
93.18181818181817,135521.0
93.18181818181817,138984.0
93.93939393939394,142194.0
93.93939393939394,146191.0
93.93939393939394,149892.0
93.93939393939394,153064.0
93.93939393939394,156575.0
92.42424242424242,160752.0
93.18181818181817,164165.0
93.18181818181817,167614.0
93.18181818181817,171297.0
93.18181818181817,175011.0
93.18181818181817,178658.0
92.42424242424242,181746.0
92.42424242424242,186745.0
92.42424242424242,190173.0
92.42424242424242,194082.0
92.42424242424242,198133.0
92.42424242424242,201821.0
92.42424242424242,205864.0
