0,-3,-3,2,12,34,16,-4,0.378418,-0.745117,0.608887,1.9375,7.3125,-0.1875,64,69,171
-4,-2,-1,2,11,11,21,-4,0.366699,-0.733887,0.625488,8.4375,3.8125,4.625,64,69,171
2,0,0,1,6,28,22,9,0.345703,-0.730469,0.616211,6.75,-1.8125,8.875,65,70,171
6,3,2,-2,-9,-4,10,2,0.28418,-0.784668,0.667969,9.5,-14.625,4.3125,65,70,171
0,0,-1,-5,-24,-55,10,3,0.34668,-0.732422,0.605957,7.125,-13.9375,-4.5625,65,69,171
-4,0,3,5,7,-1,-32,-7,0.37793,-0.731934,0.629883,5.375,-10.0625,-7.5,65,69,172
-4,-4,-3,-8,-22,-18,12,0,0.381348,-0.704102,0.593262,11.8125,-1.3125,-7.8125,65,68,171
6,2,4,6,17,22,14,7,0.38623,-0.676758,0.634277,2.1875,2.375,-3.8125,65,68,171
2,3,0,7,18,1,-15,-1,0.367676,-0.695312,0.644043,4.875,0.875,0.875,66,68,171
-4,-2,-2,-4,-7,21,4,-3,0.376953,-0.711914,0.654297,2.0625,-2.0625,4.875,66,68,171
-2,-1,-3,-5,-1,4,9,-2,0.37207,-0.717773,0.651367,2.25,-2.4375,4.75,66,68,171
0,-1,-2,-5,-8,-14,-6,2,0.382812,-0.723145,0.642578,1.0625,-2.125,3.25,66,68,172
0,-2,-2,-7,0,29,-7,-4,0.374512,-0.70166,0.640137,-1.375,0.1875,1.25,66,68,172
1,0,0,-1,5,0,0,0,0.372559,-0.706055,0.644043,2.0625,0.3125,-0.25,66,68,172
-2,0,0,1,-2,-10,-2,-3,0.384766,-0.711914,0.654297,-1.75,1.375,-0.75,66,68,172
0,-2,2,0,1,-3,-2,-3,0.372559,-0.714355,0.636719,2.6875,-1.0625,0.6875,66,68,172
-1,-1,-2,-8,7,9,-12,0,0.383301,-0.700195,0.635254,-1.1875,-0.0625,0.3125,66,68,172
-1,-2,-5,-5,-14,-22,-11,-3,0.371094,-0.698242,0.64209,-1,-0.9375,0.875,66,68,172
0,-2,-3,-1,1,-14,3,-2,0.379395,-0.713379,0.642578,-0.25,-0.9375,-0.5,66,68,172
-2,-1,-1,-7,-14,2,1,-1,0.373535,-0.700195,0.630371,0.375,-0.25,0.0625,66,68,172
-3,-3,-2,-5,4,15,13,-1,0.375,-0.704102,0.652344,-1.875,0.4375,-1.4375,66,68,172
-1,-2,-2,-3,-14,16,11,0,0.381836,-0.70166,0.620605,0.875,0.875,-0.3125,66,68,172
1,-3,-4,-3,-23,-6,-11,-5,0.376465,-0.710449,0.647461,0,-0.5,0.3125,66,68,172
-3,-2,3,0,5,15,-10,-4,0.384277,-0.707031,0.636719,0.0625,-0.375,0.125,66,68,172
0,1,-1,4,13,-8,4,2,0.385254,-0.706543,0.63623,-0.75,0.6875,0.5,66,68,172
-1,-2,0,3,3,-5,-5,-1,0.379883,-0.711426,0.639648,-0.4375,-0.0625,1.125,66,68,172
-1,-4,-6,-4,-41,-36,13,1,0.367676,-0.70166,0.646484,0.6875,-0.3125,0.5625,66,68,172
0,0,-3,-3,6,10,-3,-3,0.370605,-0.70459,0.643555,0.25,-0.5,1.5,66,68,172
-1,1,0,4,4,4,-6,-2,0.372559,-0.708496,0.648438,0.8125,-0.625,1.5625,66,68,172
3,0,-2,-6,-12,-10,1,1,0.376953,-0.717285,0.639648,-0.75,-0.5625,0.875,66,68,172
-1,-2,0,-5,-9,-3,8,2,0.373047,-0.713867,0.638184,-0.0625,0.25,1.4375,66,68,172
-2,-2,0,3,-3,-11,-6,-4,0.373535,-0.708496,0.643555,-0.25,0.1875,0.625,66,68,172
0,-1,0,0,9,3,1,0,0.376465,-0.711426,0.63916,-0.6875,0.0625,0.6875,66,68,172
-1,-2,-3,-2,7,3,-1,-2,0.372559,-0.702637,0.642578,-0.0625,0.1875,0.625,66,68,172
-1,0,2,-1,0,-5,-4,0,0.374023,-0.709961,0.640625,-0.5,-0.25,0.1875,66,68,172
1,0,-4,-3,3,19,-4,0,0.374023,-0.704102,0.638184,0.1875,-0.0625,0.0625,66,68,172
0,-2,2,3,1,6,11,-2,0.374512,-0.711914,0.64502,0.375,0.375,1.0625,66,68,172
-2,0,3,-9,-12,-11,-9,-2,0.367676,-0.712402,0.645508,-0.375,-0.3125,-0.375,66,68,172
0,-1,-4,0,6,4,2,3,0.372559,-0.702148,0.642578,0.375,0,0.0625,66,68,172
1,1,3,1,2,17,6,0,0.368164,-0.710449,0.651367,1,0.1875,0.6875,66,68,172
-2,-1,-2,-2,-2,4,-8,-5,0.368164,-0.711914,0.63916,-0.0625,-0.1875,0.5,66,68,172
0,0,-1,-3,1,3,-1,-1,0.367676,-0.713379,0.64209,-0.375,-0.5,0.75,66,68,172
-2,0,-4,-4,1,-5,2,-1,0.373535,-0.706055,0.644043,-0.0625,-0.5,-0.1875,66,68,172
-1,1,0,6,4,18,14,2,0.370605,-0.708008,0.64209,0.8125,0.25,-0.4375,66,68,172
-3,-1,-2,0,-1,1,-7,-3,0.375488,-0.712402,0.641602,-0.5,-0.1875,-1.3125,66,68,172
1,0,-2,-4,-7,-3,-1,1,0.37793,-0.706055,0.64209,-0.6875,0.1875,-0.1875,66,68,172
