Features,Range_Lower,Range_Upper,Threshold_Lower,Threshold_Upper,Weight
EMG0_mean,0.0,126.0,-5.857843137254902,3.7058823529411766,0.000749906261717284
EMG1_mean,0.0,117.0,-5.230392156862745,0.4068627450980392,0.0032284100080710236
EMG2_mean,1.0,127.0,-5.730392156862746,8.406862745098039,0.000749906261717284
EMG3_mean,6.0,122.0,-2.1225490196078427,0.9558823529411765,0.0035273368606701955
EMG4_mean,4.0,74.0,-3.166666666666666,-0.5882352941176471,0.02638050525374469
EMG5_mean,18.0,92.0,-2.715686274509804,0.27941176470588236,0.023280423280423283
EMG6_mean,30.0,80.0,-2.1715686274509802,0.08823529411764705,0.04917522564581388
EMG7_mean,15.0,113.0,-2.9754901960784315,0.4607843137254902,0.009940676607343275
Accl0_mean,45.0,94.0,0.7112629754901962,0.7666757696078432,0.050793650793650794
Accl1_mean,16.0,58.0,-0.5032982647058823,-0.44238760784313724,0.06423034330011074
Accl2_mean,7.0,32.0,0.4527755490196078,0.48196949019607843,0.12698412698412698
Gyr0_mean,35.0,119.0,0.17677696078431374,1.5036764705882353,0.016806722689075626
Gyr1_mean,31.0,91.0,-2.991421568627451,-1.3268995098039214,0.035909445745511324
Gyr2_mean,108.0,129.0,0.6455269607843137,4.342524509803921,0.15584415584415584
Orien0_mean,9.0,21.0,66.05392156862746,66.99019607843138,0.2857142857142857
Orien1_mean,31.0,82.0,37.843137254901954,42.7892156862745,0.047619047619047616
Orien2_mean,112.0,123.0,120.78431372549018,128.04901960784315,0.3121693121693122
EMG0_min,7.0,13.0,-86.0,-61.75,0.5578231292517007
EMG1_min,1.0,21.0,-69.25,-34.0,0.16477702191987906
EMG2_min,6.0,27.0,-92.25,-55.75,0.15584415584415584
EMG3_min,8.0,49.0,-39.25,-19.0,0.06651549508692366
EMG4_min,21.0,94.0,-35.25,-18.0,0.024024024024024024
EMG5_min,117.0,127.0,-23.0,-12.5,0.3434343434343434
EMG6_min,67.0,116.0,-44.0,-23.75,0.050793650793650794
EMG7_min,16.0,40.0,-71.0,-44.0,0.13333333333333333
Accl0_min,69.0,113.0,0.6802975000000001,0.75061025,0.059964726631393295
Accl1_min,37.0,88.0,-0.57531725,-0.468628,0.047619047619047616
Accl2_min,7.0,45.0,0.36547875,0.4420165,0.07407407407407408
Gyr0_min,43.0,117.0,-7.6875,-2.078125,0.023280423280423283
Gyr1_min,31.0,121.0,-25.6875,-9.0,0.01360544217687075
Gyr2_min,68.0,127.0,-17.59375,-3.921875,0.037037037037037035
Orien0_min,15.0,27.0,65.0,66.0,0.2857142857142857
Orien1_min,13.0,52.0,34.0,39.0,0.07142857142857142
Orien2_min,105.0,120.0,112.0,124.25,0.2261904761904762
EMG0_max,84.0,118.0,37.75,75.25,0.08616780045351474
EMG1_max,97.0,129.0,30.75,65.5,0.09331409331409332
EMG2_max,95.0,123.0,40.75,114.5,0.11056376573617951
EMG3_max,100.0,128.0,22.0,53.5,0.11056376573617951
EMG4_max,26.0,89.0,16.0,29.25,0.03273809523809524
EMG5_max,0.0,11.0,8.25,23.25,0.3121693121693122
EMG6_max,2.0,68.0,18.0,53.25,0.02985074626865672
EMG7_max,93.0,113.0,48.75,71.25,0.16477702191987906
Accl0_max,55.0,111.0,0.768066,0.8269042500000001,0.04065719855193539
Accl1_max,40.0,84.0,-0.393066,-0.33276375,0.059964726631393295
Accl2_max,1.0,18.0,0.4681400000000001,0.516846,0.19753086419753088
Gyr0_max,23.0,41.0,6.875,8.46875,0.18546365914786966
Gyr1_max,19.0,106.0,3.515625,15.953125,0.015151515151515152
Gyr2_max,106.0,120.0,23.546875,34.5625,0.24338624338624337
Orien0_max,11.0,64.0,67.0,71.0,0.04467960023515579
Orien1_max,23.0,70.0,39.0,45.0,0.05423280423280424
Orien2_max,113.0,123.0,123.0,129.0,0.3434343434343434
EMG0_stdev,113.0,123.0,20.967208720840517,29.32368235253335,0.3434343434343434
EMG1_stdev,111.0,128.0,13.32555148075221,20.522751952566388,0.19753086419753088
EMG2_stdev,108.0,121.0,23.770956450733372,35.57548329431751,0.2630385487528345
EMG3_stdev,110.0,121.0,10.198829644539213,14.561774383341788,0.3121693121693122
EMG4_stdev,36.0,77.0,7.77367863023637,9.795136810228016,0.06651549508692366
EMG5_stdev,1.0,7.0,5.261813618121344,6.804407085943002,0.5578231292517007
EMG6_stdev,21.0,37.0,12.101791468025782,14.889072686110618,0.21101774042950514
EMG7_stdev,91.0,114.0,15.572187004979195,22.697302121160327,0.14021164021164023
Accl0_stdev,32.0,103.0,0.013435317179037759,0.02926843913978216,0.02557319223985891
Accl1_stdev,54.0,114.0,0.022575690809462153,0.05584104289946549,0.035909445745511324
Accl2_stdev,16.0,76.0,0.012497499787330647,0.02108140460049909,0.035909445745511324
Gyr0_stdev,5.0,56.0,1.39117351770281,2.6230377918354524,0.047619047619047616
Gyr1_stdev,14.0,72.0,2.558232651219663,5.055106963023384,0.03820285176217379
Gyr2_stdev,87.0,105.0,6.767246544353339,8.822143460065746,0.18546365914786966
Orien0_stdev,35.0,118.0,0.42169879197224935,2.083537199970094,0.017384731670445956
Orien1_stdev,75.0,113.0,1.3874344796542095,2.666424477332904,0.07407407407407408
Orien2_stdev,58.0,123.0,0.7977772308972906,3.54278868609052,0.030784030784030785
EMG0_energy,113.0,123.0,22209.0,43189.25,0.3434343434343434
EMG1_energy,112.0,128.0,9169.0,21930.5,0.21101774042950514
EMG2_energy,109.0,123.0,30405.75,69260.75,0.24338624338624337
EMG3_energy,110.0,121.0,5238.5,10666.25,0.3121693121693122
EMG4_energy,35.0,82.0,3013.0,5355.0,0.05423280423280424
EMG5_energy,1.0,6.0,1408.75,2324.75,0.6560846560846562
EMG6_energy,21.0,37.0,7328.25,11191.0,0.21101774042950514
EMG7_energy,91.0,114.0,12209.5,25855.0,0.14021164021164023
Accl0_energy,45.0,94.0,25.82810308817775,29.98687915731175,0.050793650793650794
Accl1_energy,70.0,111.0,9.998498976616252,12.987007846416745,0.06651549508692366
Accl2_energy,7.0,32.0,10.4666826887245,11.858070212791507,0.12698412698412698
Gyr0_energy,5.0,61.0,109.3623046875,412.3720703125,0.04065719855193539
Gyr1_energy,10.0,76.0,426.017578125,1734.271484375,0.02985074626865672
Gyr2_energy,85.0,110.0,2436.619140625,4877.2705078125,0.12698412698412698
Orien0_energy,9.0,21.0,222554.75,228879.0,0.2857142857142857
Orien1_energy,31.0,83.0,73126.5,93617.0,0.04612159329140461
Orien2_energy,112.0,123.0,744502.0,836339.5,0.3121693121693122
