Features,Range_Lower,Range_Upper,Threshold_Upper,Threshold_Lower,Weight
EMG7_min,10.0,31.0,-45.5,-32.75,0.23809523809523808
Accl0_min,3.0,24.0,0.2492675,0.5548095,0.23809523809523808
Accl1_min,8.0,60.0,-0.876465,-0.654541,0.07097933513027853
Accl2_min,123.0,131.0,0.40148925,0.5065915,0.6507936507936508
Gyr0_min,59.0,113.0,-10.671875,-4.375,0.06666666666666667
Gyr1_min,11.0,129.0,-50.265625,-2.40625,0.005202080832332936
Gyr2_min,8.0,76.0,-58.1875,-21.390625,0.043478260869565216
Orien0_min,40.0,121.0,58.0,64.25,0.02903600464576074
Orien1_min,116.0,128.0,48.75,57.25,0.43589743589743585
Orien2_min,25.0,35.0,36.0,38.25,0.5238095238095238
EMG0_max,0.0,76.0,2.75,17.0,0.034013605442176874
EMG1_max,2.0,26.0,1.75,9.25,0.2038095238095238
EMG2_max,0.0,24.0,1.75,9.25,0.2038095238095238
EMG3_max,2.0,61.0,3.0,8.0,0.057142857142857134
EMG4_max,0.0,102.0,1.5,15.0,0.013407304669440593
EMG5_max,22.0,110.0,12.75,42.25,0.02300695559122526
EMG6_max,9.0,48.0,10.25,30.25,0.10952380952380952
EMG7_max,59.0,127.0,21.0,71.25,0.043478260869565216
Accl0_max,3.0,25.0,0.55541975,0.7385255,0.22567287784679085
Accl1_max,3.0,44.0,-0.68457025,-0.48889175,0.10204081632653061
Accl2_max,103.0,130.0,0.490723,0.765625,0.17687074829931973
Gyr0_max,62.0,105.0,8.796875,15.625,0.09523809523809523
Gyr1_max,56.0,122.0,11.671875,54.6875,0.04619758351101635
Gyr2_max,5.0,60.0,3.109375,8.765625,0.06462585034013606
Orien0_max,54.0,117.0,61.0,69.0,0.050595238095238096
Orien1_max,102.0,129.0,51.75,74.25,0.17687074829931973
Orien2_max,24.0,75.0,42.0,49.0,0.07326007326007325
EMG0_stdev,3.0,80.0,2.0449836243060977,5.842100138431008,0.03296703296703296
EMG1_stdev,3.0,36.0,1.2917935778555527,4.7151841144443845,0.1372549019607843
EMG2_stdev,1.0,13.0,1.3134975631014765,2.740498080094313,0.43589743589743585
EMG3_stdev,0.0,61.0,1.8039246455209044,3.548333239308732,0.05376344086021505
EMG4_stdev,2.0,93.0,2.253533704541124,4.961221459196569,0.020703933747412
EMG5_stdev,2.0,81.0,3.129238783683805,10.997609309727494,0.030952380952380957
EMG6_stdev,15.0,39.0,5.670282930202816,9.701350824952723,0.2038095238095238
EMG7_stdev,109.0,127.0,13.76071557015871,23.86922772156743,0.2832080200501253
Accl0_stdev,26.0,127.0,0.01401315979065407,0.115438525751608,0.014005602240896357
Accl1_stdev,59.0,124.0,0.029582315991750253,0.09562602973769624,0.047619047619047616
Accl2_stdev,32.0,118.0,0.01610320739947601,0.05003431851222075,0.024630541871921187
Gyr0_stdev,15.0,105.0,2.0200052485643374,5.289100068391487,0.02145473574045002
Gyr1_stdev,46.0,120.0,4.159752560646205,16.294625647791968,0.036190476190476197
Gyr2_stdev,51.0,124.0,5.373788876402953,17.600323878045682,0.03732303732303733
Orien0_stdev,81.0,126.0,0.7068294300163621,2.8722656649298397,0.08902691511387162
Orien1_stdev,15.0,126.0,0.5662050382103682,7.297178084432643,0.008503401360544215
Orien2_stdev,81.0,126.0,1.0741920229870279,4.0743900307854295,0.08902691511387162
EMG0_energy,4.0,78.0,271.0,1698.75,0.036190476190476197
EMG1_energy,1.0,35.0,107.0,1150.5,0.13197278911564628
EMG2_energy,0.0,13.0,108.75,399.75,0.4013605442176871
EMG3_energy,0.0,56.0,204.75,651.0,0.06265664160401004
EMG4_energy,3.0,93.0,345.0,1352.25,0.02145473574045002
EMG5_energy,2.0,82.0,495.25,6487.25,0.029982363315696654
EMG6_energy,15.0,45.0,1642.0,5708.5,0.1551459293394777
EMG7_energy,110.0,128.0,10978.25,31970.5,0.2832080200501253
Accl0_energy,4.0,18.0,13.979925105156244,21.23109000359375,0.3714285714285714
Accl1_energy,81.0,124.0,15.601105482300497,28.279737886689,0.09523809523809523
Accl2_energy,122.0,130.0,10.694345568531755,17.515332449483495,0.6507936507936508
Gyr0_energy,12.0,107.0,204.0556640625,1619.44921875,0.017857142857142856
Gyr1_energy,48.0,120.0,964.98828125,14086.94140625,0.03848662752772342
Gyr2_energy,49.0,124.0,1477.080078125,19056.60546875,0.03508771929824561
Orien0_energy,49.0,116.0,183708.75,229472.5,0.04481792717086834
Orien1_energy,114.0,126.0,128465.75,175162.5,0.43589743589743585
Orien2_energy,20.0,32.0,72462.25,80974.25,0.43589743589743585
