Features,Range_Lower,Range_Upper,Threshold_Lower,Threshold_Upper,Weight
EMG0_mean,32.0,94.0,-1.897058823529412,0.0784313725490196,0.04311961004874391
EMG1_mean,3.0,110.0,-5.6568627450980395,1.2401960784313726,0.00874890638670166
EMG2_mean,6.0,117.0,-2.1225490196078427,0.5098039215686274,0.007030371203599553
EMG3_mean,3.0,121.0,-1.7647058823529411,0.12745098039215685,0.004300932971613841
EMG4_mean,25.0,76.0,-1.4117647058823528,-0.6764705882352942,0.06056935190793458
EMG5_mean,11.0,88.0,-1.5931372549019607,-0.5294117647058824,0.027256208358570563
EMG6_mean,26.0,95.0,-1.2941176470588236,-0.4509803921568628,0.03487064116985377
EMG7_mean,22.0,88.0,-1.8039215686274512,-0.35294117647058826,0.03819485250910799
Accl0_mean,49.0,85.0,-0.8063054803921568,-0.7502057745098039,0.10108533730580975
Accl1_mean,46.0,80.0,0.4548292205882353,0.5109241372549019,0.10911136107986502
Accl2_mean,71.0,107.0,0.4234643137254902,0.49308745098039214,0.10108533730580975
Gyr0_mean,73.0,108.0,-1.5931372549019605,-0.5851715686274509,0.10498687664041993
Gyr1_mean,46.0,88.0,2.1326593137254903,5.459252450980392,0.08148690715986083
Gyr2_mean,101.0,113.0,-3.0300245098039214,-1.7481617647058822,0.3603876438522108
Orien0_mean,35.0,72.0,110.88235294117646,113.66666666666667,0.09738914214670534
Orien1_mean,41.0,77.0,136.71568627450984,141.4019607843137,0.10108533730580975
Orien2_mean,10.0,14.0,43.877450980392155,47.475490196078425,1.0
EMG0_min,12.0,119.0,-74.25,-20.0,0.00874890638670166
EMG1_min,2.0,49.0,-117.0,-51.0,0.0688976377952756
EMG2_min,0.0,86.0,-70.75,-17.0,0.020363833831115938
EMG3_min,5.0,108.0,-26.0,-8.0,0.01059963658388855
EMG4_min,32.0,59.0,-31.0,-20.75,0.14623172103487064
EMG5_min,51.0,110.0,-16.0,-7.0,0.047244094488188976
EMG6_min,21.0,108.0,-25.25,-7.75,0.01968503937007874
EMG7_min,4.0,109.0,-75.25,-11.75,0.009656811766453721
Accl0_min,75.0,106.0,-0.8734132499999999,-0.8048095000000001,0.12303149606299213
Accl1_min,79.0,111.0,0.390869,0.46801725,0.11811023622047244
Accl2_min,70.0,110.0,0.3328855,0.430664,0.087382369886691
Gyr0_min,92.0,106.0,-19.8125,-15.84375,0.30708661417322836
Gyr1_min,23.0,107.0,-20.890625,-4.5625,0.02176933765632237
Gyr2_min,104.0,120.0,-31.1875,-15.109375,0.26632700324224173
Orien0_min,34.0,72.0,109.0,112.0,0.09388249545729861
Orien1_min,88.0,120.0,125.0,134.0,0.11811023622047244
Orien2_min,10.0,15.0,40.75,44.0,0.8267716535433071
EMG0_max,37.0,71.0,24.75,36.0,0.10911136107986502
EMG1_max,98.0,122.0,55.0,85.25,0.168503937007874
EMG2_max,19.0,81.0,11.0,25.0,0.04311961004874391
EMG3_max,17.0,95.0,6.0,13.25,0.026412837635801854
EMG4_max,74.0,114.0,17.75,45.0,0.087382369886691
EMG5_max,30.0,94.0,6.0,18.0,0.040581465778316166
EMG6_max,55.0,90.0,9.0,14.0,0.10498687664041993
EMG7_max,29.0,79.0,12.0,22.0,0.06252894858730894
Accl0_max,7.0,34.0,-0.705566,-0.590576,0.14623172103487064
Accl1_max,5.0,29.0,0.54687525,0.6280515,0.168503937007874
Accl2_max,57.0,105.0,0.5460207499999999,0.616333,0.0666880925598586
Gyr0_max,7.0,120.0,2.671875,24.953125,0.00621632822213013
Gyr1_max,19.0,45.0,23.21875,34.71875,0.15310586176727908
Gyr2_max,3.0,95.0,1.671875,15.1875,0.01651003302006604
Orien0_max,15.0,29.0,112.0,114.25,0.30708661417322836
Orien1_max,29.0,49.0,138.75,144.0,0.20809898762654666
Orien2_max,9.0,14.0,45.0,49.0,0.8267716535433071
EMG0_stdev,21.0,58.0,8.589737541006208,13.062281943065493,0.09738914214670534
EMG1_stdev,101.0,130.0,20.21894463397315,38.68380179861231,0.13385826771653545
EMG2_stdev,37.0,124.0,5.918869748884579,13.191580782908753,0.01968503937007874
EMG3_stdev,32.0,120.0,3.2960143415592236,5.997263573627814,0.01902149871715474
EMG4_stdev,67.0,95.0,5.892267295470528,9.382383979534058,0.13983165897366276
EMG5_stdev,22.0,95.0,2.4458007836041222,6.169737787724316,0.030857629282826135
EMG6_stdev,34.0,85.0,3.150255362376977,5.634802896640099,0.06056935190793458
EMG7_stdev,26.0,109.0,5.023652469588674,12.862810968562387,0.02249718785151856
Accl0_stdev,15.0,47.0,0.03504754536472059,0.07114165042686717,0.11811023622047244
Accl1_stdev,7.0,24.0,0.025026656041407438,0.046176102264088005,0.24934383202099736
Accl2_stdev,44.0,81.0,0.04135868864628011,0.05649010733281302,0.09738914214670534
Gyr0_stdev,21.0,51.0,4.0017870686491595,5.671236139260842,0.12827025654051308
Gyr1_stdev,31.0,50.0,8.677304281305814,10.378838214748736,0.2204724409448819
Gyr2_stdev,6.0,30.0,4.496627086050644,10.178125045831166,0.168503937007874
Orien0_stdev,20.0,44.0,0.5642972377648322,0.7844010281392402,0.168503937007874
Orien1_stdev,17.0,49.0,2.3535098126407172,5.462874965236654,0.11811023622047244
Orien2_stdev,55.0,94.0,1.043237459380952,1.648586808607683,0.09055118110236221
EMG0_energy,18.0,59.0,3708.25,8785.0,0.0843644544431946
EMG1_energy,100.0,130.0,20678.5,76495.0,0.12827025654051308
EMG2_energy,36.0,124.0,1761.75,8885.0,0.01902149871715474
EMG3_energy,31.0,123.0,584.5,1961.25,0.01651003302006604
EMG4_energy,66.0,95.0,1772.25,4419.75,0.13385826771653545
EMG5_energy,26.0,93.0,354.5,1904.5,0.03705419175544233
EMG6_energy,34.0,85.0,507.25,1613.25,0.06056935190793458
EMG7_energy,24.0,109.0,1241.75,8440.5,0.02105841420985168
Accl0_energy,39.0,74.0,28.942916677528252,33.25055064902202,0.10498687664041993
Accl1_energy,42.0,75.0,10.615915713394504,13.41143333778775,0.11347846225104213
Accl2_energy,70.0,106.0,9.323631856974249,12.321877214401999,0.10108533730580975
Gyr0_energy,21.0,47.0,882.4892578125,1638.4677734375,0.15310586176727908
Gyr1_energy,34.0,54.0,4202.6865234375,6758.1865234375,0.20809898762654666
Gyr2_energy,6.0,28.0,1129.853515625,5528.419921875,0.18657993837726805
Orien0_energy,35.0,70.0,627063.0,658506.5,0.10498687664041993
Orien1_energy,40.0,71.0,955594.75,1020526.75,0.12303149606299213
Orien2_energy,10.0,14.0,98258.75,115106.25,1.0
