0,0,0,0,0,0,0,0,0.302246,1.06006,0.90332,-2.125,0.3125,-3.875,122,104,65
0,0,0,0,0,0,0,0,-0.42334,0.698242,0.668945,-0.1875,0.3125,-3.1875,121,104,65
0,0,0,0,0,0,0,0,-1.02783,0.588867,-0.109863,0.625,-0.0625,-2.8125,121,105,65
-6,-2,-3,-2,0,-2,-2,-15,-0.39209,0.938965,0.00976562,-2.75,-0.6875,-0.125,122,106,65
5,-1,-3,-2,-1,-2,-2,6,-0.384277,0.839355,0.400879,-0.375,-1.3125,-0.9375,122,107,65
-14,-2,-2,-2,-2,-2,-5,-7,-0.276855,0.844727,0.354492,4.875,6.9375,-3.1875,122,107,65
2,-2,0,-2,0,-1,2,-4,-0.385254,0.84668,0.40332,-0.4375,-0.5625,-2.1875,122,108,65
16,7,3,0,0,1,1,16,-0.108887,0.838867,0.932129,-3.75,-2.875,0.5625,121,108,65
2,2,-2,-6,-4,-2,0,-6,-0.916504,0.661133,-0.436523,2.6875,-1.75,-5.5,121,108,65
4,2,4,0,1,1,0,0,0.119141,1.08398,0.709961,-8.4375,0,-10.25,121,108,65
-7,-4,-7,-3,-2,2,5,11,-0.29541,0.923828,0.208496,5,-3.1875,-13.9375,121,108,65
4,-2,4,2,-1,0,1,3,-0.413086,0.824707,0.411133,-1.4375,0.3125,-10.6875,121,109,65
-4,0,3,2,1,0,-6,-12,-0.427246,0.824219,0.400879,-0.625,-0.25,-9.0625,121,110,65
1,2,-5,-1,-1,-1,3,2,-0.440918,0.808594,0.404297,-1.875,-1.6875,-2.9375,121,110,64
3,6,2,2,-1,0,1,6,-0.453613,0.793945,0.417969,3.375,-5.1875,2.125,121,110,64
5,-2,-1,-1,0,0,2,4,-0.400879,0.854004,0.399414,6.25,-5.9375,4,121,110,64
-3,2,3,-2,1,-1,-2,-3,-0.391602,0.875977,0.385742,-0.6875,-6.625,-1.25,121,110,64
4,-1,-1,3,-1,1,1,11,-0.396973,0.831055,0.424316,-0.5,-1.1875,-7.6875,121,111,64
2,-3,-4,-3,-1,-1,-1,-2,-0.424316,0.844727,0.407227,-4.5625,1.25,-12.0625,121,111,64
0,-3,-8,-7,-3,-1,-1,-6,-0.449707,0.800781,0.401367,-9.625,-1.1875,-9.5,121,112,64
3,15,7,1,-1,-1,0,-2,-0.431641,0.821289,0.428711,-3.4375,-1.375,-7.75,121,113,64
9,14,-22,0,-7,-9,3,14,-0.420898,0.833496,0.433594,-6.625,0.375,-9.9375,120,113,64
-15,-26,-2,4,7,4,0,3,-0.427246,0.823242,0.445801,-3.3125,2.1875,-15.875,120,113,63
-16,12,-11,-7,0,-5,-4,-7,-0.436523,0.810547,0.463867,-3.25,9.75,-22.625,120,115,63
-18,37,9,-4,-1,-2,-4,-17,-0.523926,0.753418,0.416504,-5.8125,15.125,-20.25,120,117,63
-23,-15,-19,-7,-5,-7,-6,-6,-0.524414,0.783691,0.452148,6.4375,18.9375,-22,120,118,63
-5,-21,-2,-6,-8,-8,-12,-22,-0.495605,0.789551,0.396973,-7.8125,25.9375,-33.5625,120,120,64
50,35,-5,-10,-6,-3,-1,19,-0.580078,0.786621,0.382324,6.1875,27.875,-53.125,120,122,64
34,-37,8,4,0,2,1,-27,-0.660156,0.686523,0.327637,-5.3125,21,-55.125,120,126,63
6,3,12,12,4,3,4,10,-0.649414,0.629395,0.363281,6.625,15.6875,-55.625,120,128,63
32,4,2,0,1,-2,2,28,-0.716309,0.61377,0.335938,-3.625,8.75,-44.625,120,132,62
9,-2,22,10,1,-3,3,9,-0.744629,0.56543,0.33252,4,2.5625,-32.0625,120,133,62
8,13,14,8,2,-2,-1,-3,-0.749512,0.572266,0.354004,-0.75,-0.625,-9.6875,119,134,62
-35,2,-21,-8,-1,0,-4,-8,-0.744141,0.576172,0.347656,2.25,-4.25,8.625,119,134,62
19,10,0,-5,-3,-9,-1,-22,-0.727051,0.608887,0.356934,3.6875,-5.5,12.5625,119,134,62
21,-4,-7,-4,-1,-2,-11,-20,-0.703125,0.62793,0.369629,0.625,-2.5625,15.1875,119,133,62
5,-6,2,4,0,-2,-1,-1,-0.695312,0.640625,0.378418,-0.125,0.0625,12.0625,120,133,62
25,36,25,5,2,-3,0,6,-0.690918,0.665527,0.371582,2,2.4375,6.375,120,132,62
22,4,-6,-4,0,-2,5,16,-0.699219,0.654785,0.352051,-1.6875,1.125,4.875,120,132,62
-7,-17,-1,0,0,0,-6,-13,-0.694824,0.65918,0.362305,3.8125,0.25,0.1875,120,132,63
-12,-6,-4,0,0,-2,-3,-19,-0.693848,0.647949,0.35498,-0.4375,0.125,0.625,120,132,63
8,2,11,4,0,0,0,-4,-0.70459,0.652344,0.354492,1.1875,-0.125,0.75,120,132,63
-6,9,-6,-8,-1,-2,-6,-6,-0.700684,0.652344,0.354492,-0.3125,-0.4375,2,120,132,63
-2,9,2,-3,-2,-2,-3,-5,-0.693848,0.65625,0.365234,-0.0625,-1.3125,1.5625,120,132,63
26,-7,1,2,-2,-2,1,23,-0.695312,0.662109,0.361816,-0.75,-1.25,1.375,120,132,63
-1,-18,-1,5,0,0,1,0,-0.686523,0.651855,0.373535,-0.3125,-0.8125,1.0625,120,132,63
-12,-14,1,1,2,4,1,0,-0.687012,0.650391,0.372559,-2.4375,0.8125,-0.125,120,132,63
-3,-31,-13,-4,-2,2,3,2,-0.688477,0.647949,0.360352,0.875,0.375,0.375,120,132,63
16,8,-3,2,0,-2,2,16,-0.691406,0.655762,0.361328,-1,1.25,0.8125,120,132,63
-14,0,2,-1,-2,-3,-5,-27,-0.699707,0.658691,0.353516,-0.1875,0.5,1.875,120,132,63
-6,0,-5,-2,0,0,1,-10,-0.690918,0.661133,0.35791,0.375,0.125,1.9375,120,132,63
