0,0,0,0,0,0,0,0,-0.394043,0.778809,0.589355,-7.125,21.75,-29,116,113,63
0,0,0,0,0,0,0,0,-0.411621,0.743652,0.578613,-13,30.25,-36.9375,116,115,63
0,0,0,0,0,0,0,0,-0.460938,0.731934,0.596191,-17.75,34.5625,-37.0625,116,116,63
-8,-21,-9,-7,-3,-2,-3,-9,-0.477539,0.693359,0.541992,-11.8125,51.375,-48.0625,115,121,63
21,44,21,11,-15,-1,2,0,-0.578125,0.641602,0.584961,-9.0625,69.375,-64.25,115,126,63
11,0,9,0,3,1,1,5,-0.592285,0.601562,0.43457,-27.0625,68.9375,-64.0625,115,129,64
6,-8,-3,-7,-33,-9,-1,-8,-0.73291,0.582031,0.334473,-11.8125,71.8125,-83.125,114,136,64
-22,-45,-10,-7,-6,0,0,-6,-0.84375,0.400391,0.381348,-12.8125,55.8125,-65.8125,114,142,64
10,20,-1,-3,34,10,-2,0,-0.876953,0.402832,0.336426,6,40.5,-48.875,114,145,64
-1,23,-6,-3,1,-5,1,6,-0.913086,0.375977,0.312012,-7.6875,23.5625,-32.75,114,148,64
11,-2,10,11,6,-2,-1,9,-0.895508,0.366211,0.314941,-3.125,13.0625,-18.6875,114,150,64
-9,1,1,3,-8,-4,-1,-2,-0.90332,0.391602,0.338867,-2.5,10.3125,-18.25,113,150,64
17,6,-9,0,8,-1,0,-3,-0.909668,0.320312,0.295898,-7.5625,2.625,-6.25,113,151,64
12,-11,3,2,12,-2,-1,4,-0.889648,0.37207,0.352539,1.1875,3.25,-7.875,113,151,63
13,9,-1,-2,-5,2,0,10,-0.904297,0.350098,0.328125,-4.8125,2.8125,0.1875,113,152,63
3,6,-9,-4,-7,-2,-5,-9,-0.908691,0.35791,0.333496,-1.75,1.4375,-1,113,152,63
-12,-14,-10,-6,-7,-3,-2,0,-0.899902,0.358398,0.32959,-3.4375,1.6875,-0.125,113,152,63
17,19,-1,4,2,0,-2,-4,-0.901367,0.345703,0.341309,-1.625,1.8125,-1.5,113,152,63
-3,0,5,5,5,0,-1,3,-0.898926,0.351562,0.326172,-1.5,3.5625,-0.625,113,152,64
10,1,-4,-8,-1,0,-2,-2,-0.907227,0.34082,0.333008,-1.875,3.4375,0.4375,113,152,64
-21,-13,0,-4,-9,-2,-1,-4,-0.900391,0.345215,0.31543,0.0625,1.75,3.9375,113,152,64
-9,-4,-3,-1,-1,1,-1,-5,-0.908203,0.357422,0.324219,-1.375,1.375,4.9375,113,152,64
0,-4,-3,-1,0,-3,-3,-5,-0.901367,0.355957,0.330566,1.25,0.625,4.125,113,152,64
-2,-16,-1,0,-2,1,1,-2,-0.907715,0.359863,0.31543,-2.5,-0.125,4.4375,114,151,65
-2,1,-1,-4,-8,0,2,-3,-0.899902,0.361328,0.317871,1.3125,-1.625,5.8125,114,151,65
0,1,-3,-4,-4,1,4,-11,-0.898438,0.371094,0.328613,-0.1875,-1.75,7.5,114,151,65
15,6,2,0,4,1,1,1,-0.893555,0.379395,0.325684,2.6875,-4.125,10.875,114,150,65
-6,-11,-3,-1,-10,-1,3,18,-0.880859,0.384277,0.34375,-0.8125,-4.0625,10.75,114,150,65
-5,-5,2,5,1,-3,-1,-2,-0.875488,0.401855,0.350586,2.5625,-3.125,8.6875,114,149,65
-10,-6,3,-1,3,8,1,-6,-0.875,0.411621,0.333496,-0.5,-0.875,5.3125,115,149,66
9,8,-7,-1,-4,-13,2,0,-0.874512,0.411621,0.334473,-0.25,-0.9375,3.75,115,149,66
13,7,4,7,4,0,-4,-4,-0.877441,0.413086,0.333496,-1.375,0,0.125,115,149,66
-30,-18,-2,1,-4,-6,-2,-3,-0.874023,0.410645,0.342285,0.3125,0,0.75,115,149,66
13,-5,-2,-4,0,2,0,2,-0.876465,0.404785,0.337402,-0.4375,-0.75,-0.0625,115,149,66
15,12,-1,-6,-1,-3,-2,3,-0.876465,0.40332,0.331543,-0.5625,-0.125,0.75,115,149,66
-19,-14,-2,3,-1,-3,0,-2,-0.876465,0.408691,0.339844,-1.5625,-0.625,1.75,115,148,66
6,11,0,0,-1,-1,-2,0,-0.87207,0.411133,0.337891,-0.625,-0.5,1.8125,115,148,66
-3,2,0,-5,-11,-1,1,1,-0.876953,0.415527,0.341309,0.5625,0,1.875,115,148,66
7,7,-2,-1,3,-1,1,-5,-0.876953,0.40918,0.338867,0,-0.1875,2.125,115,148,66
-1,-11,0,1,-2,-1,-1,-1,-0.870605,0.418945,0.338867,1.5,-0.375,1.5,115,148,66
3,-3,-2,2,1,-3,0,-6,-0.876465,0.419922,0.333008,-0.4375,-1.4375,2.5,115,148,66
-4,-5,1,-1,-2,-1,-1,1,-0.862305,0.421875,0.334961,0,-1.375,1.375,115,148,66
4,6,-3,-2,1,1,0,-1,-0.871094,0.419922,0.336914,1.375,-0.6875,2.4375,115,148,66
8,12,4,3,-3,-1,-3,1,-0.871094,0.422852,0.34668,1.5625,-1.3125,2.4375,115,148,66
-3,-3,-3,-5,-3,0,-1,-1,-0.866699,0.420898,0.337402,-0.3125,-1.75,1.5625,115,147,66
-17,4,1,-3,-1,-2,0,1,-0.861328,0.432617,0.341309,0.375,-1.75,1.3125,115,147,66
10,6,7,5,0,-3,-1,16,-0.859863,0.42041,0.347168,-2.125,-1.5,1.8125,115,147,66
