Features,Range_Lower,Range_Upper,Threshold_Lower,Threshold_Upper,Weight
EMG0_mean,38.0,97.0,-1.7009803921568627,0.3872549019607844,0.037500000000000006
EMG1_mean,34.0,79.0,-1.9411764705882355,-0.1568627450980392,0.05842391304347826
EMG2_mean,93.0,125.0,-0.21568627450980393,0.7549019607843138,0.09375
EMG3_mean,67.0,119.0,-0.7254901960784313,0.1176470588235294,0.04658018867924528
EMG4_mean,35.0,95.0,-1.196078431372549,-0.4656862745098039,0.03637295081967214
EMG5_mean,48.0,118.0,-0.9607843137254902,-0.014705882352941176,0.026848591549295774
EMG6_mean,46.0,102.0,-1.0245098039215685,-0.3725490196078432,0.04111842105263158
EMG7_mean,58.0,111.0,-0.892156862745098,0.19117647058823528,0.045138888888888895
Accl0_mean,26.0,49.0,-0.8367441372549017,-0.8046875049019608,0.140625
Accl1_mean,26.0,30.0,0.4092754509803922,0.41484524509803916,0.79375
Accl2_mean,75.0,97.0,0.4302212696078431,0.4743843823529411,0.1480978260869565
Gyr0_mean,73.0,96.0,-1.6155024509803921,-0.8697916666666666,0.140625
Gyr1_mean,23.0,43.0,-0.21017156862745096,1.9938725490196076,0.16517857142857142
Gyr2_mean,99.0,115.0,-3.1207107843137254,-1.2478553921568625,0.2113970588235294
Orien0_mean,17.0,33.0,109.44607843137256,110.84313725490196,0.2113970588235294
Orien1_mean,67.0,93.0,140.62254901960785,143.18137254901958,0.12152777777777779
Orien2_mean,2.0,7.0,36.51960784313726,42.40686274509803,0.65625
EMG0_min,119.0,131.0,-20.0,-9.0,0.2860576923076923
EMG1_min,52.0,111.0,-50.25,-24.75,0.037500000000000006
EMG2_min,15.0,90.0,-36.25,-17.0,0.023026315789473686
EMG3_min,83.0,130.0,-10.0,-4.0,0.0546875
EMG4_min,36.0,84.0,-27.5,-12.0,0.05293367346938775
EMG5_min,41.0,125.0,-18.25,-5.0,0.017279411764705883
EMG6_min,109.0,130.0,-8.0,-4.0,0.15625
EMG7_min,80.0,128.0,-18.25,-7.0,0.05293367346938775
Accl0_min,1.0,80.0,-1.072635,-0.86853,0.020312499999999997
Accl1_min,50.0,63.0,0.32141074999999997,0.36157249999999996,0.26339285714285715
Accl2_min,78.0,104.0,0.36084,0.41735825,0.12152777777777779
Gyr0_min,76.0,117.0,-24.296875,-12.21875,0.06696428571428571
Gyr1_min,60.0,72.0,-10.140625,-7.984375,0.2860576923076923
Gyr2_min,102.0,122.0,-33.015625,-13.1875,0.16517857142857142
Orien0_min,29.0,44.0,109.0,110.0,0.2265625
Orien1_min,105.0,131.0,129.75,138.0,0.12152777777777779
Orien2_min,4.0,8.0,35.75,40.25,0.79375
EMG0_max,0.0,80.0,6.25,39.25,0.019675925925925923
EMG1_max,5.0,63.0,9.0,39.0,0.03866525423728813
EMG2_max,36.0,117.0,14.0,37.0,0.01905487804878049
EMG3_max,22.0,80.0,6.75,11.0,0.03866525423728813
EMG4_max,28.0,57.0,5.0,13.0,0.10625000000000001
EMG5_max,16.0,60.0,4.0,11.0,0.06041666666666666
EMG6_max,11.0,39.0,4.0,7.0,0.11099137931034483
EMG7_max,10.0,99.0,7.0,31.5,0.01458333333333333
Accl0_max,3.0,15.0,-0.7347410000000001,-0.67504875,0.2860576923076923
Accl1_max,0.0,26.0,0.5146480000000001,0.6240235000000001,0.12152777777777779
Accl2_max,24.0,71.0,0.496582,0.56811525,0.0546875
Gyr0_max,16.0,72.0,3.609375,9.453125,0.04111842105263158
Gyr1_max,15.0,47.0,17.109375,35.3125,0.09375
Gyr2_max,8.0,75.0,2.640625,11.203125,0.029411764705882353
Orien0_max,3.0,19.0,111.0,113.0,0.2113970588235294
Orien1_max,42.0,69.0,143.75,147.0,0.11607142857142858
Orien2_max,0.0,7.0,37.75,45.0,0.484375
EMG0_stdev,0.0,9.0,3.221632541058119,7.190691341896355,0.38125
EMG1_stdev,10.0,38.0,6.328408130573631,12.079002158067972,0.11099137931034483
EMG2_stdev,65.0,77.0,7.100111241606479,8.038888968138881,0.2860576923076923
EMG3_stdev,17.0,42.0,2.773743654883459,3.767455891989647,0.12740384615384615
EMG4_stdev,43.0,61.0,3.782737017313141,5.293984554564241,0.18585526315789475
EMG5_stdev,11.0,57.0,2.0551090661455667,4.151157258089468,0.05651595744680851
EMG6_stdev,6.0,24.0,1.9343581221982316,2.6849989371618848,0.18585526315789475
EMG7_stdev,4.0,41.0,3.15025335588963,5.971254652018075,0.07730263157894737
Accl0_stdev,13.0,29.0,0.027974439294384097,0.05658102842876532,0.2113970588235294
Accl1_stdev,17.0,27.0,0.03575871935873646,0.06303783636466373,0.34375
Accl2_stdev,11.0,42.0,0.01995703979034239,0.04102965289706059,0.09765625
Gyr0_stdev,18.0,51.0,3.9142988343609484,5.732573149137492,0.0900735294117647
Gyr1_stdev,13.0,44.0,6.138193332476926,9.751849838220107,0.09765625
Gyr2_stdev,7.0,34.0,4.732100774026337,11.414964879244621,0.11607142857142858
Orien0_stdev,25.0,70.0,0.6325395220533018,1.4308209891635952,0.05842391304347826
Orien1_stdev,19.0,38.0,2.4524380868827893,4.57817638602796,0.175
